ym,touban,tot_n,tot_top3,c1n,c1w,c4n,c4w,c4mk,c4st_sum,c4st_n,c6n,c6w2,c6w3,c6st_sum,c6st_n,t4n,t4mk,t6n,t6_23
2025-12,4236,33,27,10,5,5,2,1,0.62,5,5,0,3,0.45,5,0,0,0,0
2025-12,4237,24,18,5,4,3,0,0,0.37,3,4,2,0,0.64,4,0,0,0,0
2025-12,4238,26,23,9,6,6,2,1,0.92,6,3,0,2,0.46,3,0,0,0,0
2025-12,4239,32,23,8,7,4,0,0,0.85,4,4,0,2,0.78,4,0,0,0,0
2025-12,4240,30,17,6,3,6,0,0,0.89,6,5,1,0,0.81,5,0,0,0,0
2025-12,4241,11,3,2,0,1,0,0,0.23,1,0,0,0,0,0,0,0,0,0
2025-12,4243,28,16,5,2,4,2,2,0.63,4,7,2,0,1.43,7,0,0,0,0
2025-12,4244,26,5,3,2,4,0,0,0.59,4,8,0,0,1.67,8,2,0,1,0
2025-12,4245,19,10,3,0,4,1,1,0.8,4,3,0,1,0.56,3,0,0,0,0
2025-12,4246,20,3,2,0,3,0,0,0.54,3,2,0,0,0.47,2,0,0,0,0
2025-12,4247,8,6,1,0,1,0,0,0.15,1,2,1,0,0.16,2,0,0,0,0
2025-12,4248,18,7,2,1,4,0,0,0.69,4,2,1,0,0.35,2,0,0,0,0
2025-12,4251,23,10,3,2,3,0,0,0.68,3,2,0,0,0.43,2,0,0,0,0
2025-12,4252,19,7,3,0,5,0,0,1.18,5,2,0,1,0.41,2,0,0,0,0
2025-12,4253,21,4,2,1,4,0,0,0.75,4,2,0,0,0.47,2,0,0,0,0
2025-12,4254,18,11,4,2,2,1,0,0.15,2,2,0,0,0.4,2,0,0,0,0
2025-12,4256,10,7,3,2,1,0,0,0.13,1,1,0,0,0.24,1,0,0,0,0
2025-12,4257,18,8,3,2,3,1,1,0.42,3,3,0,0,0.61,3,0,0,0,0
2025-12,4258,14,5,2,0,3,1,0,0.54,3,3,0,1,0.91,3,1,0,2,0
2025-12,4259,21,13,4,3,3,1,1,0.48,3,3,0,1,0.61,3,0,0,0,0
2025-12,4260,9,3,2,2,2,1,0,0.54,2,2,0,0,0.35,2,0,0,0,0
2025-12,4261,23,13,5,3,3,0,0,0.5,3,4,0,1,0.73,4,0,0,0,0
2025-12,4262,13,5,3,0,1,0,0,0.12,1,2,0,0,0.36,2,0,0,0,0
2025-12,4263,15,7,2,1,2,0,0,0.34,2,2,0,0,0.39,2,0,0,0,0
2025-12,4264,19,10,3,3,3,0,0,0.51,3,0,0,0,0,0,0,0,0,0
2025-12,4266,18,12,4,3,3,1,1,0.37,3,3,1,1,0.49,3,0,0,0,0
2025-12,4268,19,6,2,0,4,0,0,0.89,4,1,0,0,0.15,1,0,0,0,0
2025-12,4269,24,15,5,4,5,0,0,0.6,5,3,0,1,0.44,3,0,0,0,0
2025-12,4270,17,4,2,1,4,0,0,0.98,4,3,0,0,0.73,3,0,0,0,0
2025-12,4271,19,11,2,0,4,0,0,0.64,4,1,0,0,0.13,1,0,0,0,0
2025-12,4272,19,8,2,2,2,0,0,0.3,2,2,1,0,0.41,2,0,0,0,0
2025-12,4273,18,7,3,0,4,0,0,0.65,4,4,0,0,0.99,4,2,0,1,0
2025-12,4274,17,9,2,0,3,0,0,0.41,3,4,0,1,0.56,4,0,0,0,0
2025-12,4275,19,6,3,0,3,0,0,0.4,3,2,0,0,0.46,2,0,0,0,0
2025-12,4276,32,16,6,4,4,1,1,0.52,4,4,1,0,0.56,4,0,0,0,0
2025-12,4277,15,9,3,1,3,1,1,0.43,3,3,0,0,0.42,3,0,0,0,0
2025-12,4278,24,17,6,5,3,0,0,0.51,3,1,0,1,0.12,1,0,0,0,0
2025-12,4281,21,9,3,1,4,0,0,0.68,4,2,0,1,0.34,2,0,0,0,0
2025-12,4283,17,4,3,0,2,0,0,0.48,2,2,0,0,0.37,2,0,0,0,0
2025-12,4286,31,16,6,2,3,0,0,0.36,3,6,0,1,1,6,0,0,0,0
2025-12,4287,26,8,5,3,4,0,0,0.72,4,3,1,0,0.36,3,0,0,0,0
2025-12,4288,33,24,7,5,6,2,2,0.43,6,4,0,3,0.54,4,0,0,0,0
2025-12,4289,22,13,3,1,7,0,0,1.17,7,2,0,1,0.3,2,0,0,0,0
2025-12,4290,24,14,7,6,2,0,0,0.29,2,3,0,0,0.33,3,0,0,0,0
2025-12,4292,22,16,4,3,2,1,0,0.23,2,4,1,1,0.77,4,1,0,1,0
2025-12,4293,26,7,4,1,5,0,0,0.91,5,6,0,1,1.25,6,1,0,2,0
2025-12,4294,20,14,3,2,4,2,2,0.48,4,0,0,0,0,0,0,0,0,0
2025-12,4295,30,22,7,7,4,1,0,0.64,4,2,0,1,0.18,2,1,0,2,1
2025-12,4296,20,15,6,3,3,0,0,0.36,3,2,1,0,0.2,2,0,0,0,0
2025-12,4297,12,9,3,3,1,0,0,0.04,1,2,0,0,0.22,2,0,0,0,0
2025-12,4298,22,17,5,5,4,1,1,0.64,4,3,0,1,0.62,3,0,0,0,0
2025-12,4299,13,6,2,1,3,0,0,0.3,3,1,0,0,0.17,1,0,0,0,0
2025-12,4300,21,7,3,1,5,0,0,1.19,5,2,0,0,0.39,2,0,0,0,0
2025-12,4301,18,7,2,1,2,0,0,0.37,2,3,0,0,0.73,3,0,0,1,0
2025-12,4302,20,16,3,3,3,0,0,0.45,3,0,0,0,0,0,0,0,0,0
2025-12,4303,26,13,5,3,6,0,0,1.29,6,4,0,0,0.89,4,1,0,2,0
2025-12,4305,30,28,8,7,4,2,0,0.64,4,3,1,0,0.22,3,0,0,0,0
2025-12,4306,18,4,2,1,3,0,0,0.53,3,4,0,0,0.89,4,0,0,0,0
2025-12,4308,11,7,2,1,2,0,0,0.33,2,1,0,1,0.25,1,0,0,1,1
2025-12,4311,31,16,9,6,3,0,0,0.36,3,4,0,0,0.78,4,2,0,0,0
2025-12,4313,13,11,3,2,3,1,0,0.43,3,4,0,3,0.5,4,0,0,0,0
2025-12,4314,18,10,3,1,3,1,1,0.2,3,3,0,1,0.42,3,0,0,0,0
2025-12,4315,17,8,2,2,3,0,0,0.64,3,2,0,0,0.31,2,0,0,0,0
2025-12,4317,14,6,2,0,3,0,0,0.48,3,1,0,0,0.21,1,0,0,0,0
2025-12,4318,21,11,3,2,2,0,0,0.34,2,4,0,0,0.72,4,0,0,0,0
2025-12,4319,19,13,3,0,3,1,1,0.48,3,5,3,0,1.22,5,0,0,0,0
2025-12,4320,24,17,5,5,4,0,0,0.52,4,1,0,0,0.12,1,0,0,0,0
2025-12,4323,16,7,2,1,3,0,0,0.58,3,3,0,2,0.71,3,0,0,0,0
2025-12,4324,26,19,11,10,2,0,0,0.29,2,1,1,0,0.07,1,0,0,0,0
2025-12,4325,18,6,3,1,3,0,0,0.5,3,3,0,0,0.55,3,3,0,1,0
2025-12,4327,16,7,3,1,2,0,0,0.35,2,1,0,0,0.22,1,0,0,0,0
2025-12,4329,20,8,3,1,4,0,0,0.5,4,3,0,0,0.53,3,0,0,0,0
2025-12,4330,9,7,3,3,1,1,1,0.07,1,2,0,0,0.18,2,0,0,0,0
2025-12,4331,24,14,5,3,5,0,0,0.88,5,4,0,0,0.72,4,0,0,0,0
2025-12,4332,18,9,2,0,2,0,0,0.33,2,2,0,0,0.14,2,0,0,0,0
2025-12,4335,18,15,6,5,2,0,0,0.25,2,3,1,1,0.39,3,0,0,0,0
2025-12,4336,21,9,4,2,4,0,0,0.78,4,5,1,0,0.85,5,0,0,0,0
2025-12,4337,12,8,2,1,2,1,0,0.19,2,1,0,0,0.08,1,0,0,0,0
2025-12,4339,19,7,3,0,4,0,0,0.68,4,2,1,0,0.36,2,2,0,2,1
2025-12,4342,25,17,4,3,5,2,2,0.64,5,2,0,0,0.37,2,0,0,0,0
2025-12,4343,20,7,3,1,3,0,0,0.49,3,2,0,0,0.35,2,0,0,0,0
2025-12,4344,21,12,4,1,2,0,0,0.24,2,4,0,2,1.02,4,0,0,0,0
2025-12,4345,22,11,4,2,4,0,0,0.57,4,5,1,1,0.64,5,0,0,0,0
2025-12,4346,17,8,4,1,2,0,0,0.3,2,5,0,2,1.24,5,0,0,0,0
2025-12,4347,22,17,5,3,4,0,0,0.88,4,0,0,0,0,0,0,0,0,0
2025-12,4348,16,11,3,2,5,0,0,1.06,5,1,0,0,0.14,1,0,0,0,0
2025-12,4349,9,3,0,0,1,0,0,0.21,1,1,1,0,0.07,1,0,0,0,0
2025-12,4350,17,10,4,3,2,0,0,0.21,2,3,0,0,0.19,3,0,0,0,0
2025-12,4351,30,20,9,4,3,0,0,0.43,3,3,0,1,0.3,3,1,0,2,1
2025-12,4352,17,7,2,1,3,0,0,0.46,3,5,2,1,0.94,5,0,0,0,0
2025-12,4355,18,5,2,1,2,0,0,0.62,2,2,0,0,0.4,2,0,0,0,0
2025-12,4356,19,13,3,3,5,1,1,0.61,4,3,0,0,0.7,3,0,0,0,0
2025-12,4357,24,18,5,4,2,2,0,0.4,2,3,0,2,0.75,3,0,0,0,0
2025-12,4358,15,9,2,1,4,0,0,0.82,4,1,0,0,0.17,1,0,0,0,0
2025-12,4359,14,6,3,2,3,0,0,0.27,3,2,0,1,0.29,2,0,0,0,0
2025-12,4360,19,14,2,0,5,1,0,0.79,5,2,0,0,0.51,2,1,0,1,0
2025-12,4361,7,7,2,2,1,1,1,0.17,1,0,0,0,0,0,0,0,0,0
2025-12,4363,29,20,6,4,5,0,0,0.72,5,5,0,1,0.78,5,0,0,0,0
2025-12,4364,19,14,5,5,3,1,1,0.35,3,3,1,0,0.34,3,0,0,0,0
2025-12,4365,18,11,4,2,2,1,0,0.32,2,3,0,0,0.78,3,0,0,2,0
2025-12,4366,26,19,6,3,3,0,0,0.18,3,1,0,0,0.19,1,1,0,0,0
2025-12,4367,14,3,3,0,2,0,0,0.55,2,3,0,1,0.84,3,0,0,0,0
2025-12,4368,18,6,2,0,3,0,0,0.5,3,4,0,0,0.9,4,0,0,0,0
2025-12,4369,22,7,5,1,2,0,0,0.27,2,3,0,0,0.4,3,0,0,0,0
2025-12,4370,23,19,6,5,4,1,1,0.39,4,2,1,0,0.25,2,0,0,0,0
2025-12,4371,9,3,2,1,0,0,0,0,0,1,0,0,0.19,1,0,0,0,0
2025-12,4372,20,10,4,1,2,0,0,0.29,2,3,0,0,0.57,3,0,0,0,0
2025-12,4373,20,18,7,6,2,0,0,0.2,2,2,1,1,0.24,2,0,0,0,0
2025-12,4374,13,8,3,1,2,0,0,0.25,2,2,1,0,0.5,2,0,0,0,0
2025-12,4375,28,15,5,3,4,0,0,0.83,4,2,1,0,0.41,2,0,0,0,0
2025-12,4376,21,13,4,3,1,1,0,0.19,1,3,0,0,0.63,3,1,0,1,0
2025-12,4377,20,17,4,2,3,2,1,0.31,3,4,1,2,0.58,4,0,0,0,0
2025-12,4379,28,15,6,2,4,0,0,0.45,4,5,0,2,0.88,5,0,0,0,0
2025-12,4380,18,9,4,4,3,0,0,0.53,3,5,1,0,0.78,5,2,0,3,0
2025-12,4381,27,17,5,4,4,1,1,0.6,4,2,0,0,0.33,2,2,0,0,0
2025-12,4382,18,12,1,1,4,0,0,0.86,4,6,1,3,1.34,6,0,0,0,0
2025-12,4383,20,11,3,1,4,1,1,0.89,4,4,0,1,0.76,4,0,0,0,0
2025-12,4384,26,21,7,5,4,1,0,0.72,4,2,2,0,0.43,2,2,0,1,1
2025-12,4385,9,3,1,1,2,0,0,0.38,2,1,0,0,0.23,1,0,0,0,0
2025-12,4387,22,8,4,1,4,2,1,0.58,4,5,0,1,0.84,5,0,0,0,0
2025-12,4388,29,22,5,5,3,1,0,0.3,3,4,0,1,0.66,4,0,0,0,0
2025-12,4389,24,11,4,2,4,0,0,0.76,4,2,0,0,0.35,2,0,0,0,0
2025-12,4390,17,5,2,0,3,0,0,0.61,3,1,0,0,0.16,1,0,0,0,0
2025-12,4391,6,4,1,0,1,0,0,0.26,1,1,0,0,0.21,1,0,0,0,0
2025-12,4393,17,4,2,0,2,0,0,0.42,2,3,0,0,0.71,3,0,0,0,0
2025-12,4394,13,10,2,0,4,1,0,0.66,4,2,1,0,0.27,2,0,0,0,0
2025-12,4395,23,11,4,3,6,0,0,1.46,6,3,0,0,0.5,3,0,0,0,0
2025-12,4396,17,9,3,2,5,0,0,1.01,5,2,0,1,0.28,2,0,0,0,0
2025-12,4397,16,7,2,1,2,0,0,0.25,2,2,0,0,0.15,2,0,0,0,0
2025-12,4398,26,21,8,8,3,1,1,0.44,3,4,1,0,0.84,4,0,0,0,0
2025-12,4400,9,3,1,0,1,0,0,0.18,1,1,0,0,0.17,1,0,0,0,0
2025-12,4401,22,9,4,2,5,1,1,0.84,5,5,0,1,0.7,5,0,0,0,0
2025-12,4402,21,11,5,3,3,0,0,0.35,3,5,0,0,1.15,5,0,0,0,0
2025-12,4403,15,7,2,2,3,1,0,0.65,3,3,0,0,0.55,3,0,0,0,0
2025-12,4404,18,7,3,2,4,0,0,0.73,4,2,0,0,0.35,2,0,0,1,0
2025-12,4405,19,7,3,0,5,0,0,0.52,5,2,0,1,0.37,2,0,0,0,0
2025-12,4406,19,7,2,1,3,0,0,0.49,3,5,0,0,0.99,5,1,0,3,0
2025-12,4407,19,11,2,0,4,0,0,0.77,4,2,0,0,0.35,2,0,0,0,0
2025-12,4409,24,19,6,6,2,0,0,0.32,2,3,0,0,0.56,3,0,0,0,0
2025-12,4410,22,9,2,0,4,0,0,0.48,4,2,1,0,0.28,2,0,0,0,0
2025-12,4411,34,15,5,4,9,0,0,2.12,9,3,0,0,0.52,3,0,0,0,0
2025-12,4413,24,15,4,3,3,1,0,0.5,3,4,0,0,0.54,4,0,0,0,0
2025-12,4414,11,4,1,1,1,1,1,0.2,1,1,0,0,0.22,1,0,0,0,0
2025-12,4415,21,12,4,1,4,1,1,0.44,4,3,1,1,0.36,3,2,0,0,0
2025-12,4416,25,10,4,0,3,0,0,0.44,3,5,0,1,0.77,5,0,0,0,0
2025-12,4417,22,10,4,1,3,0,0,0.59,3,4,0,1,0.84,4,2,0,2,1
2025-12,4418,12,10,2,1,1,0,0,0.18,1,0,0,0,0,0,0,0,0,0
2025-12,4419,14,8,2,0,3,0,0,0.38,3,1,0,0,0.23,1,0,0,0,0
2025-12,4420,24,12,3,2,4,0,0,0.71,4,3,0,0,0.63,3,1,0,1,0
2025-12,4421,16,5,2,1,1,0,0,0.22,1,2,0,0,0.33,2,0,0,0,0
2025-12,4422,22,12,3,2,5,0,0,0.81,5,3,1,1,0.73,3,0,0,0,0
2025-12,4423,23,10,3,0,3,0,0,0.4,3,4,0,2,0.84,4,0,0,0,0
2025-12,4424,25,16,5,4,5,1,0,0.87,5,3,1,1,0.45,3,0,0,0,0
2025-12,4425,15,7,2,1,2,0,0,0.39,2,3,0,1,0.46,3,0,0,0,0
2025-12,4427,21,12,4,4,3,2,2,0.37,3,4,1,0,0.71,4,0,0,0,0
2025-12,4428,17,13,4,3,2,0,0,0.38,2,3,1,1,0.33,3,0,0,0,0
2025-12,4429,13,5,3,2,2,0,0,0.31,2,4,0,0,0.87,4,0,0,0,0
2025-12,4430,20,14,4,2,3,0,0,0.67,3,4,0,1,0.75,4,0,0,0,0
2025-12,4431,4,2,1,1,1,0,0,0.19,1,1,0,0,0.15,1,0,0,0,0
2025-12,4432,29,16,5,0,4,0,0,0.74,4,3,0,0,0.59,3,0,0,0,0
2025-12,4433,14,10,3,2,1,0,0,0.22,1,2,0,1,0.32,2,0,0,0,0
2025-12,4434,25,14,5,5,4,0,0,0.7,4,2,0,0,0.37,2,0,0,0,0
2025-12,4435,19,13,3,3,4,0,0,0.75,4,3,0,1,0.62,3,0,0,0,0
2025-12,4436,24,14,4,1,2,0,0,0.4,2,3,0,0,0.44,3,0,0,0,0
2025-12,4437,23,10,5,2,4,1,1,0.71,4,4,0,0,0.47,4,0,0,0,0
2025-12,4438,29,10,5,2,7,0,0,0.8,7,4,0,0,0.54,4,0,0,0,0
2025-12,4439,10,1,1,0,1,0,0,0.12,1,2,0,0,0.39,2,0,0,0,0
2025-12,4440,15,7,2,1,3,0,0,0.55,3,1,0,0,0.12,1,0,0,0,0
2025-12,4441,13,11,2,1,3,0,0,0.32,3,2,0,2,0.28,2,0,0,0,0
2025-12,4442,15,5,3,2,3,0,0,0.57,3,1,0,0,0.24,1,0,0,0,0
2025-12,4443,18,8,3,1,3,0,0,0.67,3,3,1,0,0.41,3,0,0,0,0
2025-12,4444,10,6,3,2,1,0,0,0.14,1,1,0,1,0.09,1,0,0,0,0
2025-12,4445,26,17,5,5,8,1,0,0.99,8,3,0,1,0.29,3,0,0,0,0
2025-12,4446,20,17,6,6,3,2,2,0.47,3,2,0,1,0.31,2,0,0,0,0
2025-12,4447,16,10,2,0,4,1,1,0.57,4,1,0,0,0.12,1,0,0,0,0
2025-12,4448,15,9,2,1,1,0,0,0.14,1,4,0,2,0.73,4,0,0,0,0
2025-12,4449,17,6,2,0,6,0,0,0.84,6,1,0,0,0.15,1,2,0,1,0
2025-12,4450,21,15,5,4,4,0,0,0.66,4,4,1,0,0.63,4,0,0,0,0
2025-12,4451,26,15,6,5,4,0,0,0.63,4,3,2,0,0.44,3,0,0,0,0
2025-12,4452,23,13,5,2,2,0,0,0.41,2,5,0,1,0.77,5,0,0,0,0
2025-12,4456,14,12,6,6,3,1,1,0.48,3,0,0,0,0,0,0,0,0,0
2025-12,4457,19,9,2,0,4,0,0,0.64,4,1,0,0,0.24,1,0,0,0,0
2025-12,4458,24,16,3,2,5,1,1,0.6,4,3,0,1,0.53,3,0,0,0,0
2025-12,4459,19,5,2,1,2,0,0,0.24,2,5,1,0,0.68,5,0,0,0,0
2025-12,4460,27,14,6,3,4,0,0,0.71,4,1,0,0,0.24,1,0,0,0,0
2025-12,4461,18,7,3,2,4,0,0,0.63,4,2,0,0,0.35,2,0,0,0,0
2025-12,4462,10,4,1,0,3,0,0,0.64,3,0,0,0,0,0,0,0,0,0
2025-12,4463,28,17,6,1,5,1,0,0.67,5,4,1,2,0.8,4,0,0,0,0
2025-12,4464,16,14,3,2,3,0,0,0.69,3,3,1,1,0.87,3,0,0,0,0
2025-12,4465,18,9,2,1,3,0,0,0.75,3,2,0,0,0.4,2,0,0,0,0
2025-12,4466,16,7,2,1,4,1,1,0.55,4,2,0,0,0.38,2,0,0,0,0
2025-12,4467,23,17,2,1,6,2,1,0.91,6,2,1,1,0.31,2,0,0,0,0
2025-12,4468,17,8,3,3,4,0,0,0.63,4,4,1,0,0.38,4,0,0,0,0
2025-12,4469,23,13,3,2,5,1,1,0.8,5,2,0,0,0.41,2,0,0,0,0
2025-12,4470,13,7,2,2,1,0,0,0.21,1,3,0,0,0.57,3,0,0,0,0
2025-12,4471,28,22,9,6,5,2,1,0.57,5,4,0,1,1.07,4,3,0,2,1
2025-12,4472,27,18,5,5,5,1,1,0.93,5,3,1,0,0.57,3,0,0,0,0
2025-12,4474,17,10,3,3,3,0,0,0.38,3,1,0,0,0.18,1,0,0,0,0
2025-12,4475,26,18,6,3,1,0,0,0.18,1,3,0,0,0.49,3,0,0,0,0
2025-12,4477,14,10,4,3,1,0,0,0.1,1,1,0,1,0.2,1,0,0,0,0
2025-12,4478,23,13,4,3,3,0,0,0.3,3,4,0,0,0.65,4,0,0,0,0
2025-12,4479,6,1,0,0,1,0,0,0.22,1,0,0,0,0,0,0,0,0,0
2025-12,4482,13,3,2,1,3,0,0,0.59,3,0,0,0,0,0,0,0,0,0
2025-12,4483,18,14,4,3,3,2,1,0.44,3,2,0,0,0.26,2,0,0,0,0
2025-12,4484,22,14,3,1,4,0,0,0.72,4,2,0,0,0.34,2,0,0,0,0
2025-12,4485,18,8,2,0,2,0,0,0.19,2,2,0,0,0.46,2,0,0,0,0
2025-12,4487,20,7,2,0,2,0,0,0.36,2,1,0,0,0.26,1,0,0,0,0
2025-12,4488,27,17,7,5,3,1,1,0.57,3,6,1,0,1.34,6,0,0,0,0
2025-12,4489,17,7,2,1,4,0,0,0.86,4,2,0,0,0.38,2,0,0,0,0
2025-12,4491,17,2,2,1,4,0,0,0.66,4,2,0,0,0.3,2,0,0,0,0
2025-12,4492,11,9,3,3,3,2,2,0.22,3,1,0,0,0.25,1,0,0,0,0
2025-12,4494,14,9,3,2,2,0,0,0.24,2,1,0,0,0.12,1,0,0,0,0
2025-12,4495,17,8,2,1,3,1,1,0.23,3,5,0,1,0.87,5,0,0,0,0
2025-12,4496,23,18,10,6,4,2,2,0.67,4,1,1,0,0.25,1,1,0,1,1
2025-12,4497,9,2,1,0,1,0,0,0.15,1,3,1,1,0.57,3,0,0,0,0
2025-12,4499,11,10,1,1,2,1,1,0.4,2,1,0,0,0.28,1,0,0,0,0
2025-12,4500,27,20,6,5,7,1,1,0.84,7,3,0,1,0.35,3,0,0,0,0
2025-12,4501,20,8,4,4,3,0,0,0.32,3,4,1,0,0.66,4,0,0,0,0
2025-12,4502,20,6,3,1,5,0,0,0.48,5,2,0,0,0.15,2,0,0,0,0
2025-12,4503,26,17,7,6,5,2,2,0.55,5,4,1,0,0.35,4,0,0,0,0
2025-12,4504,14,6,3,1,2,0,0,0.27,2,2,1,0,0.31,2,0,0,0,0
2025-12,4505,11,7,2,2,2,0,0,0.29,2,2,1,0,0.23,2,0,0,0,0
2025-12,4506,23,16,5,2,3,1,0,0.39,3,2,0,1,0.28,2,0,0,0,0
2025-12,4508,19,13,4,2,2,1,1,0.52,2,4,2,0,0.84,4,0,0,0,0
2025-12,4509,24,16,5,3,4,0,0,0.73,4,2,0,2,0.5,2,0,0,0,0
2025-12,4511,15,8,2,1,4,1,0,0.67,4,2,0,0,0.36,2,2,0,1,0
2025-12,4512,21,15,7,6,2,0,0,0.24,2,2,0,0,0.38,2,0,0,0,0
2025-12,4513,16,8,3,2,4,0,0,0.87,4,2,0,0,0.39,2,0,0,0,0
2025-12,4514,24,16,5,4,2,0,0,0.35,2,3,0,1,0.78,3,0,0,0,0
2025-12,4515,25,12,4,3,7,1,1,1.02,7,3,0,1,0.54,3,0,0,0,0
2025-12,4516,25,13,4,3,5,1,1,0.75,5,3,0,0,0.47,3,0,0,0,0
2025-12,4518,25,18,4,3,5,1,1,0.79,5,4,0,1,1.06,4,0,0,0,0
2025-12,4519,19,10,3,2,4,1,1,0.37,4,3,0,0,0.6,3,0,0,0,0
2025-12,4520,23,15,5,2,3,1,1,0.3,3,5,1,2,0.53,5,0,0,0,0
2025-12,4521,18,5,3,0,4,0,0,0.94,4,3,0,0,0.86,3,0,0,0,0
2025-12,4522,15,6,3,3,2,0,0,0.27,2,3,0,0,0.48,3,0,0,0,0
2025-12,4523,27,17,6,1,6,1,0,0.9,6,5,0,0,0.88,5,0,0,0,0
2025-12,4524,21,14,4,4,2,0,0,0.24,2,2,0,0,0.25,2,0,0,0,0
2025-12,4525,16,9,1,1,2,0,0,0.26,2,2,0,1,0.23,2,0,0,0,0
2025-12,4526,21,8,4,3,3,1,1,0.41,3,2,0,0,0.26,2,0,0,0,0
2025-12,4527,13,4,2,0,4,0,0,0.57,4,1,0,0,0.23,1,0,0,0,0
2025-12,4528,22,14,4,3,1,0,0,0.22,1,2,0,2,0.38,2,0,0,0,0
2025-12,4529,22,15,6,4,3,0,0,0.61,3,4,0,1,0.66,4,0,0,0,0
2025-12,4530,11,9,2,1,0,0,0,0,0,3,1,1,0.45,3,0,0,0,0
2025-12,4531,26,15,5,4,4,0,0,0.54,4,4,0,1,0.52,4,0,0,0,0
2025-12,4532,28,21,5,4,3,0,0,0.46,3,2,1,0,0.41,2,0,0,0,0
2025-12,4533,24,12,3,2,8,2,2,1.12,8,4,0,1,0.5,4,0,0,0,0
2025-12,4534,5,0,0,0,1,0,0,0.17,1,0,0,0,0,0,0,0,0,0
2025-12,4535,6,5,3,2,0,0,0,0,0,1,1,0,0.23,1,0,0,0,0
2025-12,4536,32,21,6,3,5,2,0,0.78,5,5,0,0,0.93,5,0,0,0,0
2025-12,4537,24,17,6,5,4,1,1,0.48,4,2,1,0,0.29,2,0,0,0,0
2025-12,4538,19,11,3,1,2,2,2,0.23,2,3,0,0,0.37,3,0,0,0,0
2025-12,4539,24,14,5,4,3,1,1,0.3,3,3,0,1,0.44,3,0,0,0,0
2025-12,4540,10,7,2,1,1,1,1,0.05,1,2,0,1,0.23,2,0,0,0,0
2025-12,4543,17,12,5,4,4,2,1,0.86,4,2,0,0,0.45,2,0,0,0,0
2025-12,4544,32,27,9,9,5,2,2,0.66,5,2,1,1,0.66,2,0,0,0,0
2025-12,4545,30,24,8,8,5,3,0,0.59,5,6,2,2,1.02,6,0,0,0,0
2025-12,4546,4,2,2,2,1,0,0,0.16,1,0,0,0,0,0,0,0,0,0
2025-12,4547,7,5,2,1,1,0,0,0.15,1,0,0,0,0,0,0,0,0,0
2025-12,4548,10,4,2,1,2,0,0,0.35,2,1,0,0,0.29,1,0,0,0,0
2025-12,4549,25,16,6,4,4,0,0,0.81,4,3,0,2,0.64,3,0,0,0,0
2025-12,4550,21,8,2,2,2,0,0,0.44,2,3,0,1,0.5,3,0,0,0,0
2025-12,4551,26,16,4,3,3,1,0,0.4,3,4,1,1,0.52,4,0,0,0,0
2025-12,4552,23,11,4,3,6,1,1,1.06,6,4,0,2,0.65,4,0,0,0,0
2025-12,4553,26,20,4,4,2,0,0,0.46,2,3,0,2,0.58,3,0,0,0,0
2025-12,4555,13,8,4,3,2,0,0,0.39,2,3,0,0,0.51,3,0,0,0,0
2025-12,4556,9,8,2,2,4,1,0,0.55,4,1,0,1,0.18,1,0,0,0,0
2025-12,4557,21,5,3,1,3,1,1,0.94,3,7,0,1,2.28,7,0,0,0,0
2025-12,4560,30,21,7,4,7,0,0,0.7,7,4,0,1,0.9,4,0,0,0,0
2025-12,4561,27,18,5,4,7,3,3,1.13,7,2,0,0,0.53,2,0,0,0,0
2025-12,4562,14,3,2,0,3,0,0,0.86,3,3,0,1,0.59,3,0,0,0,0
2025-12,4563,16,5,2,2,4,1,1,0.69,4,2,0,0,0.39,2,0,0,0,0
2025-12,4564,19,12,3,0,3,0,0,0.67,3,3,0,1,0.57,3,0,0,0,0
2025-12,4565,26,5,5,0,5,0,0,1.09,5,5,0,0,1.26,5,1,0,1,0
2025-12,4566,16,7,3,3,3,0,0,0.39,3,3,0,0,0.55,3,0,0,0,0
2025-12,4567,3,0,0,0,1,0,0,0.36,1,0,0,0,0,0,0,0,0,0
2025-12,4568,21,10,3,2,4,1,1,0.66,4,6,0,1,0.81,6,2,1,2,0
2025-12,4569,23,11,4,3,3,0,0,0.49,3,3,0,0,0.79,3,0,0,2,0
2025-12,4570,25,17,6,3,2,0,0,0.32,2,4,0,0,0.77,4,0,0,0,0
2025-12,4571,17,7,4,1,0,0,0,0,0,8,0,0,0.91,8,0,0,0,0
2025-12,4572,19,10,3,1,4,0,0,0.53,4,2,0,0,0.31,2,2,0,1,0
2025-12,4573,15,7,3,2,4,0,0,0.45,4,4,0,0,0.68,4,0,0,0,0
2025-12,4574,16,8,2,1,4,0,0,0.64,4,1,0,0,0.14,1,0,0,0,0
2025-12,4575,22,11,3,3,4,0,0,0.51,4,3,0,0,0.4,3,0,0,0,0
2025-12,4578,23,12,5,4,5,0,0,1.02,5,3,1,0,0.59,3,0,0,0,0
2025-12,4579,24,13,5,3,6,2,0,0.94,6,0,0,0,0,0,0,0,0,0
2025-12,4580,27,15,4,2,7,1,0,1.17,7,3,0,0,0.47,3,0,0,0,0
2025-12,4581,21,12,5,3,2,0,0,0.29,2,5,1,1,0.72,5,0,0,0,0
2025-12,4583,25,15,4,4,5,1,1,0.99,5,4,0,1,0.73,4,1,0,1,0
2025-12,4584,28,20,8,4,5,0,0,0.49,5,3,1,2,0.38,3,2,0,0,0
