c2_regno,c1_regno,c1_won,win_course,kimarite
5318,5068,0,3,抜き
5255,5191,1,1,逃げ
5150,5028,1,1,逃げ
4719,4502,1,1,逃げ
4344,4682,1,1,逃げ
4205,4504,1,1,逃げ
4350,3415,1,1,逃げ
4573,3779,1,1,逃げ
4686,4459,0,2,まくり
4256,4586,1,1,逃げ
4500,4547,0,3,まくり
4262,4237,0,2,差し
4847,4851,1,1,逃げ
3721,3897,0,2,差し
4320,3941,1,1,逃げ
4155,3282,1,1,逃げ
3708,4175,1,1,逃げ
3869,4257,1,1,逃げ
3212,3730,0,3,まくり差し
4823,3436,0,3,まくり差し
4843,3319,0,3,差し
4666,4182,0,4,まくり差し
3726,4004,1,1,逃げ
3503,4730,1,1,抜き
5058,4643,1,1,逃げ
4090,3412,0,4,差し
4495,4544,0,4,差し
3505,4089,1,1,逃げ
4886,4706,0,2,差し
4031,3841,1,1,逃げ
5061,4589,0,4,まくり
4864,3718,1,1,逃げ
3790,5204,1,1,逃げ
4866,5183,0,3,まくり
4405,3742,1,1,逃げ
3564,5036,1,1,逃げ
5085,4793,1,1,逃げ
5321,4812,1,1,逃げ
4610,3965,1,1,逃げ
5154,4788,1,1,逃げ
3303,4054,0,5,抜き
3297,5102,1,1,逃げ
4052,5041,0,2,差し
5122,4113,0,4,まくり
4836,4083,1,1,逃げ
4842,4890,1,1,逃げ
4278,4811,0,2,差し
5354,4377,1,1,逃げ
3653,4958,0,5,まくり差し
4663,4148,0,3,差し
4113,4512,1,1,抜き
4639,4665,1,1,逃げ
5292,3538,0,2,差し
4485,3871,0,4,恵まれ
4953,4648,1,1,逃げ
5037,4957,0,2,差し
3870,4067,1,4,差し
4397,4664,0,2,差し
3704,4240,1,1,逃げ
4389,5066,1,1,逃げ
4043,4467,1,1,逃げ
3613,4397,1,1,逃げ
5357,3987,0,4,まくり差し
4327,5182,0,4,まくり差し
4361,3293,0,2,差し
5060,4208,1,1,逃げ
4478,4382,1,1,逃げ
3333,4247,1,1,抜き
5254,5366,0,3,まくり
3293,4819,0,4,恵まれ
4012,3623,0,2,まくり
4208,4737,0,4,まくり
4102,4856,1,1,逃げ
5106,4019,1,1,逃げ
4300,3302,0,2,差し
4714,4900,1,1,逃げ
5045,5322,0,2,まくり
5117,4501,1,1,逃げ
5003,4984,0,4,まくり
5174,4694,0,2,差し
5342,4963,1,1,逃げ
5108,5013,0,3,まくり
5072,5213,1,1,逃げ
4738,4974,0,3,まくり
4791,4117,0,5,抜き
4387,3435,1,1,逃げ
5177,4514,1,1,逃げ
4483,4413,0,2,差し
4116,3256,1,1,逃げ
4796,5210,1,1,逃げ
4273,3158,1,1,逃げ
4981,3411,0,3,まくり差し
4196,4116,0,3,まくり
4022,5381,0,4,まくり差し
4850,5177,0,4,抜き
4514,4981,0,3,まくり
4709,3888,0,4,まくり
4835,4967,1,1,逃げ
3211,3737,1,1,逃げ
3362,3901,1,1,逃げ
3722,3315,0,3,まくり
3497,3471,0,3,抜き
4697,3843,0,5,抜き
5386,4094,1,1,逃げ
3054,4887,0,3,差し
3251,4394,1,1,逃げ
5355,4210,0,3,まくり
3940,4383,1,1,逃げ
4000,3956,1,1,逃げ
3966,4002,1,1,逃げ
4711,4209,1,1,逃げ
4879,4752,1,1,逃げ
3546,4506,1,1,逃げ
3662,4039,0,1,逃げ
3509,3232,1,1,逃げ
4277,4834,1,1,逃げ
4039,4311,1,1,逃げ
4778,3556,1,1,逃げ
3822,5038,1,1,逃げ
4656,3999,1,1,逃げ
4443,4271,0,3,まくり差し
4521,3895,0,3,抜き
5311,5248,0,3,抜き
4846,4852,1,1,逃げ
4172,5259,0,2,差し
3832,3489,1,1,逃げ
4832,4336,1,1,逃げ
3746,3422,1,1,逃げ
5206,4743,1,1,逃げ
5004,4036,0,4,差し
4133,4832,1,1,逃げ
5237,5147,0,2,差し
5315,5359,0,6,まくり差し
5276,5368,1,1,逃げ
5114,5201,1,1,逃げ
5131,5255,1,1,逃げ
5257,5157,0,2,差し
5343,5018,1,1,逃げ
5282,5271,0,4,抜き
5207,5221,0,4,まくり差し
5191,5298,1,1,逃げ
5018,5224,0,3,まくり
5134,5150,0,3,まくり差し
4030,5121,1,1,逃げ
3941,4848,1,1,逃げ
4686,4362,1,1,逃げ
4371,4571,0,3,まくり差し
4932,4760,0,3,まくり差し
4914,3783,0,5,抜き
4013,4503,0,3,まくり差し
4061,4719,1,1,逃げ
4444,4524,0,4,まくり
3946,4337,0,4,まくり差し
4682,4445,0,4,抜き
3415,4418,1,1,逃げ
5148,4940,1,1,抜き
4878,5151,0,3,抜き
5250,5069,0,3,まくり
5281,4534,0,3,まくり
3289,4243,0,2,差し
4744,4874,0,5,まくり差し
5241,4924,0,4,まくり差し
4927,5173,1,1,逃げ
5265,4773,0,3,まくり差し
4014,4123,1,1,逃げ
5129,4050,1,1,逃げ
4938,4456,0,2,恵まれ
4563,3212,0,5,まくり
4498,4090,1,1,逃げ
3701,5323,1,1,逃げ
3891,4942,1,1,抜き
4823,5156,0,2,差し
3869,5139,1,1,逃げ
3436,4487,1,1,逃げ
4458,4469,1,1,逃げ
4400,4674,0,4,まくり差し
5139,3708,1,1,逃げ
4090,5058,1,1,逃げ
5229,4643,1,1,抜き
5204,3833,1,1,逃げ
4033,4466,1,1,逃げ
4837,4886,1,1,逃げ
3742,4700,0,2,差し
4031,5356,1,1,逃げ
3790,4727,1,1,逃げ
3505,5085,0,4,差し
3827,4421,1,1,抜き
3507,4876,1,1,逃げ
5321,4864,1,1,逃げ
5085,4089,0,3,まくり
4812,3965,1,1,逃げ
3872,4292,0,3,抜き
4705,4270,1,1,逃げ
3933,5240,1,1,逃げ
4808,5228,0,2,まくり
4272,3679,1,1,逃げ
3202,3998,0,5,まくり
5313,3161,0,2,差し
4201,5011,0,4,抜き
3933,4374,0,2,差し
5302,3075,1,1,逃げ
3566,4488,1,1,逃げ
3557,4604,1,1,逃げ
5047,4148,0,2,差し
5041,4103,0,5,まくり差し
4672,4306,0,3,抜き
4958,4663,1,1,逃げ
4173,4512,1,1,逃げ
4811,4083,0,6,まくり差し
5102,4470,1,1,逃げ
5009,3306,0,3,抜き
3297,4842,1,1,逃げ
4512,4926,1,1,逃げ
4052,4614,1,1,逃げ
4470,4278,1,1,逃げ
2538,3852,1,1,逃げ
4516,5037,1,1,逃げ
5346,5376,1,1,逃げ
4240,4389,0,3,まくり
5223,5292,0,3,まくり
4252,3572,1,1,逃げ
5232,5105,0,4,まくり
4739,3406,1,1,逃げ
5268,5243,1,1,逃げ
4067,3613,1,1,抜き
3572,4857,1,1,逃げ
4789,4327,1,1,逃げ
5344,3502,1,1,逃げ
3623,4003,1,1,逃げ
5060,4391,1,1,逃げ
3548,3385,0,4,まくり差し
5254,4478,0,4,まくり
3987,3333,0,5,まくり差し
4247,4102,1,1,逃げ
3896,4930,1,1,抜き
4208,4856,1,1,逃げ
4737,4361,1,1,逃げ
3623,4019,1,1,逃げ
3769,3834,1,1,逃げ
3963,4754,0,2,差し
3542,4898,0,4,まくり差し
4011,4569,0,3,まくり差し
4323,4181,0,4,差し
5166,4060,1,1,逃げ
4104,4899,1,1,逃げ
3731,4607,0,3,まくり差し
4898,3963,0,2,差し
4348,4523,1,1,逃げ
4911,4363,1,1,逃げ
5034,4907,0,4,まくり
3850,5070,0,4,まくり
5279,4952,0,3,まくり
4619,3808,0,3,抜き
4486,4093,0,2,抜き
4875,3975,1,1,逃げ
4159,4082,0,2,差し
4388,4077,1,1,逃げ
4438,5115,0,2,まくり
4202,5279,0,3,まくり
5236,4644,0,5,差し
4677,3907,1,1,逃げ
4748,4084,1,1,逃げ
4615,4850,1,1,逃げ
4709,3256,0,2,差し
4902,4796,1,1,逃げ
4413,4661,0,3,差し
3882,4483,0,5,まくり
5160,3928,1,1,逃げ
5210,3910,1,1,逃げ
3867,5307,1,1,逃げ
4196,5309,0,3,まくり差し
3928,4199,1,1,逃げ
3478,3888,1,1,抜き
4022,3743,0,3,まくり差し
3752,3940,0,3,まくり差し
4167,4463,1,1,逃げ
3843,4100,1,1,抜き
4904,3475,1,1,逃げ
3497,3752,1,1,逃げ
4394,4592,0,2,差し
4463,4058,0,2,差し
4210,4383,1,1,逃げ
4396,3251,1,1,逃げ
5010,4000,1,1,逃げ
3475,3966,1,1,逃げ
3737,3813,1,1,逃げ
4315,4402,1,1,逃げ
3868,4594,1,1,逃げ
4111,4184,1,1,逃げ
4274,4398,1,1,逃げ
4422,3696,1,3,まくり差し
4545,3761,1,1,逃げ
3930,4314,1,1,逃げ
5247,3703,0,4,差し
4676,4207,1,1,逃げ
3612,4288,1,1,逃げ
3432,3684,1,1,逃げ
3614,4286,1,1,逃げ
5107,3300,1,1,抜き
4931,4979,1,1,逃げ
3805,3401,1,1,逃げ
5073,4978,0,3,まくり
4505,4329,0,2,差し
5015,4408,0,2,差し
4733,4108,1,1,逃げ
4728,3527,1,1,逃げ
4098,3885,1,1,逃げ
3300,4055,1,1,逃げ
3712,4172,1,1,逃げ
4669,5206,1,1,抜き
4146,4180,1,1,逃げ
3999,4450,1,1,逃げ
3422,4521,0,2,差し
4271,4336,1,1,逃げ
4840,3746,0,4,差し
4891,4214,1,1,逃げ
3895,4133,0,2,差し
4144,4518,1,1,逃げ
4977,4036,0,4,まくり
4832,3489,1,1,逃げ
5211,5288,0,4,まくり差し
5262,5325,1,1,逃げ
5143,5368,0,3,まくり差し
5157,5207,0,3,まくり差し
5318,5216,1,1,逃げ
5190,5114,0,4,まくり
5328,5257,1,1,逃げ
5345,5028,1,1,逃げ
5330,5339,1,1,逃げ
5257,5237,0,5,まくり
5224,5018,0,3,まくり差し
5068,5298,1,1,逃げ
4266,4566,1,1,逃げ
4459,4205,0,5,まくり差し
4502,4500,1,1,逃げ
4760,4324,1,1,逃げ
4547,4166,0,2,差し
4362,4494,0,5,まくり差し
4168,4030,0,3,まくり差し
4504,4256,0,5,まくり差し
3897,3946,1,1,逃げ
4418,3716,1,1,逃げ
4537,4024,1,1,逃げ
4851,4320,1,1,逃げ
5293,5032,0,3,まくり差し
3072,5214,0,3,まくり
4158,3950,0,5,まくり差し
4535,3661,0,2,差し
4949,4145,0,2,まくり
4346,4096,1,1,逃げ
4513,4365,1,1,逃げ
3567,4076,0,3,まくり差し
3226,4633,1,1,逃げ
4593,4260,0,2,差し
4120,4679,1,1,逃げ
4364,4928,1,1,逃げ
4853,3289,0,3,抜き
4874,3474,0,5,まくり
3618,5334,0,3,差し
5320,5265,1,1,逃げ
5144,4927,1,1,逃げ
4611,4964,0,4,まくり
4994,5189,0,2,まくり
4372,4853,1,1,逃げ
4456,4347,0,2,差し
4874,4611,1,1,逃げ
3334,4994,1,1,逃げ
5163,5088,1,1,逃げ
4106,4063,1,1,逃げ
4406,4461,1,1,逃げ
4549,4213,0,2,差し
4367,3477,0,4,まくり
4270,4351,0,2,まくり
3467,4201,0,3,まくり差し
4374,3441,0,2,差し
4063,4169,0,2,差し
4604,3933,0,2,まくり
4292,3957,0,2,まくり
5240,4808,0,3,まくり
4488,3557,1,1,逃げ
3340,4788,1,1,抜き
3297,4636,0,3,差し
4663,5041,1,1,逃げ
4113,4062,0,2,差し
4797,4890,1,1,逃げ
4811,4551,0,3,まくり差し
3297,4377,0,6,まくり差し
4173,5122,1,1,逃げ
5047,5354,0,2,差し
4083,4958,0,3,恵まれ
4890,3499,1,1,抜き
4926,4278,0,2,差し
3406,5232,1,1,逃げ
5376,5245,1,1,逃げ
4857,5286,0,4,まくり
4516,3870,0,2,抜き
4067,4252,1,1,逃げ
4664,4953,1,1,逃げ
4739,5046,0,5,抜き
5245,4516,0,5,まくり差し
4957,4067,1,1,逃げ
3710,4397,0,3,まくり
4467,4739,0,4,まくり
3313,4380,1,1,逃げ
5254,5060,1,1,逃げ
3860,5344,1,1,抜き
5185,4012,1,1,逃げ
5357,4789,1,1,抜き
4618,5106,1,1,逃げ
4023,3905,0,3,まくり差し
4395,3548,1,1,逃げ
3224,4356,1,1,逃げ
3385,4102,1,1,逃げ
4391,3952,1,1,逃げ
3623,4019,0,3,まくり差し
3839,4211,0,6,まくり差し
3731,4011,1,1,逃げ
3542,3769,0,5,まくり差し
4363,4323,0,2,差し
4569,4462,0,3,まくり
3834,4911,1,1,逃げ
4348,3839,0,6,まくり
4020,4017,0,3,まくり
3993,4179,0,2,抜き
4523,3838,1,1,逃げ
4899,4348,0,5,まくり
4557,5017,1,1,逃げ
3973,4660,0,4,まくり
4161,4632,0,2,差し
4550,3602,0,2,差し
3929,4407,1,1,抜き
4598,3934,1,1,逃げ
4093,3685,1,1,抜き
3907,5236,0,3,まくり
4407,4917,1,1,逃げ
4735,4318,0,3,恵まれ
4952,4438,0,5,まくり差し
4077,4161,0,5,まくり
3584,4748,1,1,逃げ
3304,3619,0,3,まくり
3616,5269,1,1,逃げ
4918,4631,0,3,まくり差し
4376,4151,0,5,まくり差し
5133,4258,1,1,逃げ
3793,3532,0,5,まくり差し
5289,4259,1,1,逃げ
4152,5145,0,5,まくり
3514,4695,0,5,まくり差し
4357,4131,0,4,まくり差し
4276,4688,1,1,逃げ
3532,4188,0,3,まくり差し
3863,4948,1,1,逃げ
3892,3772,0,2,差し
4154,3381,0,2,差し
4331,3859,0,4,抜き
4064,3558,1,1,逃げ
4164,4193,1,1,逃げ
5112,5266,1,1,逃げ
4027,3951,1,1,逃げ
4608,4079,0,2,差し
3771,4099,1,1,逃げ
4269,4497,1,1,逃げ
3478,4709,1,1,逃げ
4199,4413,0,5,まくり差し
3867,3439,1,1,逃げ
3158,3949,0,4,まくり
3935,5160,1,1,逃げ
4273,3928,0,5,まくり
4022,4981,0,2,まくり
3411,5307,1,1,逃げ
4615,3910,1,1,逃げ
3888,4483,1,1,逃げ
3743,4967,1,1,逃げ
4902,4514,1,1,逃げ
3362,4002,1,1,逃げ
5355,4094,1,1,逃げ
5386,3471,0,3,まくり差し
4394,4463,0,4,まくり
4016,3251,0,2,差し
3362,4904,1,1,逃げ
5086,3737,1,1,逃げ
4167,3813,1,1,逃げ
4592,4210,1,1,抜き
4002,5010,1,1,逃げ
3737,3054,0,5,まくり差し
3813,3475,1,1,逃げ
5083,4515,0,5,まくり差し
4766,3663,0,5,まくり差し
3696,4545,1,1,逃げ
5219,4288,1,1,逃げ
4491,3930,1,1,逃げ
3703,5005,1,1,逃げ
4068,4950,1,1,抜き
5138,3576,0,3,まくり
3663,4086,0,5,まくり差し
4515,3612,1,1,逃げ
5067,3574,1,1,逃げ
5181,4505,1,1,逃げ
3470,4473,1,1,逃げ
4055,3692,0,2,差し
4329,4733,1,1,逃げ
3684,4520,0,4,差し
4108,3508,0,3,まくり差し
4286,3614,0,4,まくり
3574,3581,1,1,逃げ
4473,3773,1,1,逃げ
4873,3615,1,1,逃げ
3885,4776,1,1,逃げ
3372,4790,0,3,まくり
4143,4343,0,4,差し
4771,3286,0,3,抜き
5029,3977,0,2,差し
3974,5081,0,4,まくり
4685,3635,1,1,逃げ
3932,4447,1,1,逃げ
3948,3853,1,1,逃げ
5152,4834,1,1,逃げ
4040,5065,1,1,逃げ
4821,4816,1,1,逃げ
3984,4290,1,1,逃げ
3207,4977,1,1,逃げ
5259,5317,0,4,まくり
4180,3712,1,1,逃げ
4521,3999,0,3,まくり
4443,4214,1,1,逃げ
4872,3422,1,1,逃げ
5248,4142,0,2,差し
4846,4358,0,4,まくり
5338,4443,1,1,逃げ
4172,4036,0,4,まくり
3746,4852,1,1,逃げ
4518,3489,1,1,逃げ
3783,4344,1,1,逃げ
3779,4013,0,5,まくり
4494,4914,1,1,逃げ
4024,4573,1,1,逃げ
5121,4262,1,1,逃げ
4337,3721,1,1,逃げ
4524,4350,0,5,まくり差し
4237,4847,1,1,逃げ
3946,4371,0,4,まくり差し
4445,4932,1,1,逃げ
4324,4686,1,1,逃げ
4586,4444,1,1,逃げ
5336,4346,1,1,逃げ
4817,3906,0,2,差し
4649,3072,1,1,逃げ
3995,4332,1,1,逃げ
4555,3606,0,4,差し
3950,4513,1,1,逃げ
4076,4725,0,3,まくり
3072,3804,0,3,まくり差し
3976,4120,1,1,逃げ
3523,3995,1,1,逃げ
3661,4364,1,1,逃げ
3641,4949,1,1,逃げ
5069,5052,0,2,差し
3618,4878,0,2,まくり
5088,5148,0,4,まくり
4874,5250,0,3,まくり
5151,4372,0,5,まくり差し
4347,3334,1,1,逃げ
4243,5241,0,3,差し
4123,5129,0,2,差し
5365,3618,0,5,まくり差し
5326,5163,1,1,逃げ
4773,4938,1,1,逃げ
4924,5281,1,1,逃げ
4169,3679,0,5,まくり差し
5011,3277,0,6,まくり差し
3441,4635,1,1,抜き
3957,3202,0,2,まくり
3998,4140,0,2,差し
4213,4406,1,1,逃げ
5302,3866,0,3,まくり差し
3277,5290,0,5,まくり差し
3161,4549,1,1,逃げ
5228,4281,0,4,まくり差し
3075,3872,0,2,まくり
4140,4351,1,1,逃げ
3538,5346,0,5,抜き
5105,3704,0,5,まくり差し
5046,5335,0,3,まくり
4648,3852,0,2,まくり
5066,5268,0,4,まくり
5046,4485,0,1,逃げ
3572,3613,1,1,逃げ
5335,4043,0,4,まくり
4953,4467,0,5,まくり差し
4516,4739,0,5,まくり差し
5376,4857,1,1,逃げ
4897,5361,0,5,まくり
3838,5166,0,3,まくり
5017,4104,0,2,差し
4907,4150,1,1,逃げ
3542,3731,1,1,逃げ
3349,5246,1,1,逃げ
4179,4557,0,5,抜き
5361,3993,0,4,まくり
4607,3542,0,4,まくり差し
4901,3981,1,1,逃げ
4060,3349,1,1,逃げ
5246,5034,1,1,逃げ
4632,4995,1,1,逃げ
4723,3850,1,1,逃げ
3808,4875,0,3,抜き
3685,4729,1,1,逃げ
5115,3929,0,3,まくり差し
3975,3584,0,2,差し
4465,4202,0,6,差し
3775,3973,0,3,まくり
4084,4619,1,1,逃げ
4245,4159,1,1,逃げ
3690,4388,0,2,差し
3934,4598,1,1,逃げ
4131,5212,1,1,逃げ
4299,4457,0,5,差し
4631,3793,1,1,逃げ
4757,3616,0,3,差し
4114,4740,0,3,まくり
3947,3909,1,1,逃げ
4474,4839,1,1,逃げ
5269,4596,1,1,逃げ
3532,5289,1,1,逃げ
4188,3517,1,1,逃げ
4308,4736,0,2,差し
4960,4468,0,3,まくり差し
3381,3964,0,3,差し
3859,4497,1,1,逃げ
4411,4724,1,1,逃げ
4193,3807,1,1,逃げ
4948,3771,1,1,抜き
3964,4375,0,1,逃げ
5089,3535,1,1,逃げ
4724,4331,1,1,逃げ
3558,4073,1,1,逃げ
4079,5112,1,1,逃げ
3807,4064,1,1,逃げ
4835,4199,1,1,逃げ
3888,3256,0,2,差し
3949,3743,0,3,抜き
3910,4294,1,1,逃げ
3928,5160,1,1,逃げ
4661,4902,0,4,まくり差し
5309,4273,1,1,逃げ
4894,5177,1,1,逃げ
5307,4022,0,3,抜き
3256,3158,1,1,逃げ
5160,3888,0,3,まくり
4967,4514,0,2,差し
4100,3966,1,1,逃げ
3722,4000,1,1,逃げ
3471,3315,0,2,まくり
4697,4058,1,1,抜き
3752,4210,1,1,逃げ
4094,4394,1,1,逃げ
3901,4383,0,3,まくり差し
3362,3211,1,1,逃げ
4016,4396,0,2,まくり
3813,3054,0,3,まくり
4383,3956,0,2,差し
5010,3475,0,2,差し
5124,4086,1,1,逃げ
3459,4207,1,1,逃げ
5270,4184,1,1,逃げ
4526,3576,1,1,逃げ
4951,4068,1,6,まくり
4184,4410,0,2,差し
3612,4402,0,4,まくり
3761,4545,1,1,逃げ
4288,3703,0,2,まくり
4950,4398,1,1,逃げ
3583,4873,1,1,逃げ
5073,3574,0,6,恵まれ
3773,3805,0,4,差し
3692,4776,1,1,逃げ
5352,4098,0,4,まくり差し
3527,3432,0,3,まくり
3508,3583,0,3,まくり
3684,4728,0,2,まくり
4505,3470,0,2,抜き
3615,5181,1,1,逃げ
4978,5107,0,2,差し
3581,5015,1,1,逃げ
4343,5029,1,1,逃げ
4511,3372,1,1,逃げ
4816,4197,0,3,差し
5188,5085,1,1,逃げ
3652,4685,0,6,まくり
4244,3948,0,3,まくり差し
4119,4305,1,1,逃げ
3286,4224,0,4,まくり
4360,3605,0,5,差し
4790,4821,0,2,差し
4290,4359,0,5,まくり差し
4834,3984,1,1,逃げ
4500,4266,1,1,逃げ
3415,4362,0,2,差し
4914,4503,0,4,まくり
4932,4847,0,5,まくり差し
4237,4061,1,1,逃げ
4459,4344,1,1,逃げ
4760,3779,0,3,抜き
4030,4686,1,1,逃げ
4024,4418,0,2,差し
4566,4166,1,1,逃げ
3897,4262,1,1,逃げ
4205,4445,0,4,差し
3906,5400,0,3,まくり
4679,5261,0,5,まくり
4260,4158,0,4,まくり
4633,3543,0,2,差し
5214,4096,0,4,まくり差し
3804,4561,1,1,逃げ
5032,3377,0,3,まくり差し
4779,3567,1,1,逃げ
3072,4649,1,1,逃げ
4725,4555,1,1,逃げ
4145,4593,0,3,抜き
3606,4535,1,1,逃げ
4243,5144,0,4,差し
4534,5326,0,4,まくり
4940,5320,0,4,まくり差し
3289,5334,0,3,まくり差し
4964,4014,0,3,恵まれ
4372,5365,0,3,差し
3474,4347,1,1,逃げ
4994,5088,0,2,差し
4611,4938,1,1,逃げ
4874,5281,1,1,逃げ
3618,5163,1,1,逃げ
4927,4050,0,2,差し
3477,4488,1,1,逃げ
3161,3467,0,3,まくり
3872,5302,0,4,まくり
3866,4705,1,1,逃げ
3957,4063,0,2,まくり
4292,4367,1,1,逃げ
4461,3566,0,4,まくり差し
4705,4106,1,1,逃げ
5290,4272,0,4,まくり
4140,4808,1,1,逃げ
3933,3557,1,1,逃げ
4270,4604,1,1,逃げ
5223,4665,0,3,抜き
5037,4648,0,2,差し
4467,4252,0,6,まくり
4240,5232,0,2,差し
3572,5066,0,5,まくり差し
4957,4953,1,2,差し
3986,5245,1,1,逃げ
4397,4739,1,1,逃げ
5232,4516,1,1,逃げ
3406,4857,1,1,逃げ
5268,4485,0,5,まくり差し
4202,4245,1,1,逃げ
3975,4550,0,2,差し
4917,4465,0,3,まくり差し
3602,4735,0,2,差し
4644,3690,0,2,差し
4245,4677,1,1,抜き
4995,4750,1,1,逃げ
5070,3775,0,3,差し
4619,4486,1,1,逃げ
4729,4161,0,4,差し
4750,4598,0,2,差し
3907,4748,1,1,逃げ
3268,5035,1,1,逃げ
3687,4883,0,3,まくり
3656,3987,1,1,逃げ
5042,3463,0,2,まくり
3620,3484,0,3,まくり
3473,3687,0,4,まくり
3922,4072,1,1,逃げ
3627,3516,1,1,逃げ
3257,4049,1,1,逃げ
3482,3912,0,3,まくり
5226,5141,1,1,逃げ
3473,3719,0,2,差し
4151,3947,0,2,差し
4403,4152,0,3,まくり差し
4839,4216,0,5,まくり差し
3532,4474,0,2,まくり
4259,5076,0,4,まくり差し
3619,4757,1,1,逃げ
4216,3514,1,1,逃げ
5212,3304,0,4,まくり
5145,5133,0,4,まくり差し
3909,4276,1,1,逃げ
4259,3997,1,1,逃げ
3532,4357,0,3,まくり差し
5312,4209,1,1,逃げ
3951,4154,0,2,抜き
3772,3434,0,3,まくり差し
4193,5178,1,1,逃げ
3898,5312,1,1,逃げ
5098,4608,1,1,逃げ
5284,4640,1,1,逃げ
5323,4411,1,1,逃げ
4822,3898,1,1,逃げ
3875,5089,0,4,まくり
4099,4269,1,1,抜き
3696,4526,1,1,逃げ
4766,4950,0,4,差し
4086,4545,1,1,逃げ
4110,3612,1,1,逃げ
5005,5219,1,1,逃げ
4422,3459,0,3,まくり
3703,4515,1,1,逃げ
4545,4594,0,2,差し
4314,4184,1,1,逃げ
4950,4288,1,1,逃げ
5398,4349,1,1,逃げ
3784,4219,0,2,まくり
4236,3282,0,5,まくり差し
5136,4451,0,3,まくり差し
4525,5109,0,4,まくり
5209,3854,0,5,抜き
5275,4231,0,2,差し
5169,4588,0,6,抜き
4226,4579,1,1,逃げ
4439,4430,0,3,抜き
4069,4236,0,3,まくり差し
5352,4979,1,1,逃げ
3614,4055,1,1,逃げ
4408,5015,1,1,逃げ
3684,3300,1,1,逃げ
4286,4098,0,2,差し
4329,3692,1,1,逃げ
3432,5067,1,1,逃げ
3508,5352,1,1,逃げ
3401,5073,1,1,逃げ
5015,3581,0,4,まくり
3470,4505,1,1,逃げ
4055,4776,1,1,逃げ
4529,4119,0,5,まくり
4861,4390,1,1,逃げ
4790,4143,0,3,まくり差し
4305,3642,0,4,まくり
4197,4040,1,1,逃げ
4447,3932,1,1,逃げ
5081,4771,1,1,逃げ
4390,4816,0,4,まくり差し
4359,4529,1,1,逃げ
4224,4360,1,1,逃げ
5065,4305,1,1,逃げ
4834,4685,1,1,逃げ
4337,4537,1,1,逃げ
4061,4494,0,3,まくり差し
4266,4205,1,1,逃げ
4586,4320,1,1,逃げ
3716,3897,1,1,逃げ
4013,4851,1,1,逃げ
4573,5121,0,4,まくり差し
3946,4719,1,1,逃げ
4418,4847,0,3,まくり差し
3721,4848,1,1,逃げ
3941,4445,1,1,逃げ
4262,4166,1,1,逃げ
5261,3523,1,1,逃げ
5400,3976,1,1,逃げ
4076,3226,0,2,抜き
3072,5000,1,1,逃げ
4679,5336,0,5,まくり差し
3543,3641,1,1,逃げ
4332,3995,0,3,まくり差し
4096,4779,0,2,抜き
3072,4949,1,1,逃げ
4365,4535,0,3,まくり差し
3377,4817,1,1,逃げ
4260,4928,1,1,逃げ
4874,5151,0,3,まくり
4924,5129,0,4,まくり差し
5069,3289,0,2,まくり
5250,4611,1,1,逃げ
5148,4123,1,1,逃げ
5365,3618,1,1,逃げ
3474,4773,1,1,逃げ
3334,4243,1,1,逃げ
5163,4927,0,6,抜き
5281,4050,1,1,逃げ
5088,4994,1,1,逃げ
5241,4372,1,1,逃げ
4339,4798,1,1,逃げ
5043,4601,0,2,差し
4458,4319,1,1,逃げ
5057,4738,1,1,抜き
5263,3562,0,2,差し
5051,4325,0,5,まくり差し
5333,3569,0,3,まくり差し
3579,5100,0,2,差し
5050,3814,1,1,逃げ
4469,4177,0,3,差し
4583,3955,0,2,差し
4366,4448,1,1,逃げ
4549,4292,0,2,差し
3277,4635,1,1,逃げ
3202,3161,1,1,逃げ
4281,3933,1,1,逃げ
4272,4140,1,1,逃げ
3075,3866,0,4,まくり
4406,5240,1,1,逃げ
3998,4270,1,1,逃げ
4374,3441,1,1,逃げ
4063,4808,0,2,抜き
4488,3557,1,1,逃げ
4270,4604,1,1,逃げ
4664,5346,0,3,抜き
5292,5223,0,4,まくり
4648,4639,0,5,抜き
4389,3704,0,2,まくり
4665,4240,0,4,まくり差し
5105,3572,1,1,逃げ
3852,4467,1,1,逃げ
5376,4397,1,1,逃げ
3406,5037,0,3,まくり差し
4467,4953,1,1,逃げ
4516,4857,0,3,まくり
2878,3800,1,1,逃げ
4623,3889,1,1,逃げ
5252,3503,0,2,まくり
4442,3319,1,1,逃げ
3931,4675,1,1,逃げ
3392,4785,0,6,差し
3563,4369,1,1,逃げ
4435,4654,1,1,逃げ
4381,3915,1,1,逃げ
4675,5087,1,1,抜き
4233,4496,0,5,まくり差し
4575,3590,1,1,逃げ
3542,4905,0,4,まくり差し
4104,4211,1,1,逃げ
4181,4901,0,3,まくり
4179,4020,0,2,差し
3981,4607,1,1,逃げ
3542,5034,0,3,抜き
3963,4897,0,3,まくり差し
5314,4017,0,2,差し
4523,4323,1,1,逃げ
3993,5166,0,2,差し
3349,4754,1,1,逃げ
4011,4907,1,1,逃げ
3850,4465,1,1,逃げ
4952,4093,0,2,恵まれ
4598,3690,0,2,差し
3602,4729,1,1,逃げ
5070,3685,1,1,逃げ
4407,4875,0,3,まくり
4077,4161,0,4,まくり
5279,3907,1,1,逃げ
4438,5115,0,3,まくり
4995,4619,0,3,まくり差し
4677,4644,0,5,まくり
