date,race,rname,day_n,wdir,wspd,wave,kimarite,combo,payout,win_boat,win_course,exp,inwin,resid
2026-03-06,7,一般,5,北東,1,3,逃げ,1-4-3,1270,1,1,0.6299857570499442,1,0.3700142429500558
2026-03-06,8,一般,5,北東,2,3,逃げ,1-5-4,1190,1,1,0.7211304961417365,1,0.2788695038582635
2026-03-06,9,一般特選,5,北東,1,3,逃げ,1-2-4,1280,1,1,0.637521163255738,1,0.36247883674426196
2026-03-06,10,選抜,5,東,1,3,まくり,3-2-6,7750,3,3,0.5779525041350926,0,-0.5779525041350926
2026-03-06,11,選抜,5,,0,3,差し,2-6-3,11500,2,2,0.5320800042684827,0,-0.5320800042684827
2026-03-06,12,優勝戦,5,,0,3,まくり,3-2-4,12190,3,3,0.6852692164566958,0,-0.6852692164566958
2026-03-09,1,予選,1,北,3,3,まくり,3-4-6,2490,3,3,0.4543447320844713,0,-0.4543447320844713
2026-03-09,2,予選,1,北,3,3,まくり,5-2-3,9800,5,5,0.32630531152338615,0,-0.32630531152338615
2026-03-09,3,予選,1,北,3,3,まくり,3-5-4,4050,3,3,0.4487542911152229,0,-0.4487542911152229
2026-03-09,4,予選,1,北東,2,3,逃げ,1-3-5,1180,1,1,0.4416037270847889,1,0.5583962729152111
2026-03-09,5,東京ベイラン,1,東,1,3,逃げ,1-2-3,750,1,1,0.6912217316622954,1,0.3087782683377046
2026-03-09,6,予選,1,,0,3,逃げ,1-2-3,1740,1,1,0.5816174593571986,1,0.41838254064280145
2026-03-09,7,予選,1,東,1,3,逃げ,1-3-2,2740,1,1,0.6784400031505468,1,0.32155999684945324
2026-03-09,8,ベイブレイク,1,南,3,3,逃げ,1-4-6,810,1,1,0.5932852776334717,1,0.4067147223665283
2026-03-09,9,予選特賞,1,東,1,3,逃げ,1-3-6,3420,1,1,0.6426994323520846,1,0.3573005676479154
2026-03-09,10,予選特賞,1,南,3,3,逃げ,1-2-5,930,1,1,0.6227698404040316,1,0.3772301595959684
2026-03-09,11,予選特選,1,南,2,3,逃げ,1-2-6,1090,1,1,0.5809318954681881,1,0.41906810453181187
2026-03-09,12,平和島選抜,1,南,3,3,逃げ,1-2-6,3310,1,1,0.6613686194560912,1,0.33863138054390884
2026-03-10,1,予選,2,北,4,3,まくり差し,4-3-5,2040,4,4,0.4099733401191262,0,-0.4099733401191262
2026-03-10,2,予選,2,北,3,3,まくり差し,6-4-2,4580,6,6,0.44657362265204087,0,-0.44657362265204087
2026-03-10,3,予選,2,北,3,3,まくり,5-6-2,16270,5,5,0.33310333884679005,0,-0.33310333884679005
2026-03-10,4,予選,2,北東,3,3,まくり,3-6-4,6760,3,3,0.5425417218470263,0,-0.5425417218470263
2026-03-10,5,東京ベイラン,2,北東,2,3,逃げ,1-2-4,640,1,1,0.6498160044107654,1,0.35018399558923463
2026-03-10,6,予選,2,東,1,3,逃げ,1-5-4,3880,1,1,0.4591610882336736,1,0.5408389117663264
2026-03-10,7,予選,2,北東,2,3,まくり差し,5-6-2,53380,5,5,0.5439552980094989,0,-0.5439552980094989
2026-03-10,8,ベイブレイク,2,北東,1,3,逃げ,1-3-2,2140,1,1,0.6664914327721575,1,0.3335085672278425
2026-03-10,9,予選特賞,2,北東,2,3,差し,2-1-3,1810,2,2,0.6822230619370109,0,-0.6822230619370109
2026-03-10,10,予選特賞,2,北東,2,3,逃げ,1-2-3,1840,1,1,0.6621942891512458,1,0.3378057108487542
2026-03-10,11,予選特選,2,北東,2,3,差し,3-1-5,1530,3,2,0.6613686194560912,0,-0.6613686194560912
2026-03-10,12,記者選抜,2,北,3,3,抜き,1-6-2,1620,1,1,0.5919600034821833,1,0.40803999651781675
2026-03-11,1,予選,3,南東,1,3,まくり,3-2-5,4350,3,3,0.43875512840599806,0,-0.43875512840599806
2026-03-11,2,予選,3,南東,1,3,まくり,6-2-3,2370,6,6,0.5432382666227374,0,-0.5432382666227374
2026-03-11,3,予選,3,南東,2,3,まくり,2-5-6,4960,2,2,0.31793091510558913,0,-0.31793091510558913
2026-03-11,4,予選,3,南東,1,3,まくり,4-6-2,13620,4,6,0.4831493377440987,0,-0.4831493377440987
2026-03-11,5,東京ベイラン,3,北,2,3,逃げ,1-2-6,1580,1,1,0.6613686194560912,1,0.33863138054390884
2026-03-11,6,予選,3,南,2,3,逃げ,1-5-4,2290,1,1,0.5712708609235132,1,0.4287291390764868
2026-03-11,7,予選,3,南,3,3,まくり,3-4-1,7420,3,3,0.32472400661614803,0,-0.32472400661614803
2026-03-11,8,ベイブレイク,3,南,2,3,逃げ,1-3-4,720,1,1,0.6361963676461504,1,0.3638036323538496
2026-03-11,9,予選特賞,3,,0,3,まくり差し,3-2-1,7960,3,3,0.5533742904401058,0,-0.5533742904401058
2026-03-11,10,予選特賞,3,,0,3,まくり,3-2-6,3450,3,3,0.6284137180663704,0,-0.6284137180663704
2026-03-11,11,予選特選,3,,0,3,逃げ,1-3-6,7650,1,1,0.6468964744800871,1,0.35310352551991286
2026-03-11,12,記者選抜,3,南,2,3,逃げ,1-3-2,670,1,1,0.6621942891512458,1,0.3378057108487542
2026-03-12,1,予選,4,北,3,3,まくり差し,3-1-4,3660,3,3,0.4115482404832534,0,-0.4115482404832534
2026-03-12,2,予選,4,北,3,3,まくり差し,5-4-2,1810,5,5,0.3806895301106172,0,-0.3806895301106172
2026-03-12,3,予選,4,北,3,3,差し,4-2-3,34150,4,3,0.5622700055134567,0,-0.5622700055134567
2026-03-12,4,予選,4,北,4,3,まくり差し,3-1-4,1600,3,3,0.4542945514692255,0,-0.4542945514692255
2026-03-12,5,東京ベイラン,4,北,5,3,逃げ,1-5-3,5790,1,1,0.6613686194560912,1,0.33863138054390884
2026-03-12,6,予選,4,北,4,3,まくり差し,3-1-6,4490,3,3,0.6855565752092275,0,-0.6855565752092275
2026-03-12,7,予選,4,北,2,3,逃げ,1-4-6,7130,1,1,0.43875512840599806,1,0.5612448715940019
2026-03-12,8,ベイブレイク,4,北,1,3,まくり,3-1-4,5440,3,4,0.5932852776334717,0,-0.5932852776334717
2026-03-12,9,予選特賞,4,北,4,3,逃げ,1-2-3,750,1,1,0.5809318954681881,1,0.41906810453181187
2026-03-12,10,予選特賞,4,北,3,3,逃げ,1-4-2,540,1,1,0.5913938065443088,1,0.40860619345569116
2026-03-12,11,予選特選,4,北,2,3,逃げ,1-2-3,720,1,1,0.6822230619370109,1,0.3177769380629891
2026-03-12,12,記者選抜,4,北,2,3,逃げ,1-4-5,4930,1,1,0.6468964744800871,1,0.35310352551991286
2026-03-13,1,一般,5,北,4,3,逃げ,1-2-4,720,1,1,0.5622700055134567,1,0.43772999448654326
2026-03-13,2,一般,5,北,5,3,差し,3-2-1,1810,3,3,0.33310333884679005,0,-0.33310333884679005
2026-03-13,3,一般,5,北,3,3,逃げ,1-3-5,1240,1,1,0.4831493377440987,1,0.5168506622559013
2026-03-13,4,一般,5,北,4,3,逃げ,1-3-2,2020,1,1,0.5425417218470263,1,0.4574582781529737
2026-03-13,5,一般,5,北,2,3,まくり,4-6-1,9160,4,4,0.44657362265204087,0,-0.44657362265204087
2026-03-13,6,一般,5,北,2,3,まくり,4-6-1,2980,4,4,0.4115482404832534,0,-0.4115482404832534
2026-03-13,7,一般,5,北,4,3,差し,3-1-5,28720,3,3,0.5533742904401058,0,-0.5533742904401058
2026-03-13,8,一般,5,北,5,3,まくり差し,3-1-4,1190,3,3,0.43875512840599806,0,-0.43875512840599806
2026-03-13,9,一般特賞,5,北,1,3,逃げ,1-2-3,1020,1,1,0.6784400031505468,1,0.32155999684945324
2026-03-13,10,準優勝戦,5,北,1,3,差し,4-1-2,9420,4,4,0.6855565752092275,0,-0.6855565752092275
2026-03-13,11,準優勝戦,5,,0,3,抜き,4-2-1,10200,4,4,0.6912217316622954,0,-0.6912217316622954
2026-03-13,12,準優勝戦,5,東,1,3,逃げ,1-3-2,770,1,1,0.5932852776334717,1,0.4067147223665283
2026-03-14,1,一般,6,北,4,3,まくり差し,5-2-1,4230,5,5,0.31793091510558913,0,-0.31793091510558913
2026-03-14,2,一般,6,北,4,3,逃げ,1-3-2,1520,1,1,0.43875512840599806,1,0.5612448715940019
2026-03-14,3,一般,6,北,4,3,差し,6-1-2,1720,6,2,0.5533742904401058,0,-0.5533742904401058
2026-03-14,4,一般,6,北,3,3,まくり,6-2-1,36360,6,6,0.4591610882336736,0,-0.4591610882336736
2026-03-14,5,一般,6,北東,3,3,逃げ,1-4-6,830,1,1,0.6664914327721575,1,0.3335085672278425
2026-03-14,6,一般,6,東,3,3,逃げ,1-3-4,1570,1,1,0.5439552980094989,1,0.45604470199050107
2026-03-14,7,一般,6,南東,2,3,まくり,4-5-2,1560,4,4,0.32630531152338615,0,-0.32630531152338615
2026-03-14,8,一般,6,南東,4,3,逃げ,1-2-3,1450,1,1,0.5712708609235132,1,0.4287291390764868
2026-03-14,9,一般特選,6,南東,2,3,まくり,3-5-2,31270,3,3,0.6784400031505468,0,-0.6784400031505468
2026-03-14,10,選抜,6,南東,3,3,逃げ,1-2-3,480,1,1,0.5913938065443088,1,0.40860619345569116
2026-03-14,11,選抜,6,南東,3,3,逃げ,1-2-3,360,1,1,0.6912217316622954,1,0.3087782683377046
2026-03-14,12,優勝戦,6,東,2,3,逃げ,1-2-5,1970,1,1,0.5932852776334717,1,0.4067147223665283
2026-03-18,1,予選,1,南,3,3,逃げ,1-3-5,2100,1,1,0.4372700055134567,1,0.5627299944865434
2026-03-18,2,予選,1,南東,2,3,逃げ,1-3-2,1180,1,1,0.45810333884679005,1,0.5418966611532099
2026-03-18,3,予選,1,,0,3,逃げ,1-3-4,7720,1,1,0.4861881152607006,1,0.5138118847392994
2026-03-18,4,予選,1,南,3,3,逃げ,1-2-4,1080,1,1,0.6084556579270852,1,0.3915443420729148
2026-03-18,5,東京ベイラン,1,南,4,3,逃げ,1-3-5,1040,1,1,0.5819247800693421,1,0.4180752199306579
2026-03-18,6,予選,1,南,3,3,逃げ,1-4-2,2590,1,1,0.508578250256946,1,0.49142174974305397
2026-03-18,7,予選,1,南,3,3,まくり,3-1-4,800,3,3,0.4487542911152229,0,-0.4487542911152229
2026-03-18,8,ベイブレイク,1,南,3,3,逃げ,1-4-5,770,1,1,0.5360718878934192,1,0.4639281121065808
2026-03-18,9,予選特賞,1,南,3,3,逃げ,1-4-3,2300,1,1,0.5612098292043144,1,0.4387901707956856
2026-03-18,10,予選特賞,1,南,5,3,差し,2-1-4,1380,2,2,0.4526218917857721,0,-0.4526218917857721
2026-03-18,11,予選特選,1,南,5,3,逃げ,1-5-3,4720,1,1,0.7075224656099373,1,0.29247753439006274
2026-03-18,12,平和島選抜,1,南,5,3,まくり差し,5-3-1,16880,5,5,0.7351317685977342,0,-0.7351317685977342
2026-03-19,1,予選,2,北,2,3,まくり,6-1-5,3950,6,5,0.41436488450355907,0,-0.41436488450355907
2026-03-19,2,予選,2,北,1,3,まくり,3-2-4,4260,3,3,0.34758609270969393,0,-0.34758609270969393
2026-03-19,3,予選,2,,0,3,逃げ,1-5-4,2660,1,1,0.41436488450355907,1,0.585635115496441
2026-03-19,4,予選,2,南,2,3,抜き,2-1-5,1840,2,2,0.56497739705752,0,-0.56497739705752
2026-03-19,5,東京ベイラン,2,南,1,3,まくり差し,6-3-1,93570,6,6,0.5760840722821343,0,-0.5760840722821343
2026-03-19,6,予選,2,南,2,3,差し,2-1-3,1860,2,2,0.4470779017012085,0,-0.4470779017012085
2026-03-19,7,予選,2,,0,3,差し,2-4-1,3510,2,2,0.4685775041350925,0,-0.4685775041350925
2026-03-19,8,ベイブレイク,2,北,3,3,逃げ,1-3-4,890,1,1,0.6449832300749343,1,0.3550167699250657
2026-03-19,9,予選特賞,2,北,4,3,逃げ,1-3-6,1570,1,1,0.615214773302245,1,0.38478522669775495
2026-03-19,10,予選特賞,2,北,4,3,まくり差し,3-1-5,2680,3,3,0.6182757929558674,0,-0.6182757929558674
2026-03-19,11,予選特選,2,北東,2,3,逃げ,1-4-3,2870,1,1,0.5930332248245072,1,0.40696677517549285
2026-03-19,12,記者選抜,2,北,3,3,逃げ,1-3-6,1010,1,1,0.656551645740984,1,0.343448354259016
2026-03-20,1,予選,3,北,2,3,まくり,4-2-6,8670,4,4,0.374724006616148,0,-0.374724006616148
2026-03-20,2,予選,3,北,2,3,まくり,4-6-1,4820,4,4,0.4462314332972486,0,-0.4462314332972486
2026-03-20,3,予選,3,北,2,3,逃げ,1-2-3,1840,1,1,0.6831493377440988,1,0.3168506622559012
2026-03-20,4,予選,3,北,2,3,差し,2-1-6,7200,2,2,0.38440308201242157,0,-0.38440308201242157
2026-03-20,5,東京ベイラン,3,北,2,3,差し,4-1-2,8680,4,4,0.6109577814534156,0,-0.6109577814534156
2026-03-20,6,予選,3,北,1,3,逃げ,1-2-4,1970,1,1,0.49974909692377095,1,0.500250903076229
2026-03-20,7,予選,3,北,1,3,逃げ,1-4-5,5860,1,1,0.4627585234193689,1,0.537241476580631
2026-03-20,8,ベイブレイク,3,東,1,3,まくり,4-2-5,2300,4,4,0.55540222589786,0,-0.55540222589786
2026-03-20,9,予選特賞,3,北,2,3,まくり,3-5-6,32640,3,3,0.5382916963791681,0,-0.5382916963791681
2026-03-20,10,予選特賞,3,北,2,3,まくり差し,4-1-2,19120,4,4,0.6210448524946353,0,-0.6210448524946353
2026-03-20,11,予選特選,3,北,3,3,逃げ,1-2-6,1210,1,1,0.6377406942180331,1,0.36225930578196686
2026-03-20,12,記者選抜,3,北,1,3,差し,2-1-4,13360,2,2,0.6855565752092275,0,-0.6855565752092275
2026-03-21,1,一般,4,北,2,3,逃げ,1-3-2,1830,1,1,0.47472400661614805,1,0.525275993383852
2026-03-21,2,一般,4,南西,1,3,逃げ,1-2-3,1060,1,1,0.3553102281032427,1,0.6446897718967572
2026-03-21,3,一般,4,北,1,3,まくり,3-6-5,42670,3,3,0.5930332248245072,0,-0.5930332248245072
2026-03-21,4,一般,4,北,1,3,逃げ,1-3-5,980,1,1,0.499724006616148,1,0.500275993383852
2026-03-21,5,一般,4,,0,3,逃げ,1-2-4,1620,1,1,0.6210448524946353,1,0.37895514750536474
2026-03-21,6,一般,4,南,2,3,まくり,4-1-2,4520,4,3,0.6109577814534156,0,-0.6109577814534156
2026-03-21,7,一般,4,南,2,3,まくり差し,3-1-5,4240,3,3,0.46485954103827726,0,-0.46485954103827726
2026-03-21,8,一般,4,南,1,3,逃げ,1-4-6,3630,1,1,0.5382916963791681,1,0.46170830362083193
2026-03-21,9,一般特選,4,南,3,3,逃げ,1-2-4,3340,1,1,0.5760840722821343,1,0.4239159277178657
2026-03-21,10,選抜,4,南,2,3,差し,2-1-6,3350,2,2,0.508578250256946,0,-0.508578250256946
2026-03-21,11,選抜,4,南,4,3,まくり差し,6-1-3,10540,6,5,0.615214773302245,0,-0.615214773302245
2026-03-21,12,優勝戦,4,南,3,3,逃げ,1-3-2,1170,1,1,0.5819247800693421,1,0.4180752199306579
2026-03-25,1,予選,1,南,2,3,逃げ,1-3-5,900,1,1,0.5712032707070597,1,0.4287967292929403
2026-03-25,2,予選,1,,0,3,まくり,2-3-4,7850,2,2,0.4372700055134567,0,-0.4372700055134567
2026-03-25,3,予選,1,,0,3,逃げ,1-4-3,1770,1,1,0.577532450325465,1,0.42246754967453504
2026-03-25,4,予選,1,北,1,3,まくり差し,3-2-5,7250,3,3,0.34972400661614805,0,-0.34972400661614805
2026-03-25,5,東京ベイラン,1,北,1,3,逃げ,1-5-3,3330,1,1,0.5608409788371455,1,0.43915902116285455
2026-03-25,6,予選,1,北,1,3,まくり,2-3-1,1640,2,2,0.38674065369825555,0,-0.38674065369825555
2026-03-25,7,予選,1,北,1,3,差し,2-1-3,970,2,2,0.5148169777165431,0,-0.5148169777165431
2026-03-25,8,ベイブレイク,1,北,1,3,抜き,6-5-1,55550,6,6,0.6109577814534156,0,-0.6109577814534156
2026-03-25,9,予選特賞,1,北,1,3,差し,2-1-3,1620,2,2,0.4891268141414026,0,-0.4891268141414026
2026-03-25,10,予選特賞,1,北,1,3,まくり差し,5-4-6,10520,5,5,0.5760840722821343,0,-0.5760840722821343
2026-03-25,11,予選特選,1,北,1,3,逃げ,1-2-5,1390,1,1,0.6361963676461504,1,0.3638036323538496
2026-03-25,12,平和島選抜,1,北,1,3,逃げ,1-2-5,1280,1,1,0.6809994241253032,1,0.31900057587469677
2026-03-26,1,予選,2,北,3,3,差し,2-1-3,3410,2,2,0.4891268141414026,0,-0.4891268141414026
2026-03-26,2,予選,2,北,1,3,まくり,3-2-6,10730,3,3,0.5658294389555835,0,-0.5658294389555835
2026-03-26,3,予選,2,北,2,3,差し,3-4-6,980,3,3,0.43213406120664655,0,-0.43213406120664655
2026-03-26,4,予選,2,北,3,3,まくり,3-5-4,4510,3,3,0.42529702690736004,0,-0.42529702690736004
2026-03-26,5,東京ベイラン,2,北,3,3,逃げ,1-6-5,3340,1,1,0.6707463324638725,1,0.3292536675361275
2026-03-26,6,予選,2,北,2,3,差し,3-5-6,9320,3,3,0.34758609270969393,0,-0.34758609270969393
2026-03-26,7,予選,2,北,2,3,差し,2-1-4,820,2,2,0.32472400661614803,0,-0.32472400661614803
2026-03-26,8,ベイブレイク,2,北,3,3,まくり差し,4-1-3,2600,4,4,0.556985146637799,0,-0.556985146637799
2026-03-26,9,予選特賞,2,北,4,3,差し,2-4-6,3650,2,2,0.4163600073512756,0,-0.4163600073512756
2026-03-26,10,予選特賞,2,北,3,3,差し,4-3-5,5280,4,4,0.5997792052929184,0,-0.5997792052929184
2026-03-26,11,予選特選,2,北,3,3,逃げ,1-2-6,3140,1,1,0.6347454010261258,1,0.36525459897387424
2026-03-26,12,記者選抜,2,北,3,3,抜き,5-3-4,21160,5,5,0.7899871637610608,0,-0.7899871637610608
2026-03-27,1,予選,3,南東,1,3,まくり差し,3-2-5,3520,3,3,0.4823779401602042,0,-0.4823779401602042
2026-03-27,2,予選,3,南東,1,3,逃げ,1-2-3,760,1,1,0.4079379645846106,1,0.5920620354153894
2026-03-27,3,予選,3,北東,3,3,まくり差し,5-1-3,4870,5,5,0.31793091510558913,0,-0.31793091510558913
2026-03-27,4,予選,3,北東,1,3,まくり,3-4-5,2510,3,3,0.35105298012556546,0,-0.35105298012556546
2026-03-27,5,東京ベイラン,3,東,1,3,逃げ,1-3-4,3000,1,1,0.5998301579176296,1,0.4001698420823704
2026-03-27,6,予選,3,東,1,3,差し,4-5-3,40030,4,4,0.4441377851290534,0,-0.4441377851290534
2026-03-27,7,予選,3,南東,2,3,逃げ,1-2-3,1670,1,1,0.5473561967772839,1,0.45264380322271613
2026-03-27,8,ベイブレイク,3,東,2,3,逃げ,1-3-5,5970,1,1,0.729983496264221,1,0.270016503735779
2026-03-27,9,予選特賞,3,南東,4,3,まくり,6-5-1,6470,6,5,0.5754230383226037,0,-0.5754230383226037
2026-03-27,10,予選特賞,3,南東,1,3,差し,2-3-5,17360,2,2,0.5452036423783164,0,-0.5452036423783164
2026-03-27,11,予選特選,3,東,1,3,逃げ,1-5-2,4780,1,1,0.7899871637610608,1,0.21001283623893918
2026-03-27,12,記者選抜,3,東,2,3,まくり,3-1-6,7080,3,3,0.6347454010261258,0,-0.6347454010261258
2026-03-28,1,予選,4,北,1,3,差し,2-6-3,16220,2,2,0.37465500827018505,0,-0.37465500827018505
2026-03-28,2,予選,4,南東,1,3,まくり,3-2-4,1160,3,3,0.4163600073512756,0,-0.4163600073512756
2026-03-28,3,予選,4,南,3,3,逃げ,1-2-5,2080,1,1,0.5754230383226037,1,0.42457696167739634
2026-03-28,4,予選,4,南東,1,3,逃げ,1-2-4,1230,1,1,0.42197689476990935,1,0.5780231052300906
2026-03-28,5,東京ベイラン,4,南東,2,3,逃げ,1-6-2,2770,1,1,0.6809994241253032,1,0.31900057587469677
2026-03-28,6,予選,4,南,2,3,恵まれ,5-3-2,24450,5,6,0.4179810957208349,0,-0.4179810957208349
2026-03-28,7,予選,4,南,3,3,逃げ,1-4-3,2610,1,1,0.6109577814534156,1,0.3890422185465844
2026-03-28,8,ベイブレイク,4,南,3,3,逃げ,1-4-6,4060,1,1,0.590741822191605,1,0.409258177808395
2026-03-28,9,予選特賞,4,南,3,3,まくり差し,5-3-1,2120,5,5,0.4891268141414026,0,-0.4891268141414026
2026-03-28,10,予選特賞,4,南,4,3,逃げ,1-5-4,4800,1,1,0.5998301579176296,1,0.4001698420823704
2026-03-28,11,予選特選,4,南,4,3,逃げ,1-2-4,540,1,1,0.6707463324638725,1,0.3292536675361275
2026-03-28,12,記者選抜,4,南,2,3,逃げ,1-2-5,1720,1,1,0.5608409788371455,1,0.43915902116285455
2026-03-29,1,一般,5,南東,1,3,まくり,3-6-4,5590,3,3,0.5452036423783164,0,-0.5452036423783164
2026-03-29,2,一般,5,南東,2,3,逃げ,1-2-3,510,1,1,0.5997792052929184,1,0.4002207947070816
2026-03-29,3,一般,5,南東,2,3,まくり差し,5-1-3,7400,5,5,0.4891268141414026,0,-0.4891268141414026
2026-03-29,4,一般,5,南東,2,3,差し,4-1-2,4430,4,4,0.4823779401602042,0,-0.4823779401602042
2026-03-29,5,一般,5,南東,1,3,差し,4-1-3,2850,4,4,0.42197689476990935,0,-0.42197689476990935
2026-03-29,6,一般,5,北東,1,3,まくり差し,5-6-1,15780,5,5,0.31793091510558913,0,-0.31793091510558913
2026-03-29,7,一般,5,南東,4,3,まくり,4-5-1,1900,4,4,0.34972400661614805,0,-0.34972400661614805
2026-03-29,8,一般,5,南,5,3,逃げ,1-3-4,1060,1,1,0.556985146637799,1,0.44301485336220103
2026-03-29,9,一般特賞,5,南,5,3,逃げ,1-3-4,630,1,1,0.590741822191605,1,0.409258177808395
2026-03-29,10,準優勝戦,5,南,4,3,逃げ,1-3-2,1730,1,1,0.4891268141414026,1,0.5108731858585974
2026-03-29,11,準優勝戦,5,南,4,3,逃げ,1-3-4,710,1,1,0.5608409788371455,1,0.43915902116285455
2026-03-29,12,準優勝戦,5,南,3,3,差し,2-3-5,37640,2,2,0.6809994241253032,0,-0.6809994241253032
2026-03-30,1,一般,6,南,1,3,差し,2-3-4,2470,2,2,0.4163600073512756,0,-0.4163600073512756
2026-03-30,2,一般,6,南東,1,3,まくり,4-2-5,5290,4,4,0.34758609270969393,0,-0.34758609270969393
2026-03-30,3,一般,6,東,1,3,逃げ,1-4-2,3120,1,1,0.5712032707070597,1,0.4287967292929403
2026-03-30,4,一般,6,南東,4,3,逃げ,1-3-4,1040,1,1,0.4891268141414026,1,0.5108731858585974
2026-03-30,5,一般,6,南,4,3,差し,4-3-6,6050,4,4,0.31793091510558913,0,-0.31793091510558913
2026-03-30,6,一般,6,南,4,3,まくり差し,3-2-4,560,3,3,0.35105298012556546,0,-0.35105298012556546
2026-03-30,7,一般,6,南,4,3,まくり,2-4-1,34210,2,2,0.4163600073512756,0,-0.4163600073512756
2026-03-30,8,一般,6,南,4,3,逃げ,1-6-2,4260,1,1,0.5658294389555835,1,0.43417056104441654
2026-03-30,9,一般特選,6,南,7,3,まくり,4-5-3,6830,4,4,0.4372700055134567,0,-0.4372700055134567
2026-03-30,10,選抜,6,南,5,3,逃げ,1-5-4,9260,1,1,0.5760840722821343,1,0.4239159277178657
2026-03-30,11,選抜,6,南,5,3,抜き,4-1-2,2270,4,4,0.7899871637610608,0,-0.7899871637610608
2026-03-30,12,優勝戦,6,南,3,3,逃げ,1-4-6,1950,1,1,0.5608409788371455,1,0.43915902116285455
2026-04-03,1,予選,1,南,3,3,差し,5-2-6,37100,5,6,0.39975467254768715,0,-0.39975467254768715
2026-04-03,2,予選,1,南,2,3,まくり差し,5-4-2,3600,5,5,0.456281744883607,0,-0.456281744883607
2026-04-03,3,予選,1,南,5,3,抜き,2-3-4,9910,2,2,0.4891268141414026,0,-0.4891268141414026
2026-04-03,4,予選,1,南,5,3,差し,3-1-6,2360,3,3,0.6092025041350926,0,-0.6092025041350926
2026-04-03,5,東京ベイラン,1,南,5,3,逃げ,1-4-2,1600,1,1,0.6949873203005601,1,0.3050126796994399
2026-04-03,6,予選,1,南,4,3,逃げ,1-5-4,7200,1,1,0.4442400049008504,1,0.5557599950991496
2026-04-03,7,予選,1,南,4,3,まくり,3-2-5,1700,3,3,0.4115482404832534,0,-0.4115482404832534
2026-04-03,8,ベイブレイク,1,南,5,3,まくり差し,6-1-4,13560,6,6,0.5170510390456193,0,-0.5170510390456193
2026-04-03,9,予選特賞,1,南,4,3,逃げ,1-2-5,890,1,1,0.5831493377440987,1,0.4168506622559013
2026-04-03,10,予選特賞,1,南,4,3,逃げ,1-5-3,3680,1,1,0.5855565752092275,1,0.41444342479077245
2026-04-03,11,予選特選,1,南,5,3,逃げ,1-3-6,980,1,1,0.6051178982190253,1,0.3948821017809747
2026-04-03,12,平和島選抜,1,南,5,3,逃げ,1-3-4,2210,1,1,0.720425886244793,1,0.279574113755207
2026-04-04,1,予選,2,南,1,3,まくり,2-6-1,4280,2,2,0.4759276253487124,0,-0.4759276253487124
2026-04-04,2,予選,2,南,2,3,逃げ,1-2-4,5240,1,1,0.5119258601133152,1,0.4880741398866848
2026-04-04,3,予選,2,南,1,3,抜き,4-1-2,17860,4,4,0.43875512840599806,0,-0.43875512840599806
2026-04-04,4,予選,2,南,1,3,逃げ,1-6-2,1530,1,1,0.5755903070400897,1,0.42440969295991027
2026-04-04,5,東京ベイラン,2,,0,3,差し,3-2-6,41750,3,3,0.6127845189746873,0,-0.6127845189746873
2026-04-04,6,予選,2,南,1,3,抜き,1-4-6,1840,1,1,0.5099787809111412,1,0.49002121908885876
2026-04-04,7,予選,2,南,2,3,逃げ,1-3-2,4990,1,1,0.41643667218012337,1,0.5835633278198766
2026-04-04,8,ベイブレイク,2,南,4,3,まくり差し,4-1-2,1010,4,4,0.6477318347133229,0,-0.6477318347133229
2026-04-04,9,予選特賞,2,南,4,3,逃げ,1-3-6,2420,1,1,0.7057200038918519,1,0.29427999610814815
2026-04-04,10,予選特賞,2,南,4,3,逃げ,1-2-3,1620,1,1,0.6849807456415912,1,0.31501925435840883
2026-04-04,11,予選特選,2,南,6,4,まくり,3-6-1,44560,3,3,0.706519470195279,0,-0.706519470195279
2026-04-04,12,記者選抜,2,南,7,4,まくり,3-1-2,2460,3,3,0.6248620033080741,0,-0.6248620033080741
2026-04-05,1,予選,3,北東,1,3,差し,2-3-1,3530,2,2,0.44657362265204087,0,-0.44657362265204087
2026-04-05,2,予選,3,北,2,3,まくり差し,5-3-1,9090,5,5,0.4891268141414026,0,-0.4891268141414026
