date,race,rank,boat,regno,name,motor,boatno,exhib,course,st
2026-07-15,5,04,2,5381,有山望,36,63,6.99,3,0.19
2026-07-15,5,05,3,5385,鈴木柊介,20,46,7.03,4,0.32
2026-07-15,5,06,6,3967,鈴木茂高,29,79,7.09,6,0.40
2026-07-15,6,01,4,4797,中山将,43,49,6.96,4,0.08
2026-07-15,6,02,6,4161,黒柳浩孝,24,71,6.92,6,0.12
2026-07-15,6,03,2,3740,大澤普司,32,56,6.97,2,0.18
2026-07-15,6,04,5,4674,池田剛規,62,16,6.98,5,0.15
2026-07-15,6,05,3,4872,山下流心,77,38,6.98,3,0.25
2026-07-15,6,06,1,3467,森弘行,52,45,7.02,1,0.36
2026-07-15,7,01,5,5063,大塚雅治,41,13,7.0,5,0.10
2026-07-15,7,02,1,4786,佐藤博亮,21,31,6.99,1,0.04
2026-07-15,7,03,3,5271,杉山太陽,54,35,6.97,3,0.05
2026-07-15,7,04,2,4466,南佑典,46,58,6.93,2,0.04
2026-07-15,7,05,4,5048,眞鳥康太,23,54,6.87,4,0.04
2026-07-15,7,06,6,5426,甲斐貴大,13,61,7.04,6,0.09
2026-07-15,8,01,1,3956,横澤剛治,22,84,6.99,1,0.08
2026-07-15,8,02,2,4644,山田亮太,28,60,7.05,2,0.12
2026-07-15,8,03,6,4179,広次修,66,33,6.94,5,0.10
2026-07-15,8,04,5,5325,澁川夏,71,75,7.07,6,0.08
2026-07-15,8,05,4,4004,山本浩輔,51,39,7.02,4,0.09
2026-07-15,8,06,3,4440,萩原知哉,30,11,7.02,3,0.19
2026-07-15,9,01,1,4259,真庭明志,61,34,6.96,1,0.09
2026-07-15,9,02,4,4545,岡村慶太,18,51,7.0,4,0.13
2026-07-15,9,03,3,4866,橋本英一,58,80,7.0,3,0.12
2026-07-15,9,04,5,4945,上村宏太,15,86,7.02,5,0.13
2026-07-15,9,05,2,4962,畑竜生,25,55,6.97,2,0.13
2026-07-15,9,06,6,5385,鈴木柊介,20,46,7.0,6,0.07
2026-07-15,10,01,5,4575,戸塚邦好,74,37,6.9,4,0.16
2026-07-15,10,02,1,4254,川島圭司,55,15,6.95,1,0.18
2026-07-15,10,03,2,5311,小林京平,26,67,6.93,2,0.23
2026-07-15,10,04,3,3623,深川真二,27,47,6.99,3,0.27
2026-07-15,10,05,6,3441,土屋太朗,67,83,7.04,5,0.17
2026-07-15,10,06,4,3544,豊田訓靖,35,72,7.05,6,0.31
2026-07-15,11,01,1,3918,深井利寿,79,12,7.05,1,0.19
2026-07-15,11,02,5,4495,森晋太郎,63,77,6.94,5,0.14
2026-07-15,11,03,6,4196,田中太一郎,11,41,7.0,6,0.13
2026-07-15,11,04,4,4067,永井源,81,70,6.95,4,0.18
2026-07-15,11,05,3,4560,庄司樹良々,64,69,7.03,3,0.13
2026-07-15,11,06,2,4872,山下流心,77,38,7.03,2,0.26
2026-07-15,12,01,1,4797,中山将,43,49,6.99,1,0.08
2026-07-15,12,02,5,5343,小林礼央,50,68,7.01,5,0.05
2026-07-15,12,03,4,4786,佐藤博亮,21,31,6.99,4,0.08
2026-07-15,12,04,6,4180,上野秀和,78,78,7.02,6,0.09
2026-07-15,12,05,2,5063,大塚雅治,41,13,6.96,2,0.18
2026-07-15,12,06,3,4626,伊藤紘章,45,85,6.99,3,0.17
2026-07-16,1,01,1,5311,小林京平,26,67,6.92,1,0.15
2026-07-16,1,02,5,4161,黒柳浩孝,24,71,6.93,5,0.18
2026-07-16,1,03,4,4440,萩原知哉,30,11,7.02,4,0.11
2026-07-16,1,04,2,4004,山本浩輔,51,39,7.04,2,0.20
2026-07-16,1,05,6,4674,池田剛規,62,16,6.95,6,0.16
2026-07-16,1,06,3,4196,田中太一郎,11,41,7.04,3,0.19
2026-07-16,2,01,2,5063,大塚雅治,41,13,7.03,2,0.10
2026-07-16,2,02,3,4067,永井源,81,70,6.97,3,0.17
2026-07-16,2,03,1,4626,伊藤紘章,45,85,6.98,1,0.11
2026-07-16,2,04,4,5207,高山敬悟,76,59,7.0,4,0.13
2026-07-16,2,05,5,5385,鈴木柊介,20,46,7.03,5,0.12
2026-07-16,2,06,6,4259,真庭明志,61,34,7.0,6,0.18
2026-07-16,3,01,1,4575,戸塚邦好,74,37,6.93,1,0.16
2026-07-16,3,02,4,5381,有山望,36,63,6.96,4,0.14
2026-07-16,3,03,6,4495,森晋太郎,63,77,6.95,6,0.17
2026-07-16,3,04,5,4180,上野秀和,78,78,6.98,5,0.19
2026-07-16,3,05,2,3939,渡辺真至,33,18,6.99,2,0.16
2026-07-16,3,06,3,3467,森弘行,52,45,6.99,3,0.19
2026-07-16,4,01,1,4786,佐藤博亮,21,31,6.97,1,0.06
2026-07-16,4,02,6,3623,深川真二,27,47,6.98,2,0.07
2026-07-16,4,03,3,3441,土屋太朗,67,83,7.01,4,0.19
2026-07-16,4,04,5,5048,眞鳥康太,23,54,6.9,6,0.18
2026-07-16,4,05,2,4179,広次修,66,33,7.0,3,0.18
2026-07-16,4,06,4,5343,小林礼央,50,68,7.0,5,0.16
2026-07-16,5,01,5,4797,中山将,43,49,6.98,5,0.13
2026-07-16,5,02,1,3918,深井利寿,79,12,7.02,1,0.18
2026-07-16,5,03,2,5271,杉山太陽,54,35,6.99,2,0.21
2026-07-16,5,04,4,4866,橋本英一,58,80,6.98,4,0.14
2026-07-16,5,05,6,4945,上村宏太,15,86,7.02,6,0.15
2026-07-16,5,06,3,3544,豊田訓靖,35,72,7.03,3,0.23
2026-07-16,6,01,1,4545,岡村慶太,18,51,6.98,1,0.11
2026-07-16,6,02,4,4466,南佑典,46,58,7.01,4,0.12
2026-07-16,6,03,5,4644,山田亮太,28,60,7.03,5,0.12
2026-07-16,6,04,2,5033,藤原孝斗,12,66,6.95,2,0.11
2026-07-16,6,05,6,5426,甲斐貴大,13,61,7.01,6,0.16
2026-07-16,6,06,3,3967,鈴木茂高,29,79,7.06,3,0.13
2026-07-16,7,01,1,4962,畑竜生,25,55,6.98,1,0.08
2026-07-16,7,02,3,3740,大澤普司,32,56,7.1,3,0.12
2026-07-16,7,03,2,5325,澁川夏,71,75,6.97,2,0.13
2026-07-16,7,04,4,3211,北川敏弘,56,52,7.01,4,0.06
2026-07-16,7,05,6,5385,鈴木柊介,20,46,7.0,6,0.07
2026-07-16,7,06,5,4215,吉島祥之,70,44,7.02,5,0.13
2026-07-16,8,01,1,4560,庄司樹良々,64,69,6.96,1,0.07
2026-07-16,8,02,3,4254,川島圭司,55,15,6.99,3,0.11
2026-07-16,8,03,2,5207,高山敬悟,76,59,6.93,2,0.14
2026-07-16,8,04,6,4440,萩原知哉,30,11,6.98,6,0.12
2026-07-16,8,05,4,4872,山下流心,77,38,7.03,4,0.15
2026-07-16,8,06,5,3956,横澤剛治,22,84,7.02,5,0.17
2026-07-16,9,01,1,3623,深川真二,27,47,6.95,1,0.09
2026-07-16,9,02,2,3918,深井利寿,79,12,6.98,2,0.16
2026-07-16,9,03,3,4180,上野秀和,78,78,6.98,3,0.12
2026-07-16,9,04,4,4067,永井源,81,70,6.92,4,0.15
2026-07-16,9,05,5,3939,渡辺真至,33,18,6.98,5,0.14
