regno,選手名,n2,nige,exp,壁力,負けn,自分勝ち率,まくり決着率,壁,弱タイプ
4983,前田篤哉,47,0.48936170212765956,0.5823125070859541,-9.3,24.0,0.542,0.417,,
4991,宗行治哉,46,0.5652173913043478,0.565402471110321,-0.0,20.0,0.2,0.75,,
4994,山本梨菜,40,0.55,0.5331842238467577,1.7,18.0,0.444,0.667,,
5002,上田健太,40,0.65,0.5486013456846102,10.1,14.0,0.643,0.5,壁強●,
5003,来田衣織,43,0.6976744186046512,0.5382884597950818,15.9,13.0,0.154,0.538,壁強●,
5004,河野主樹,42,0.6666666666666666,0.5477069463737607,11.9,14.0,0.357,0.357,壁強●,
5010,宇留田翔平,47,0.46808510638297873,0.5246371333720282,-5.7,25.0,0.28,0.64,,
5017,澤田尚也,41,0.6829268292682927,0.6353047192073639,4.8,13.0,0.615,0.308,,
5018,竹下大樹,43,0.6046511627906976,0.5808739971597471,2.4,17.0,0.588,0.588,,
5026,安河内健,42,0.6190476190476191,0.5491854196025744,7.0,16.0,0.5,0.312,,
5028,原田才一郎,42,0.5238095238095238,0.580322529633893,-5.7,20.0,0.5,0.4,,
5034,若林義人,48,0.5625,0.570350944467726,-0.8,21.0,0.333,0.476,,
5038,金田智博,44,0.6590909090909091,0.5739085100524017,8.5,15.0,0.467,0.467,壁強●,
5042,畑田汰一,43,0.5581395348837209,0.5982535758230377,-4.0,19.0,0.474,0.632,,
5043,中村日向,42,0.6190476190476191,0.6363776394959573,-1.7,16.0,0.312,0.625,,
5045,平川香織,46,0.45652173913043476,0.5485619675007427,-9.2,25.0,0.48,0.52,,
5051,松本純平,45,0.4666666666666667,0.580556905087674,-11.4,24.0,0.375,0.583,,
5058,前原大道,50,0.48,0.5913747526977512,-11.1,26.0,0.462,0.5,,
5060,数原魁,40,0.5,0.521778082768836,-2.2,20.0,0.35,0.65,,
5068,前田滉,40,0.625,0.5982338068442775,2.7,15.0,0.6,0.533,,
5075,中島秀治,50,0.58,0.5865810243370952,-0.7,21.0,0.238,0.571,,
5076,石原光,40,0.525,0.5730281654582374,-4.8,19.0,0.263,0.579,,
5082,一色凌雅,45,0.5555555555555556,0.580039390305155,-2.4,20.0,0.1,0.7,,
5088,高憧四季,45,0.4222222222222222,0.5681585977347631,-14.6,26.0,0.692,0.692,壁弱●,食う型
5096,上原崚,40,0.6,0.5927807528248167,0.7,16.0,0.312,0.688,,
5112,砂長知輝,42,0.5952380952380952,0.6016003635426386,-0.6,17.0,0.647,0.294,,
5114,小林孝彰,49,0.5918367346938775,0.5443672939052676,4.7,20.0,0.35,0.65,,
5121,定松勇樹,46,0.6304347826086957,0.6485481477334547,-1.8,17.0,0.647,0.471,,
5132,中野希一,45,0.4666666666666667,0.5743104753276884,-10.8,24.0,0.583,0.417,,
5142,常住蓮,47,0.6170212765957447,0.6197881862495845,-0.3,18.0,0.611,0.444,,
5158,宮脇遼太,40,0.5,0.5785054431697183,-7.9,20.0,0.5,0.75,,
5160,藤森陸斗,40,0.425,0.5652826427593618,-14.0,23.0,0.261,0.696,壁弱●,素通し型
5191,飛田江己,51,0.5294117647058824,0.609136288505752,-8.0,24.0,0.375,0.792,,
5196,鰐部太空海,42,0.40476190476190477,0.5888986542536025,-18.4,25.0,0.68,0.28,壁弱●,食う型
5205,刑部亜里紗,45,0.5111111111111111,0.5483214350271644,-3.7,22.0,0.318,0.5,,
5216,長谷川晴哉,40,0.45,0.5390269060282974,-8.9,22.0,0.364,0.5,,
5221,竹間隆晟,40,0.5,0.5759034196222755,-7.6,20.0,0.55,0.6,,
5222,津田陸翔,44,0.6363636363636364,0.5831823955570717,5.3,16.0,0.375,0.75,,
5223,森清友翔,44,0.5,0.5087414452550676,-0.9,22.0,0.227,0.591,,
5229,吉川晴人,45,0.4888888888888889,0.5657473898918505,-7.7,23.0,0.261,0.696,,
5234,塚越海斗,40,0.6,0.5807381278056873,1.9,16.0,0.625,0.5,,
5247,大森翼,41,0.6097560975609756,0.5580603036810543,5.2,16.0,0.188,0.812,,
5257,西丸侑太朗,44,0.4772727272727273,0.5521103562904058,-7.5,23.0,0.348,0.826,,
5263,花田凱成,40,0.65,0.574608674268952,7.5,14.0,0.286,0.429,壁強●,
5264,登みひ果,41,0.6585365853658537,0.576594537107537,8.2,14.0,0.429,0.714,壁強●,
5267,石本裕武,40,0.5,0.5901766061462934,-9.0,20.0,0.55,0.35,,
5275,松田淳平,44,0.5,0.569702932598231,-7.0,22.0,0.636,0.455,,
5278,田中駿兵,44,0.5454545454545454,0.5619883356232362,-1.7,20.0,0.4,0.45,,
5279,石渡翔一郎,40,0.45,0.5189379486972647,-6.9,22.0,0.455,0.5,,
5280,廣瀬凜,50,0.5,0.592269039329651,-9.2,25.0,0.6,0.4,,
