date,rno,chaku,teiban,touban,name,motor,tenji,shinnyu,st
2025-07-13,7,04,6,4636,赤池修平,51,6.8,6,0.34
2025-07-13,7,05,3,5086,本村大,22,6.82,4,0.19
2025-07-13,7,06,2,4385,鈴木祐美子,26,6.86,3,0.25
2025-07-13,8,01,1,4393,田中孝明,36,6.99,1,0.10
2025-07-13,8,02,3,4183,宇野弥生,19,6.89,3,0.12
2025-07-13,8,03,2,4381,田路朋史,57,6.78,2,0.13
2025-07-13,8,04,6,4463,三苫晃幸,27,6.86,6,0.16
2025-07-13,8,05,5,4382,高山智至,64,6.91,5,0.17
2025-07-13,8,06,4,3528,笠野友紀恵,60,6.83,4,0.24
2025-07-13,9,01,1,4306,畔柳俊吾,59,6.89,1,0.14
2025-07-13,9,02,2,4900,中田夕貴,52,6.81,2,0.21
2025-07-13,9,03,5,3444,香月大介,31,6.84,5,0.25
2025-07-13,9,04,3,5287,滝沢織寧,37,6.75,3,0.13
2025-07-13,9,05,4,3812,山崎聖司,39,6.84,4,0.23
2025-07-13,9,06,6,4965,福岡泉水,30,6.87,6,0.17
2025-07-13,10,01,3,3841,佐々木和伸,56,6.85,3,0.11
2025-07-13,10,02,1,4049,荒川健太,35,6.87,1,0.08
2025-07-13,10,03,6,4596,葛原大陽,23,6.82,6,0.11
2025-07-13,10,04,5,4302,西野翔太,58,6.88,5,0.09
2025-07-13,10,05,2,4942,柴田朋哉,15,6.81,2,0.05
2025-07-13,10,06,4,5015,高橋竜矢,50,6.91,4,0.11
2025-07-13,11,01,3,4218,吉川喜継,38,6.86,3,0.12
2025-07-13,11,02,1,3743,林美憲,21,6.88,1,0.17
2025-07-13,11,03,6,4981,牧山敦也,67,6.91,6,0.10
2025-07-13,11,04,2,4980,佐々木完太,79,6.89,2,0.22
2025-07-13,11,05,5,4919,吉田翔悟,32,6.87,5,0.09
2025-07-13,11,06,4,4173,岡谷健吾,11,6.9,4,0.14
2025-07-13,12,01,1,4482,守屋美穂,53,6.72,1,0.08
2025-07-13,12,02,5,4739,中村晃朋,25,6.79,5,0.08
2025-07-13,12,03,4,5257,西丸侑太朗,63,6.82,4,0.08
2025-07-13,12,04,3,4967,中村魁生,81,6.75,3,0.05
2025-07-13,12,05,6,4926,吉川貴仁,24,6.69,6,0.09
2025-07-13,12,06,2,4377,濱本優一,17,6.85,2,0.14
2025-07-19,1,01,6,4201,佐竹友樹,10,6.9,5,0.16
2025-07-19,1,02,2,3519,冨田秀幸,14,6.82,2,0.25
2025-07-19,1,03,1,4383,竹田吉行,70,6.78,1,0.12
2025-07-19,1,04,4,4272,大場広孝,84,6.82,4,0.18
2025-07-19,1,05,3,4563,齋藤真之,75,6.89,3,0.27
2025-07-19,1,06,5,5384,八戸琉楓,30,6.74,6,0.22
2025-07-19,2,01,4,4057,松井賢治,26,6.82,4,0.14
2025-07-19,2,02,2,4351,里岡右貴,22,6.87,2,0.10
2025-07-19,2,03,1,4016,西川新太郎,28,6.89,1,0.12
2025-07-19,2,04,5,5388,佐野優都,61,6.79,5,0.19
2025-07-19,2,05,6,3910,松下知幸,54,6.79,6,0.31
2025-07-19,2,06,3,3441,土屋太朗,15,6.83,3,0.14
2025-07-19,3,01,1,3984,坂口周,23,6.66,1,0.24
2025-07-19,3,02,6,4665,加藤啓太,51,6.75,5,0.20
2025-07-19,3,03,4,4672,守屋大地,74,6.75,4,0.23
2025-07-19,3,04,3,4034,西原明生,20,6.77,3,0.24
2025-07-19,3,05,2,5278,田中駿兵,78,6.77,2,0.25
2025-07-19,3,06,5,3352,小川晃司,66,6.82,6,0.21
2025-07-19,4,01,1,4584,村岡賢人,79,6.79,1,0.19
2025-07-19,4,02,2,3843,上之晃弘,36,6.87,2,0.17
2025-07-19,4,03,4,4339,平瀬城啓,17,6.85,4,0.13
2025-07-19,4,04,3,3850,小川知行,12,6.86,3,0.19
2025-07-19,4,05,5,3339,泉具巳,18,6.81,5,0.16
2025-07-19,4,06,6,4231,鈴木裕隆,65,6.8,6,0.18
2025-07-19,5,01,1,3655,本橋克洋,52,6.83,1,0.15
2025-07-19,5,02,2,3070,山室展弘,72,6.93,2,0.22
2025-07-19,5,03,3,4852,川原祐明,83,6.82,3,0.24
2025-07-19,5,04,4,4259,真庭明志,82,6.74,4,0.26
2025-07-19,5,05,6,5398,鐘ヶ江真司,81,6.66,6,0.34
2025-07-19,5,06,5,3893,汐崎正則,69,6.84,5,0.33
2025-07-19,6,01,5,4227,安達裕樹,80,6.78,5,0.12
2025-07-19,6,02,6,5090,生方靖亜,19,6.73,6,0.18
2025-07-19,6,03,4,4626,伊藤紘章,71,6.73,4,0.25
2025-07-19,6,04,1,4403,木下大將,55,6.8,1,0.15
2025-07-19,6,05,3,4201,佐竹友樹,10,6.83,3,0.18
2025-07-19,6,06,2,3933,山地正樹,11,6.83,2,0.19
2025-07-19,7,01,3,5221,竹間隆晟,13,6.89,3,0.08
2025-07-19,7,02,1,5160,藤森陸斗,27,6.74,1,0.14
2025-07-19,7,03,2,4073,大橋純一郎,77,6.82,2,0.16
2025-07-19,7,04,6,5420,吉原快誓,21,6.87,6,0.06
2025-07-19,7,F,4,5388,佐野優都,61,6.82,4,F0.04
2025-07-19,7,F,5,5037,田頭虎親,68,6.89,5,F0.02
2025-07-19,8,01,4,4209,藤田竜弘,16,6.85,4,0.25
2025-07-19,8,02,3,4236,松村敏,73,6.91,3,0.18
2025-07-19,8,03,5,5325,澁川夏,29,6.86,5,0.31
2025-07-19,8,04,2,4665,加藤啓太,51,6.88,2,0.25
2025-07-19,8,05,1,3441,土屋太朗,15,6.82,1,0.33
2025-07-19,8,06,6,5384,八戸琉楓,30,6.76,6,0.35
2025-07-19,9,01,1,3893,汐崎正則,69,6.83,1,0.02
2025-07-19,9,02,4,4428,有賀達也,24,6.75,4,0.05
2025-07-19,9,03,2,3339,泉具巳,18,6.94,2,0.09
2025-07-19,9,04,6,3352,小川晃司,66,6.86,6,0.11
2025-07-19,9,05,5,4383,竹田吉行,70,6.83,5,0.06
2025-07-19,9,06,3,3910,松下知幸,54,6.81,3,0.01
2025-07-19,10,01,1,4034,西原明生,20,6.82,1,0.04
2025-07-19,10,02,5,5018,竹下大樹,25,6.75,5,0.14
2025-07-19,10,03,4,3655,本橋克洋,52,6.91,4,0.10
2025-07-19,10,04,3,4016,西川新太郎,28,6.9,3,0.09
2025-07-19,10,05,6,3843,上之晃弘,36,6.81,6,0.14
2025-07-19,10,06,2,4563,齋藤真之,75,6.75,2,0.08
2025-07-19,11,01,4,5278,田中駿兵,78,6.87,4,0.14
2025-07-19,11,02,5,4403,木下大將,55,6.84,5,0.14
2025-07-19,11,03,6,4073,大橋純一郎,77,6.82,6,0.17
2025-07-19,11,04,2,4231,鈴木裕隆,65,6.86,2,0.23
2025-07-19,11,05,1,4057,松井賢治,26,6.9,1,0.21
2025-07-19,11,06,3,3070,山室展弘,72,6.91,3,0.21
2025-07-19,12,01,1,4236,松村敏,73,6.71,1,0.03
2025-07-19,12,02,4,4584,村岡賢人,79,6.72,4,0.08
2025-07-19,12,03,6,5221,竹間隆晟,13,6.87,6,0.09
2025-07-19,12,04,5,4351,里岡右貴,22,6.79,5,0.07
2025-07-19,12,05,2,4852,川原祐明,83,6.8,2,0.04
2025-07-19,12,F,3,4227,安達裕樹,80,6.83,3,F0.03
2025-07-20,1,01,3,4626,伊藤紘章,71,6.87,3,0.16
2025-07-20,1,02,1,5018,竹下大樹,25,6.76,1,0.13
2025-07-20,1,03,4,3850,小川知行,12,6.79,4,0.14
2025-07-20,1,04,6,3441,土屋太朗,15,6.78,5,0.17
2025-07-20,1,05,2,3910,松下知幸,54,6.78,2,0.12
2025-07-20,1,06,5,5420,吉原快誓,21,6.87,6,0.41
2025-07-20,2,01,3,3984,坂口周,23,6.76,3,0.14
2025-07-20,2,02,4,5325,澁川夏,29,6.76,4,0.13
2025-07-20,2,03,2,4339,平瀬城啓,17,6.84,2,0.15
2025-07-20,2,04,6,3352,小川晃司,66,6.79,6,0.17
2025-07-20,2,05,5,3843,上之晃弘,36,6.83,5,0.09
2025-07-20,2,06,1,4272,大場広孝,84,6.71,1,0.24
2025-07-20,3,01,1,5221,竹間隆晟,13,6.88,1,0.12
2025-07-20,3,02,2,4428,有賀達也,24,6.81,3,0.21
2025-07-20,3,03,3,5160,藤森陸斗,27,6.78,4,0.21
2025-07-20,3,04,4,5090,生方靖亜,19,6.87,5,0.23
2025-07-20,3,05,5,3933,山地正樹,11,6.84,2,0.20
2025-07-20,3,06,6,5398,鐘ヶ江真司,81,6.73,6,0.13
2025-07-20,4,01,1,4227,安達裕樹,80,6.67,1,0.26
2025-07-20,4,02,2,3893,汐崎正則,69,6.92,2,0.19
2025-07-20,4,03,3,4403,木下大將,55,6.76,3,0.17
2025-07-20,4,04,5,4034,西原明生,20,6.81,5,0.21
2025-07-20,4,05,4,4073,大橋純一郎,77,6.84,4,0.17
2025-07-20,4,06,6,5388,佐野優都,61,6.81,6,0.25
2025-07-20,5,01,5,5278,田中駿兵,78,6.85,5,0.16
2025-07-20,5,02,3,4351,里岡右貴,22,6.77,3,0.16
2025-07-20,5,03,2,4672,守屋大地,74,6.78,2,0.21
2025-07-20,5,04,4,3070,山室展弘,72,6.9,4,0.15
2025-07-20,5,05,6,5384,八戸琉楓,30,6.75,6,0.19
2025-07-20,5,06,1,3339,泉具巳,18,6.77,1,0.15
2025-07-20,6,01,3,4383,竹田吉行,70,6.91,3,0.18
2025-07-20,6,02,5,4584,村岡賢人,79,6.71,5,0.16
2025-07-20,6,03,1,4231,鈴木裕隆,65,6.81,1,0.23
2025-07-20,6,04,4,4563,齋藤真之,75,6.88,4,0.19
2025-07-20,6,05,2,4259,真庭明志,82,6.79,2,0.23
2025-07-20,6,06,6,5037,田頭虎親,68,6.8,6,0.20
2025-07-20,7,01,5,4852,川原祐明,83,6.85,5,0.11
2025-07-20,7,02,3,3843,上之晃弘,36,6.86,3,0.11
2025-07-20,7,03,2,5090,生方靖亜,19,6.8,2,0.11
2025-07-20,7,04,4,3519,冨田秀幸,14,6.96,4,0.12
2025-07-20,7,05,1,4626,伊藤紘章,71,6.78,1,0.15
2025-07-20,7,05,6,3655,本橋克洋,52,6.82,6,0.16
2025-07-20,8,01,5,4016,西川新太郎,28,6.91,5,0.22
2025-07-20,8,02,2,4209,藤田竜弘,16,6.92,2,0.18
2025-07-20,8,03,4,4227,安達裕樹,80,6.82,4,0.16
2025-07-20,8,04,1,3933,山地正樹,11,6.77,1,0.21
2025-07-20,8,05,3,4272,大場広孝,84,6.88,3,0.17
2025-07-20,8,06,6,5420,吉原快誓,21,6.89,6,0.26
2025-07-20,9,01,4,4236,松村敏,73,6.78,4,0.16
2025-07-20,9,02,3,5278,田中駿兵,78,6.81,3,0.21
2025-07-20,9,03,1,3850,小川知行,12,6.79,1,0.25
2025-07-20,9,04,2,4201,佐竹友樹,10,6.85,2,0.18
2025-07-20,9,05,6,5325,澁川夏,29,6.8,5,0.25
2025-07-20,9,06,5,5398,鐘ヶ江真司,81,6.78,6,0.24
2025-07-20,10,01,2,4584,村岡賢人,79,6.82,2,0.20
2025-07-20,10,02,3,4057,松井賢治,26,6.85,3,0.18
2025-07-20,10,03,6,4403,木下大將,55,6.74,6,0.16
2025-07-20,10,04,5,4339,平瀬城啓,17,6.87,5,0.17
2025-07-20,10,05,4,5160,藤森陸斗,27,6.74,4,0.19
2025-07-20,10,06,1,4665,加藤啓太,51,6.73,1,0.24
2025-07-20,11,01,1,4073,大橋純一郎,77,6.7,1,0.20
2025-07-20,11,02,4,5221,竹間隆晟,13,6.8,4,0.26
2025-07-20,11,03,5,3984,坂口周,23,6.78,5,0.28
2025-07-20,11,04,2,4383,竹田吉行,70,6.76,2,0.19
2025-07-20,11,05,3,3519,冨田秀幸,14,6.77,3,0.23
2025-07-20,11,06,6,4672,守屋大地,74,6.76,6,0.25
2025-07-20,12,01,1,4351,里岡右貴,22,6.79,1,0.15
2025-07-20,12,02,3,4428,有賀達也,24,6.79,3,0.16
2025-07-20,12,03,5,4259,真庭明志,82,6.78,5,0.15
2025-07-20,12,04,4,5018,竹下大樹,25,6.76,4,0.16
2025-07-20,12,05,2,3655,本橋克洋,52,6.78,2,0.15
2025-07-20,12,06,6,4209,藤田竜弘,16,6.86,6,0.21
2025-07-21,1,01,1,5278,田中駿兵,78,6.67,1,0.08
2025-07-21,1,02,2,4272,大場広孝,84,6.79,2,0.18
2025-07-21,1,03,4,3339,泉具巳,18,6.74,4,0.07
2025-07-21,1,04,6,5398,鐘ヶ江真司,81,6.74,5,0.03
2025-07-21,1,05,3,4665,加藤啓太,51,6.79,3,0.15
2025-07-21,1,K0,5,4563,齋藤真之,75,,,K
2025-07-21,2,01,1,4259,真庭明志,82,6.78,1,0.13
2025-07-21,2,02,3,5018,竹下大樹,25,6.78,3,0.20
2025-07-21,2,03,2,3441,土屋太朗,15,6.72,2,0.19
2025-07-21,2,04,6,4034,西原明生,20,6.77,6,0.29
2025-07-21,2,05,4,4201,佐竹友樹,10,6.79,5,0.25
2025-07-21,2,06,5,3519,冨田秀幸,14,6.82,4,0.28
2025-07-21,3,01,1,4852,川原祐明,83,6.79,1,0.15
2025-07-21,3,02,3,4073,大橋純一郎,77,6.83,3,0.17
2025-07-21,3,03,2,4016,西川新太郎,28,6.93,2,0.18
2025-07-21,3,04,4,5325,澁川夏,29,6.75,4,0.18
2025-07-21,3,05,6,5384,八戸琉楓,30,6.81,6,0.25
2025-07-21,3,06,5,4626,伊藤紘章,71,6.78,5,0.23
2025-07-21,4,01,1,4236,松村敏,73,6.72,1,0.16
2025-07-21,4,02,3,4209,藤田竜弘,16,6.82,3,0.15
2025-07-21,4,03,2,5160,藤森陸斗,27,6.82,2,0.14
2025-07-21,4,04,4,4231,鈴木裕隆,65,6.82,4,0.24
2025-07-21,4,05,6,4339,平瀬城啓,17,6.75,5,0.26
2025-07-21,4,06,5,5420,吉原快誓,21,6.85,6,0.29
2025-07-21,5,01,4,4428,有賀達也,24,6.81,4,0.23
2025-07-21,5,02,1,3843,上之晃弘,36,6.78,1,0.13
2025-07-21,5,03,3,4584,村岡賢人,79,6.81,3,0.16
2025-07-21,5,04,2,3850,小川知行,12,6.79,2,0.16
2025-07-21,5,05,5,4672,守屋大地,74,6.85,5,0.32
2025-07-21,5,06,6,5037,田頭虎親,68,6.76,6,0.37
2025-07-21,6,01,2,3984,坂口周,23,6.8,1,0.09
2025-07-21,6,02,5,3070,山室展弘,72,6.84,4,0.03
2025-07-21,6,03,3,4259,真庭明志,82,6.75,2,0.09
2025-07-21,6,04,6,4227,安達裕樹,80,6.71,5,0.06
2025-07-21,6,05,4,3893,汐崎正則,69,6.77,3,0.04
2025-07-21,6,K0,1,4563,齋藤真之,75,,,K
2025-07-21,7,01,1,5090,生方靖亜,19,6.76,1,0.18
2025-07-21,7,02,4,4383,竹田吉行,70,6.87,4,0.18
2025-07-21,7,03,6,5388,佐野優都,61,6.75,6,0.25
2025-07-21,7,04,3,5221,竹間隆晟,13,6.81,3,0.21
2025-07-21,7,05,5,4665,加藤啓太,51,6.81,5,0.20
2025-07-21,7,06,2,4034,西原明生,20,6.8,2,0.27
2025-07-21,8,01,3,4231,鈴木裕隆,65,6.8,4,0.16
2025-07-21,8,02,6,3933,山地正樹,11,6.83,2,0.23
2025-07-21,8,03,2,4057,松井賢治,26,6.81,3,0.22
2025-07-21,8,04,4,4351,里岡右貴,22,6.82,5,0.17
2025-07-21,8,05,1,4201,佐竹友樹,10,6.71,1,0.37
2025-07-21,8,06,5,5384,八戸琉楓,30,6.82,6,0.19
2025-07-21,9,01,1,3519,冨田秀幸,14,6.79,1,0.23
2025-07-21,9,02,2,4626,伊藤紘章,71,6.75,2,0.21
2025-07-21,9,03,6,4272,大場広孝,84,6.79,6,0.19
2025-07-21,9,04,3,4672,守屋大地,74,6.86,3,0.19
2025-07-21,9,05,5,4236,松村敏,73,6.9,5,0.16
2025-07-21,9,06,4,3910,松下知幸,54,6.88,4,0.18
2025-07-21,10,01,1,4428,有賀達也,24,6.81,1,0.04
2025-07-21,10,02,2,4403,木下大將,55,6.8,2,0.07
2025-07-21,10,03,3,3655,本橋克洋,52,6.85,3,0.12
2025-07-21,10,04,4,3441,土屋太朗,15,6.82,4,0.16
2025-07-21,10,05,5,5160,藤森陸斗,27,6.84,5,0.15
2025-07-21,10,06,6,4016,西川新太郎,28,6.84,6,0.14
2025-07-21,11,01,3,3339,泉具巳,18,6.86,3,0.23
2025-07-21,11,02,2,5221,竹間隆晟,13,6.87,2,0.20
2025-07-21,11,03,5,3850,小川知行,12,6.86,5,0.18
2025-07-21,11,04,4,4852,川原祐明,83,6.76,4,0.21
2025-07-21,11,05,1,4209,藤田竜弘,16,6.79,1,0.19
2025-07-21,11,06,6,3893,汐崎正則,69,6.8,6,0.20
2025-07-21,12,01,1,4584,村岡賢人,79,6.75,1,0.06
2025-07-21,12,02,2,5018,竹下大樹,25,6.79,2,0.13
2025-07-21,12,03,3,5090,生方靖亜,19,6.81,3,0.08
2025-07-21,12,04,4,3984,坂口周,23,6.74,4,0.08
2025-07-21,12,05,6,4057,松井賢治,26,6.84,6,0.14
2025-07-21,12,06,5,5325,澁川夏,29,6.89,5,0.07
2025-07-22,1,01,1,4351,里岡右貴,22,6.88,1,0.17
2025-07-22,1,02,2,3933,山地正樹,11,6.82,2,0.24
2025-07-22,1,03,4,4665,加藤啓太,51,6.73,4,0.17
2025-07-22,1,04,3,4339,平瀬城啓,17,6.75,3,0.24
2025-07-22,1,05,5,3910,松下知幸,54,6.93,5,0.20
2025-07-22,1,06,6,5420,吉原快誓,21,6.87,6,0.21
2025-07-22,2,01,1,4383,竹田吉行,70,6.84,1,0.05
2025-07-22,2,02,2,4231,鈴木裕隆,65,6.84,2,0.16
2025-07-22,2,03,5,3339,泉具巳,18,6.82,5,0.17
2025-07-22,2,04,4,4034,西原明生,20,6.83,4,0.13
2025-07-22,2,05,3,3519,冨田秀幸,14,6.84,3,0.13
2025-07-22,2,06,6,5398,鐘ヶ江真司,81,6.83,6,0.15
2025-07-22,3,01,1,5278,田中駿兵,78,6.86,1,0.06
2025-07-22,3,02,3,3070,山室展弘,72,6.87,3,0.09
2025-07-22,3,03,2,4236,松村敏,73,6.81,2,0.11
2025-07-22,3,04,5,5090,生方靖亜,19,6.9,5,0.06
2025-07-22,3,05,4,5325,澁川夏,29,6.85,4,0.12
2025-07-22,3,06,6,4626,伊藤紘章,71,6.79,6,0.11
2025-07-22,4,01,4,4073,大橋純一郎,77,6.89,4,0.15
2025-07-22,4,02,1,3655,本橋克洋,52,6.86,1,0.21
2025-07-22,4,03,5,4272,大場広孝,84,6.87,5,0.11
2025-07-22,4,04,3,3893,汐崎正則,69,6.87,3,0.12
2025-07-22,4,05,6,4259,真庭明志,82,6.88,6,0.13
2025-07-22,4,06,2,4016,西川新太郎,28,6.88,2,0.17
2025-07-22,5,01,2,4209,藤田竜弘,16,6.92,2,0.13
2025-07-22,5,02,3,5160,藤森陸斗,27,6.88,3,0.14
2025-07-22,5,03,1,4672,守屋大地,74,6.8,1,0.13
2025-07-22,5,04,4,4057,松井賢治,26,6.84,4,0.17
2025-07-22,5,05,6,5384,八戸琉楓,30,7.0,6,0.17
2025-07-22,5,06,5,3441,土屋太朗,15,6.89,5,0.18
2025-07-22,6,01,3,3984,坂口周,23,6.85,3,0.14
2025-07-22,6,02,5,4201,佐竹友樹,10,6.82,5,0.12
2025-07-22,6,03,2,4428,有賀達也,24,6.81,2,0.16
2025-07-22,6,04,4,4403,木下大將,55,6.8,4,0.16
2025-07-22,6,05,1,4339,平瀬城啓,17,6.85,1,0.14
2025-07-22,6,06,6,5037,田頭虎親,68,6.91,6,0.15
2025-07-22,7,01,1,5018,竹下大樹,25,6.76,1,0.06
2025-07-22,7,02,4,3933,山地正樹,11,6.81,3,0.18
2025-07-22,7,03,6,4227,安達裕樹,80,6.95,5,0.18
2025-07-22,7,04,3,4626,伊藤紘章,71,6.84,4,0.28
2025-07-22,7,05,2,3843,上之晃弘,36,6.96,2,0.22
2025-07-22,7,06,5,5398,鐘ヶ江真司,81,6.81,6,0.16
2025-07-22,8,01,3,4852,川原祐明,83,6.8,3,0.11
2025-07-22,8,02,5,4231,鈴木裕隆,65,6.87,5,0.13
2025-07-22,8,03,1,3910,松下知幸,54,6.85,1,0.07
2025-07-22,8,04,2,5090,生方靖亜,19,6.84,2,0.09
2025-07-22,8,05,6,5388,佐野優都,61,6.85,6,0.11
2025-07-22,8,06,4,3655,本橋克洋,52,6.9,4,0.14
2025-07-22,9,01,1,3070,山室展弘,72,6.85,1,0.08
2025-07-22,9,02,4,4383,竹田吉行,70,6.81,4,0.16
2025-07-22,9,03,3,4584,村岡賢人,79,6.8,3,0.09
2025-07-22,9,04,2,3893,汐崎正則,69,6.84,2,0.10
2025-07-22,9,05,6,3850,小川知行,12,6.89,5,0.12
2025-07-22,9,06,5,5420,吉原快誓,21,6.89,6,0.29
2025-07-22,10,01,1,5221,竹間隆晟,13,6.74,1,0.19
2025-07-22,10,02,2,4259,真庭明志,82,6.83,2,0.20
2025-07-22,10,03,4,4209,藤田竜弘,16,6.85,4,0.15
2025-07-22,10,04,3,4403,木下大將,55,6.82,3,0.41
2025-07-22,10,05,5,3519,冨田秀幸,14,6.92,5,0.16
2025-07-22,10,06,6,5325,澁川夏,29,6.79,6,0.20
2025-07-22,11,01,1,3984,坂口周,23,6.73,1,0.13
2025-07-22,11,02,4,3843,上之晃弘,36,6.84,4,0.25
2025-07-22,11,03,5,5278,田中駿兵,78,6.85,5,0.29
2025-07-22,11,04,3,4351,里岡右貴,22,6.72,3,0.18
2025-07-22,11,05,2,4073,大橋純一郎,77,6.75,2,0.20
2025-07-22,11,06,6,5160,藤森陸斗,27,6.83,6,0.29
2025-07-22,12,01,1,4852,川原祐明,83,6.75,1,0.19
2025-07-22,12,02,3,4236,松村敏,73,6.74,3,0.08
2025-07-22,12,03,2,4057,松井賢治,26,6.87,2,0.11
2025-07-22,12,04,5,5018,竹下大樹,25,6.76,5,0.07
2025-07-22,12,05,6,4428,有賀達也,24,6.86,6,0.09
2025-07-22,12,06,4,4016,西川新太郎,28,6.93,4,0.06
2025-07-23,1,01,1,4073,大橋純一郎,77,6.79,1,0.07
2025-07-23,1,02,3,3910,松下知幸,54,6.92,3,0.07
2025-07-23,1,03,2,3850,小川知行,12,6.76,2,0.04
2025-07-23,1,04,5,4339,平瀬城啓,17,6.82,5,0.12
2025-07-23,1,05,4,4672,守屋大地,74,6.72,4,0.12
2025-07-23,1,06,6,5384,八戸琉楓,30,6.84,6,0.13
2025-07-23,2,01,1,4231,鈴木裕隆,65,6.85,1,0.27
2025-07-23,2,02,3,3441,土屋太朗,15,6.94,3,0.25
2025-07-23,2,03,2,4403,木下大將,55,6.8,2,0.26
2025-07-23,2,04,5,3655,本橋克洋,52,6.89,5,0.26
2025-07-23,2,05,4,5278,田中駿兵,78,6.78,4,0.28
2025-07-23,2,06,6,5037,田頭虎親,68,6.84,6,0.27
2025-07-23,3,01,1,4428,有賀達也,24,6.79,1,0.22
2025-07-23,3,02,2,5160,藤森陸斗,27,6.8,3,0.21
2025-07-23,3,03,3,4034,西原明生,20,6.74,4,0.18
2025-07-23,3,04,6,5221,竹間隆晟,13,6.85,6,0.19
2025-07-23,3,05,5,3933,山地正樹,11,6.81,2,0.24
2025-07-23,3,06,4,5325,澁川夏,29,6.79,5,0.14
2025-07-23,4,01,6,5398,鐘ヶ江真司,81,6.77,6,0.14
2025-07-23,4,02,5,4236,松村敏,73,6.78,5,0.28
2025-07-23,4,03,1,4209,藤田竜弘,16,6.81,1,0.17
2025-07-23,4,04,4,3519,冨田秀幸,14,6.86,4,0.23
2025-07-23,4,05,2,4665,加藤啓太,51,6.79,2,0.19
2025-07-23,4,06,3,4201,佐竹友樹,10,6.91,3,0.19
2025-07-23,5,01,1,4259,真庭明志,82,6.77,1,0.15
2025-07-23,5,02,2,4383,竹田吉行,70,6.8,2,0.15
2025-07-23,5,03,5,4057,松井賢治,26,6.86,5,0.19
2025-07-23,5,04,4,4626,伊藤紘章,71,6.86,4,0.22
2025-07-23,5,05,3,4272,大場広孝,84,6.84,3,0.17
2025-07-23,5,06,6,5420,吉原快誓,21,6.95,6,0.20
2025-07-23,6,01,3,5090,生方靖亜,19,6.74,3,0.08
2025-07-23,6,02,2,4672,守屋大地,74,6.74,2,0.10
2025-07-23,6,03,4,3893,汐崎正則,69,6.77,4,0.15
2025-07-23,6,04,5,4852,川原祐明,83,6.82,5,0.15
2025-07-23,6,05,6,3984,坂口周,23,6.76,6,0.15
2025-07-23,6,06,1,3843,上之晃弘,36,6.75,1,0.13
2025-07-23,7,01,4,5018,竹下大樹,25,6.75,4,0.21
2025-07-23,7,02,3,3933,山地正樹,11,6.83,3,0.20
2025-07-23,7,03,5,5384,八戸琉楓,30,6.8,6,0.23
2025-07-23,7,04,6,4584,村岡賢人,79,6.81,5,0.17
2025-07-23,7,05,2,4339,平瀬城啓,17,6.84,2,0.19
2025-07-23,7,S1,1,3339,泉具巳,18,6.73,1,0.14
2025-07-23,8,01,3,4351,里岡右貴,22,6.76,3,0.09
2025-07-23,8,02,1,3441,土屋太朗,15,6.74,1,0.11
2025-07-23,8,03,2,4201,佐竹友樹,10,6.77,2,0.16
2025-07-23,8,04,4,3850,小川知行,12,6.79,4,0.09
2025-07-23,8,05,5,4016,西川新太郎,28,6.89,5,0.11
2025-07-23,8,06,6,5388,佐野優都,61,6.89,6,0.16
2025-07-23,9,01,1,4272,大場広孝,84,6.78,1,0.17
2025-07-23,9,02,4,3070,山室展弘,72,6.87,4,0.15
2025-07-23,9,03,2,4034,西原明生,20,6.79,2,0.18
2025-07-23,9,04,5,5420,吉原快誓,21,6.9,6,0.16
2025-07-23,9,05,3,4665,加藤啓太,51,6.87,3,0.21
2025-07-23,9,06,6,4227,安達裕樹,80,6.77,5,0.13
2025-07-23,10,01,1,5221,竹間隆晟,13,6.81,1,0.13
2025-07-23,10,02,3,4383,竹田吉行,70,6.76,3,0.15
2025-07-23,10,03,5,4403,木下大將,55,6.79,5,0.16
2025-07-23,10,04,2,5278,田中駿兵,78,6.84,2,0.09
2025-07-23,10,05,6,4259,真庭明志,82,6.75,6,0.13
2025-07-23,10,06,4,4209,藤田竜弘,16,6.85,4,0.15
2025-07-23,11,01,3,5018,竹下大樹,25,6.74,3,0.16
2025-07-23,11,02,1,4584,村岡賢人,79,6.7,1,0.13
2025-07-23,11,03,2,4852,川原祐明,83,6.84,2,0.12
2025-07-23,11,04,4,4073,大橋純一郎,77,6.77,4,0.16
2025-07-23,11,05,5,4231,鈴木裕隆,65,6.87,5,0.13
2025-07-23,11,06,6,3843,上之晃弘,36,6.89,6,0.06
2025-07-23,12,01,1,3984,坂口周,23,6.77,1,0.18
2025-07-23,12,02,3,4428,有賀達也,24,6.84,3,0.12
2025-07-23,12,03,4,4351,里岡右貴,22,6.77,4,0.13
2025-07-23,12,04,5,5090,生方靖亜,19,6.8,5,0.22
2025-07-23,12,05,2,4236,松村敏,73,6.8,2,0.11
2025-07-23,12,06,6,3339,泉具巳,18,6.8,6,0.31
2025-07-24,1,01,1,4057,松井賢治,26,6.93,1,0.08
2025-07-24,1,02,2,4339,平瀬城啓,17,6.86,2,0.13
2025-07-24,1,03,4,5325,澁川夏,29,6.75,4,0.09
2025-07-24,1,04,5,3893,汐崎正則,69,6.83,5,0.09
2025-07-24,1,05,3,4201,佐竹友樹,10,6.85,3,0.22
2025-07-24,1,06,6,5420,吉原快誓,21,6.84,6,0.09
2025-07-24,2,01,1,3519,冨田秀幸,14,6.9,1,0.12
2025-07-24,2,02,6,4351,里岡右貴,22,6.74,6,0.12
