ym,touban,slow_n,slow_sum,dash_n,dash_sum
2026-06,5436,0,0.0,15,2.73
2026-06,5437,0,0.0,18,3.48
2026-06,5438,0,0.0,9,1.63
2026-06,5439,0,0.0,16,2.89
2026-06,5440,0,0.0,6,1.26
2026-06,5441,0,0.0,6,1.36
2026-06,5442,0,0.0,17,4.11
2026-06,5443,0,0.0,17,3.06
2026-06,5444,0,0.0,13,2.82
2026-06,5445,0,0.0,9,1.69
2026-06,5446,0,0.0,14,3.08
2026-06,5447,0,0.0,12,2.45
2026-06,5448,0,0.0,12,2.3
2026-06,5449,0,0.0,13,1.94
2026-06,5450,0,0.0,12,2.43
2026-06,5451,0,0.0,8,2.41
2026-06,5452,0,0.0,14,2.74
2026-06,5453,0,0.0,16,3.27
2026-06,5454,0,0.0,12,2.48
2026-06,5455,0,0.0,13,2.63
2026-06,5456,0,0.0,13,1.64
2026-06,5457,0,0.0,15,2.84
2026-06,5458,0,0.0,16,3.76
2026-06,5459,0,0.0,10,2.67
2026-06,5460,0,0.0,19,3.46
2026-06,5461,0,0.0,16,3.47
2026-06,5462,0,0.0,15,3.44
2026-06,5463,0,0.0,13,2.54
2026-06,5464,0,0.0,14,2.4
2026-06,5465,0,0.0,3,0.83
2026-06,5466,0,0.0,10,1.86
2026-06,5467,0,0.0,13,2.35
2026-06,5468,0,0.0,17,3.42
2026-06,5469,0,0.0,15,3.13
2026-06,5470,0,0.0,7,1.35
2026-06,5471,0,0.0,17,2.9
2026-06,5472,0,0.0,14,3.75
2026-07,2538,5,1.19,4,0.81
2026-07,2878,6,0.88,5,1.01
2026-07,3054,4,0.68,4,0.84
2026-07,3072,7,1.14,0,0.0
2026-07,3075,4,0.45,4,0.43
2026-07,3156,4,0.73,2,0.4
2026-07,3158,5,0.6,5,0.71
2026-07,3161,5,0.87,4,0.6
2026-07,3175,3,0.35,3,0.42
2026-07,3202,1,0.15,1,0.12
2026-07,3207,4,0.46,3,0.55
2026-07,3211,5,0.5,3,0.54
2026-07,3212,3,0.52,4,0.37
2026-07,3224,4,0.85,2,0.33
2026-07,3226,3,0.39,4,0.5
2026-07,3232,1,0.19,5,0.92
2026-07,3233,5,0.64,4,0.63
2026-07,3251,6,1.08,3,0.63
2026-07,3256,4,0.46,5,0.66
2026-07,3257,10,1.32,0,0.0
2026-07,3265,8,1.31,0,0.0
2026-07,3268,4,0.43,1,0.2
2026-07,3277,2,0.39,2,0.44
2026-07,3282,4,0.56,8,1.52
2026-07,3284,2,0.38,3,0.64
2026-07,3286,0,0.0,2,0.36
2026-07,3293,5,0.82,3,0.48
2026-07,3294,2,0.3,1,0.08
2026-07,3297,6,1.67,0,0.0
2026-07,3300,5,0.71,3,0.55
2026-07,3302,4,0.78,4,0.64
2026-07,3303,8,1.3,8,1.48
2026-07,3304,5,1.19,3,0.69
2026-07,3305,4,0.7,2,0.33
2026-07,3306,5,0.94,4,0.61
2026-07,3313,3,0.37,4,0.74
2026-07,3315,0,0.0,1,0.17
2026-07,3319,4,0.59,1,0.03
2026-07,3327,7,0.95,3,0.52
2026-07,3333,6,0.94,5,0.79
2026-07,3334,4,0.74,4,0.86
2026-07,3339,3,0.68,5,0.63
2026-07,3340,4,0.8,4,0.48
2026-07,3349,6,0.63,5,0.7
2026-07,3350,3,0.33,3,0.51
2026-07,3352,0,0.0,8,1.52
2026-07,3353,4,0.49,3,0.33
2026-07,3357,3,0.41,4,0.73
2026-07,3361,5,0.87,4,0.65
2026-07,3362,7,1.29,1,0.19
2026-07,3370,2,0.37,2,0.36
2026-07,3372,3,0.68,4,0.61
2026-07,3377,4,1.19,4,1.0
2026-07,3381,1,0.26,4,0.53
2026-07,3385,4,0.46,4,0.66
2026-07,3392,6,1.13,6,1.11
2026-07,3401,5,1.16,4,0.85
2026-07,3406,6,0.48,4,0.59
2026-07,3411,3,0.31,4,0.71
2026-07,3412,8,1.44,3,0.4
2026-07,3415,7,1.13,3,0.27
2026-07,3419,2,0.31,3,0.89
2026-07,3422,3,0.4,3,0.44
2026-07,3430,3,0.55,4,0.6
2026-07,3432,5,0.85,4,0.77
2026-07,3434,3,0.65,4,0.55
2026-07,3435,7,1.06,3,0.46
2026-07,3439,2,0.36,0,0.0
2026-07,3441,4,0.54,5,1.0
2026-07,3442,3,0.47,4,0.62
2026-07,3445,4,0.83,4,0.77
2026-07,3454,1,0.09,0,0.0
2026-07,3455,2,0.68,2,0.18
2026-07,3458,2,0.39,5,0.72
2026-07,3459,5,0.86,4,0.66
2026-07,3463,2,0.29,3,0.5
2026-07,3467,4,0.74,4,0.53
2026-07,3471,4,0.59,4,0.81
2026-07,3473,7,0.91,0,0.0
2026-07,3474,1,0.25,2,0.55
2026-07,3475,3,0.62,4,0.68
2026-07,3477,5,1.02,4,0.86
2026-07,3478,4,0.41,4,0.82
2026-07,3482,4,0.35,5,0.74
2026-07,3484,4,0.49,3,0.58
2026-07,3489,6,0.86,5,0.69
2026-07,3497,1,0.21,3,0.48
2026-07,3499,4,0.84,4,0.46
2026-07,3502,6,1.01,5,0.94
2026-07,3503,5,0.86,6,0.99
2026-07,3505,6,0.65,4,0.58
2026-07,3507,2,0.38,1,0.3
2026-07,3508,4,0.65,6,1.34
2026-07,3514,5,0.77,4,0.93
2026-07,3516,4,0.83,6,0.91
2026-07,3517,5,0.56,4,0.63
2026-07,3518,1,0.36,2,0.42
2026-07,3527,4,0.52,4,0.67
2026-07,3535,3,0.43,3,0.66
2026-07,3538,4,0.8,6,1.41
2026-07,3539,2,0.24,6,1.27
2026-07,3541,6,1.29,3,0.42
2026-07,3542,8,1.16,1,0.33
2026-07,3543,4,0.77,4,0.75
2026-07,3544,5,0.93,4,0.52
2026-07,3546,4,0.7,3,0.56
2026-07,3548,7,0.71,7,0.89
2026-07,3550,4,0.55,3,0.23
2026-07,3554,10,1.76,5,1.05
2026-07,3556,7,0.82,3,0.45
2026-07,3557,3,0.53,4,0.6
2026-07,3558,6,0.7,6,0.95
2026-07,3562,6,0.93,5,0.65
2026-07,3563,7,1.18,4,0.58
2026-07,3564,5,0.98,7,1.15
2026-07,3566,4,0.79,4,0.99
2026-07,3567,4,0.5,4,0.57
2026-07,3568,5,0.87,4,0.67
2026-07,3569,6,1.14,4,0.82
2026-07,3572,5,0.81,3,0.79
2026-07,3574,9,1.39,0,0.0
2026-07,3576,6,0.82,4,0.35
2026-07,3577,5,0.91,4,0.53
2026-07,3579,6,1.09,2,0.45
2026-07,3580,4,0.82,4,0.8
2026-07,3581,3,0.55,4,0.65
2026-07,3582,13,2.37,1,0.23
2026-07,3583,3,0.78,4,0.71
2026-07,3584,4,0.69,4,0.83
2026-07,3587,5,0.89,5,0.61
2026-07,3589,3,0.97,6,1.27
2026-07,3590,6,0.87,4,0.84
2026-07,3591,5,0.66,4,0.65
2026-07,3602,4,0.7,5,0.48
2026-07,3605,2,0.27,3,0.77
2026-07,3606,5,0.94,3,0.46
2026-07,3611,5,0.71,4,0.61
2026-07,3612,6,0.57,4,0.54
2026-07,3613,3,0.36,3,0.39
2026-07,3614,3,0.49,5,1.08
2026-07,3615,3,0.46,2,0.38
2026-07,3616,4,0.55,3,0.58
2026-07,3617,4,1.12,3,0.75
2026-07,3618,4,0.62,5,1.26
2026-07,3619,4,0.69,4,0.82
2026-07,3620,4,0.69,4,0.57
2026-07,3623,10,1.83,0,0.0
2026-07,3627,1,0.23,0,0.0
2026-07,3630,4,0.55,3,0.49
2026-07,3635,3,0.33,2,0.44
2026-07,3637,2,0.34,3,0.63
2026-07,3641,6,1.04,4,0.51
2026-07,3642,3,0.62,3,0.64
2026-07,3643,3,0.65,0,0.0
2026-07,3647,2,0.09,2,0.21
2026-07,3652,1,0.13,6,1.42
2026-07,3653,2,0.42,3,0.85
2026-07,3654,9,1.38,5,1.03
2026-07,3656,3,0.4,6,1.16
2026-07,3659,2,0.47,3,0.55
2026-07,3660,4,0.87,5,1.12
2026-07,3661,5,0.73,3,0.44
2026-07,3662,4,0.73,5,1.22
2026-07,3663,5,0.71,4,0.86
2026-07,3664,0,0.0,1,0.21
2026-07,3679,4,0.48,5,0.75
2026-07,3680,8,1.55,6,0.95
2026-07,3681,1,0.23,1,0.17
2026-07,3684,5,1.07,4,0.84
2026-07,3685,5,0.81,4,0.75
2026-07,3686,9,1.69,6,1.22
2026-07,3687,4,0.39,4,0.58
2026-07,3690,4,0.86,4,0.81
2026-07,3692,3,0.39,5,0.76
2026-07,3696,3,0.47,3,0.39
2026-07,3699,6,1.33,5,0.96
2026-07,3701,2,0.39,4,0.79
2026-07,3703,6,1.12,3,0.51
2026-07,3704,3,0.57,2,0.39
2026-07,3708,5,0.87,4,0.74
2026-07,3710,5,0.79,3,0.53
2026-07,3711,5,0.83,6,0.89
2026-07,3712,4,0.69,4,0.79
2026-07,3714,5,0.48,5,0.85
2026-07,3715,5,0.51,4,0.64
2026-07,3716,4,0.69,3,0.32
2026-07,3717,3,0.34,4,0.67
2026-07,3718,6,0.79,3,0.63
2026-07,3719,1,0.13,1,0.14
2026-07,3721,6,0.53,1,0.02
2026-07,3726,1,0.17,1,0.22
2026-07,3730,4,0.67,5,0.69
2026-07,3731,6,1.13,2,0.21
2026-07,3737,3,0.39,3,0.42
2026-07,3740,4,0.74,6,0.61
2026-07,3741,5,0.84,5,1.08
2026-07,3742,3,0.49,3,0.45
2026-07,3743,7,1.02,4,0.53
2026-07,3744,6,0.59,5,0.67
2026-07,3745,5,0.85,5,0.92
2026-07,3746,3,0.4,4,0.55
2026-07,3747,5,0.88,5,0.77
2026-07,3748,3,0.51,6,0.88
2026-07,3752,5,0.71,3,0.44
2026-07,3761,3,0.69,4,0.6
2026-07,3769,1,0.2,2,0.57
2026-07,3771,5,0.59,3,0.39
2026-07,3772,4,0.64,6,0.91
2026-07,3773,3,0.51,5,0.64
2026-07,3775,5,1.14,3,0.53
2026-07,3776,3,0.45,5,0.91
2026-07,3779,6,0.71,4,0.33
2026-07,3783,6,0.75,5,0.75
2026-07,3784,4,0.71,7,1.03
2026-07,3787,5,0.68,4,0.58
2026-07,3790,4,0.62,6,1.25
2026-07,3792,3,0.54,3,0.54
2026-07,3793,3,0.71,2,0.34
2026-07,3796,5,0.45,7,1.16
2026-07,3797,6,1.16,4,0.87
2026-07,3800,2,0.18,3,0.5
2026-07,3801,5,0.73,4,0.5
2026-07,3804,3,0.6,2,0.19
2026-07,3805,5,0.46,4,0.53
2026-07,3807,5,0.63,6,1.11
2026-07,3808,3,0.79,4,0.46
2026-07,3809,4,0.67,6,0.78
2026-07,3811,6,1.06,5,0.71
2026-07,3812,1,0.29,1,0.23
2026-07,3813,5,0.8,2,0.42
2026-07,3814,2,0.29,3,0.77
2026-07,3822,4,0.75,3,0.5
2026-07,3825,4,0.53,6,0.75
2026-07,3826,6,0.82,3,0.58
2026-07,3827,6,1.38,4,0.71
2026-07,3828,3,0.44,3,0.57
2026-07,3831,4,0.5,4,0.64
2026-07,3832,3,0.51,1,0.08
2026-07,3833,5,0.61,4,0.37
2026-07,3834,2,0.32,2,0.28
2026-07,3837,5,0.53,4,0.76
2026-07,3838,3,0.29,4,0.66
2026-07,3839,2,0.45,5,0.49
2026-07,3841,7,0.88,3,0.52
2026-07,3842,3,0.73,4,0.7
2026-07,3843,5,0.6,5,0.99
2026-07,3845,4,0.96,2,0.41
2026-07,3848,3,0.38,2,0.2
2026-07,3850,3,0.53,4,0.63
2026-07,3852,3,0.36,4,0.7
2026-07,3853,5,0.71,5,1.28
2026-07,3854,5,0.69,7,1.3
2026-07,3857,2,0.31,10,1.47
2026-07,3859,3,0.34,1,0.33
2026-07,3860,3,0.37,2,0.49
2026-07,3863,4,0.42,6,1.14
2026-07,3866,3,0.48,4,0.72
2026-07,3867,4,0.62,3,0.41
2026-07,3868,5,0.67,5,0.79
2026-07,3869,2,0.45,4,0.67
2026-07,3870,5,0.84,4,0.77
2026-07,3871,4,0.63,3,0.38
2026-07,3872,6,1.02,3,0.45
2026-07,3873,4,0.46,4,0.44
2026-07,3874,6,0.74,1,0.12
2026-07,3875,6,1.01,5,0.9
2026-07,3878,6,1.16,5,0.81
2026-07,3880,1,0.22,1,0.21
2026-07,3882,4,0.52,5,0.6
2026-07,3885,4,0.6,5,0.85
2026-07,3888,6,0.72,4,0.64
2026-07,3889,4,0.74,2,0.29
2026-07,3891,1,0.08,4,0.82
2026-07,3892,3,0.43,4,0.58
2026-07,3893,3,0.65,3,0.54
2026-07,3896,1,0.2,2,0.35
2026-07,3897,3,0.38,4,0.45
2026-07,3898,5,0.51,2,0.42
2026-07,3900,5,0.76,4,0.85
2026-07,3901,5,0.94,6,1.47
2026-07,3904,5,0.76,4,0.66
2026-07,3905,5,0.69,4,0.4
2026-07,3906,2,0.4,5,1.15
2026-07,3907,1,0.32,1,0.15
2026-07,3908,9,1.4,5,0.46
2026-07,3909,5,0.4,4,0.43
2026-07,3910,4,0.76,4,0.81
2026-07,3911,5,0.74,4,0.7
2026-07,3912,2,0.37,5,0.69
2026-07,3915,5,0.77,8,1.06
2026-07,3918,4,1.13,5,0.66
2026-07,3922,7,1.33,3,0.43
2026-07,3928,5,0.49,4,0.5
2026-07,3929,3,0.38,4,0.57
2026-07,3930,3,0.43,2,0.11
2026-07,3931,2,0.17,2,0.3
2026-07,3932,1,0.1,1,0.12
2026-07,3933,7,1.16,1,0.24
2026-07,3934,6,1.34,4,0.69
2026-07,3935,5,0.54,5,0.79
2026-07,3939,5,0.86,4,0.56
2026-07,3940,4,0.59,3,0.42
2026-07,3943,2,0.26,2,0.46
2026-07,3945,4,0.5,4,0.67
2026-07,3946,7,1.01,0,0.0
2026-07,3947,3,0.47,2,0.38
2026-07,3948,3,0.67,3,0.68
2026-07,3949,5,0.47,4,0.84
2026-07,3950,4,0.5,1,0.24
2026-07,3951,3,0.58,4,0.82
2026-07,3952,4,0.51,3,0.42
2026-07,3953,1,0.15,2,0.38
2026-07,3955,1,0.21,1,0.21
2026-07,3956,2,0.35,1,0.24
2026-07,3957,5,0.83,5,0.81
2026-07,3959,6,0.65,3,0.45
2026-07,3960,3,0.42,4,0.55
2026-07,3961,6,0.97,4,0.74
2026-07,3963,6,0.68,3,0.56
2026-07,3964,5,1.08,6,1.2
2026-07,3965,3,0.42,2,0.55
2026-07,3966,2,0.32,3,0.44
2026-07,3967,4,0.73,4,0.93
2026-07,3968,5,0.7,4,0.66
2026-07,3973,4,0.81,4,0.73
2026-07,3974,3,0.43,1,0.07
2026-07,3975,5,0.69,4,0.44
2026-07,3976,2,0.42,1,0.34
2026-07,3977,3,0.39,8,1.26
2026-07,3978,7,1.17,4,0.76
2026-07,3981,5,0.77,3,0.47
2026-07,3982,3,0.48,2,0.36
2026-07,3983,6,0.55,4,0.7
2026-07,3984,6,1.03,5,0.72
2026-07,3987,5,0.73,3,0.46
2026-07,3988,5,0.64,4,0.69
2026-07,3989,2,0.44,3,0.55
2026-07,3990,5,0.94,3,0.48
2026-07,3994,2,0.25,1,0.17
2026-07,3997,5,0.68,4,0.61
2026-07,3998,3,0.51,5,0.98
2026-07,3999,5,0.89,5,0.73
2026-07,4000,4,0.63,3,0.64
2026-07,4002,4,0.42,3,0.56
2026-07,4003,5,0.9,6,0.67
2026-07,4004,4,0.6,4,0.68
2026-07,4006,4,0.61,5,0.81
2026-07,4007,5,0.75,5,0.49
2026-07,4009,4,0.44,4,0.55
2026-07,4010,7,1.27,4,0.72
2026-07,4011,5,0.73,3,0.38
2026-07,4012,4,0.58,5,0.74
2026-07,4014,4,0.53,4,0.71
2026-07,4015,5,0.72,5,0.8
2026-07,4016,5,0.88,5,0.59
2026-07,4017,2,0.39,1,0.17
2026-07,4019,5,0.75,3,0.46
2026-07,4020,4,0.45,3,0.58
2026-07,4022,3,0.45,4,0.57
2026-07,4023,4,0.58,5,0.86
2026-07,4024,3,0.43,4,0.65
2026-07,4025,1,0.28,0,0.0
2026-07,4027,2,0.26,1,0.16
2026-07,4028,5,0.87,5,0.81
2026-07,4030,6,0.7,4,0.63
2026-07,4031,4,0.64,4,1.01
2026-07,4033,5,0.85,3,0.4
2026-07,4034,3,0.45,3,0.66
2026-07,4035,4,1.12,3,0.53
2026-07,4036,1,0.19,1,0.26
2026-07,4039,2,0.29,3,0.45
2026-07,4040,2,0.29,0,0.0
2026-07,4041,5,0.66,4,0.73
2026-07,4042,0,0.0,5,1.04
2026-07,4043,5,0.61,5,0.67
2026-07,4045,4,0.72,3,0.68
2026-07,4047,4,0.86,4,0.72
2026-07,4049,4,0.49,3,0.46
2026-07,4050,5,0.51,5,0.64
2026-07,4051,7,1.29,6,1.28
2026-07,4052,3,0.43,4,0.47
2026-07,4054,4,0.41,6,0.79
2026-07,4055,8,1.42,3,0.52
2026-07,4057,4,0.79,3,0.5
2026-07,4058,6,0.76,5,1.07
2026-07,4060,4,0.67,4,0.45
2026-07,4061,5,0.47,4,0.56
2026-07,4063,2,0.32,2,0.37
2026-07,4064,2,0.19,2,0.26
2026-07,4066,4,0.71,5,0.74
2026-07,4067,5,0.95,5,0.94
2026-07,4068,5,0.87,5,0.74
2026-07,4069,7,0.92,8,1.65
2026-07,4071,6,1.1,4,0.53
2026-07,4072,0,0.0,1,0.22
2026-07,4073,4,0.53,4,0.77
2026-07,4074,7,0.86,4,0.55
2026-07,4076,3,0.53,4,0.67
2026-07,4077,5,0.73,4,0.58
2026-07,4079,3,0.43,7,0.96
2026-07,4081,6,1.07,5,0.81
2026-07,4082,4,0.63,5,1.06
2026-07,4083,7,0.66,3,0.51
2026-07,4084,5,0.84,5,0.67
2026-07,4085,1,0.3,7,1.43
2026-07,4086,5,0.72,5,0.66
2026-07,4089,4,0.45,3,0.69
2026-07,4090,3,0.37,3,0.37
2026-07,4092,3,0.64,3,0.45
2026-07,4093,3,0.63,6,0.87
2026-07,4094,4,0.68,1,0.28
2026-07,4096,5,0.67,4,0.59
2026-07,4097,2,0.33,5,0.9
2026-07,4098,4,0.83,5,0.84
2026-07,4099,2,0.27,1,0.21
2026-07,4100,5,0.76,2,0.41
2026-07,4102,6,0.74,9,1.26
2026-07,4103,3,0.52,4,0.69
2026-07,4104,4,0.33,4,0.39
2026-07,4105,2,0.39,1,0.22
2026-07,4106,1,0.15,2,0.47
2026-07,4109,4,0.47,3,0.21
2026-07,4111,3,0.39,3,0.55
2026-07,4112,3,0.41,3,0.55
2026-07,4113,3,0.41,5,1.12
2026-07,4114,0,0.0,2,0.26
2026-07,4116,6,1.34,4,0.82
2026-07,4117,5,0.93,4,0.54
2026-07,4118,3,0.61,5,0.81
2026-07,4119,4,0.63,5,0.63
2026-07,4120,3,0.48,2,0.42
2026-07,4121,4,0.6,5,0.71
2026-07,4122,6,0.99,4,0.66
2026-07,4123,6,1.22,4,0.61
2026-07,4124,5,0.91,3,0.64
2026-07,4129,5,1.16,3,0.44
2026-07,4131,2,0.15,6,0.74
2026-07,4133,6,0.65,4,0.59
2026-07,4134,1,0.03,5,0.9
2026-07,4137,5,0.53,3,0.36
2026-07,4138,2,0.35,4,0.63
2026-07,4139,5,0.8,4,0.79
2026-07,4140,1,0.15,0,0.0
2026-07,4142,6,0.74,3,0.35
2026-07,4143,2,0.24,5,0.86
2026-07,4144,5,0.9,4,0.53
2026-07,4145,2,0.5,3,0.73
2026-07,4146,2,0.33,1,0.16
2026-07,4148,4,0.55,4,0.64
2026-07,4150,5,0.42,4,0.54
2026-07,4151,1,0.26,2,0.46
2026-07,4152,2,0.22,3,0.44
2026-07,4154,3,0.49,3,0.58
2026-07,4155,5,0.54,4,0.45
2026-07,4156,1,0.07,0,0.0
2026-07,4158,4,0.66,5,0.93
2026-07,4159,2,0.29,3,0.48
2026-07,4161,5,0.79,5,0.67
2026-07,4163,4,0.78,5,1.03
2026-07,4164,1,0.16,3,0.55
2026-07,4166,4,0.47,3,0.39
2026-07,4167,5,0.78,6,0.85
2026-07,4168,4,0.66,3,0.57
2026-07,4169,4,0.53,3,0.42
2026-07,4171,5,0.65,5,0.86
2026-07,4172,4,0.58,5,0.64
2026-07,4173,2,0.43,4,0.55
2026-07,4174,6,0.77,4,0.64
2026-07,4176,4,0.8,3,0.49
2026-07,4177,3,0.49,3,0.58
2026-07,4179,4,0.69,5,0.93
2026-07,4180,6,0.93,4,0.59
2026-07,4181,5,0.66,2,0.37
2026-07,4182,6,0.99,7,1.42
2026-07,4184,6,0.7,4,0.49
2026-07,4186,4,0.68,3,0.49
2026-07,4188,4,0.54,1,0.09
2026-07,4190,6,1.29,7,1.09
2026-07,4191,7,0.83,3,0.45
2026-07,4193,2,0.35,2,0.4
2026-07,4195,3,0.49,2,0.23
2026-07,4196,3,0.37,5,1.02
2026-07,4197,1,0.22,0,0.0
2026-07,4199,8,1.23,2,0.41
2026-07,4200,5,0.75,4,0.89
2026-07,4201,4,0.62,3,0.66
2026-07,4202,4,0.68,5,1.2
2026-07,4203,2,0.41,2,0.36
2026-07,4204,5,0.62,4,0.7
2026-07,4205,4,0.55,3,0.46
2026-07,4207,4,0.37,4,0.53
2026-07,4208,6,1.14,3,0.34
2026-07,4209,4,0.59,2,0.29
2026-07,4210,5,0.58,6,1.0
2026-07,4211,6,0.61,5,0.36
2026-07,4213,5,0.78,3,0.35
2026-07,4214,6,1.14,5,0.58
2026-07,4215,3,0.45,3,0.37
2026-07,4216,3,0.34,2,0.3
2026-07,4218,4,0.55,2,0.4
2026-07,4219,3,0.42,1,0.31
2026-07,4220,3,0.63,5,0.74
2026-07,4224,1,0.17,1,0.19
2026-07,4226,4,0.64,4,0.59
2026-07,4227,1,0.16,5,0.74
2026-07,4228,3,0.39,2,0.26
2026-07,4229,2,0.36,2,0.35
2026-07,4231,5,0.96,4,0.64
2026-07,4232,4,0.6,3,0.59
2026-07,4233,4,0.62,3,0.52
2026-07,4234,3,0.48,2,0.27
2026-07,4236,5,0.7,4,0.52
2026-07,4237,4,0.52,3,0.53
2026-07,4238,5,0.62,2,0.29
2026-07,4239,5,0.55,6,0.74
2026-07,4241,4,0.54,6,0.97
2026-07,4244,2,0.3,0,0.0
2026-07,4245,4,0.64,3,0.65
2026-07,4246,2,0.37,2,0.42
2026-07,4247,3,0.59,2,0.45
2026-07,4248,3,0.24,4,0.74
2026-07,4251,5,0.95,5,1.0
2026-07,4252,3,0.63,4,0.78
2026-07,4253,5,0.78,3,0.58
2026-07,4256,2,0.29,1,0.24
2026-07,4257,5,0.65,4,0.6
2026-07,4258,5,0.81,2,0.33
2026-07,4259,5,0.44,5,0.76
2026-07,4260,4,0.57,4,0.6
2026-07,4261,5,0.75,3,0.54
2026-07,4262,4,0.5,3,0.58
2026-07,4263,3,0.4,2,0.35
2026-07,4266,5,0.87,5,0.92
2026-07,4269,2,0.26,1,0.17
2026-07,4270,1,0.09,2,0.22
2026-07,4271,5,0.8,5,0.81
2026-07,4272,4,0.61,5,0.67
2026-07,4273,4,0.71,4,0.6
2026-07,4274,6,0.93,3,0.4
2026-07,4275,1,0.13,0,0.0
2026-07,4276,2,0.36,3,0.6
2026-07,4277,4,0.62,2,0.36
2026-07,4278,6,0.61,3,0.25
2026-07,4281,5,0.7,3,0.44
2026-07,4283,3,0.76,2,0.37
2026-07,4286,1,0.21,2,0.44
2026-07,4287,4,0.6,4,0.5
2026-07,4288,2,0.36,2,0.16
2026-07,4290,2,0.17,2,0.21
2026-07,4292,7,1.14,4,0.28
2026-07,4293,6,0.81,3,0.58
2026-07,4294,5,0.89,4,0.28
2026-07,4295,6,0.88,3,0.5
2026-07,4296,5,0.59,3,0.56
2026-07,4297,4,0.5,5,0.49
2026-07,4298,7,1.22,4,0.68
2026-07,4299,1,0.15,2,0.25
2026-07,4300,2,0.38,1,0.27
2026-07,4301,2,0.32,1,0.04
2026-07,4302,8,0.9,4,0.5
2026-07,4303,5,0.71,4,0.63
2026-07,4305,1,0.04,2,0.29
2026-07,4306,4,0.8,4,0.71
2026-07,4308,2,0.23,2,0.28
2026-07,4314,3,0.52,1,0.15
2026-07,4315,4,0.55,6,0.97
2026-07,4317,1,0.07,2,0.29
2026-07,4318,3,0.51,5,0.73
2026-07,4319,4,0.63,3,0.48
2026-07,4323,3,0.57,2,0.24
2026-07,4324,6,0.85,4,0.58
2026-07,4325,3,0.33,1,0.14
2026-07,4327,4,0.7,5,1.35
2026-07,4329,1,0.18,2,0.45
2026-07,4330,5,0.74,3,0.42
2026-07,4331,1,0.17,0,0.0
2026-07,4332,3,0.61,6,1.53
2026-07,4335,9,1.24,5,0.63
2026-07,4336,8,0.99,6,0.84
2026-07,4337,3,0.33,4,0.64
2026-07,4339,2,0.3,3,0.45
2026-07,4340,0,0.0,4,0.83
2026-07,4343,7,1.46,6,0.94
2026-07,4344,5,0.57,3,0.32
2026-07,4346,3,0.58,4,0.75
2026-07,4348,7,0.9,7,1.12
2026-07,4349,3,0.48,3,0.6
2026-07,4350,5,0.65,4,0.66
2026-07,4351,1,0.08,2,0.28
2026-07,4352,5,0.73,3,0.45
2026-07,4356,5,0.59,5,0.43
2026-07,4357,6,1.13,4,0.69
2026-07,4358,4,0.78,4,0.78
2026-07,4359,7,1.01,4,0.67
2026-07,4360,4,0.85,5,0.85
2026-07,4361,6,0.69,4,0.62
2026-07,4362,4,0.57,4,0.62
2026-07,4363,4,0.55,4,0.64
2026-07,4364,4,0.62,3,0.38
2026-07,4365,4,0.51,4,0.76
2026-07,4366,4,0.59,3,0.54
2026-07,4367,5,1.02,5,0.97
2026-07,4368,4,0.68,4,0.74
2026-07,4369,6,0.74,6,1.09
2026-07,4370,11,1.59,5,0.71
2026-07,4371,6,0.68,3,0.51
2026-07,4372,4,0.6,6,0.73
2026-07,4374,0,0.0,1,0.15
2026-07,4375,3,0.35,3,0.47
2026-07,4376,1,0.11,2,0.31
2026-07,4377,2,0.32,1,0.13
2026-07,4379,4,0.58,4,0.5
2026-07,4380,3,0.4,3,0.52
2026-07,4381,3,0.65,3,0.44
2026-07,4382,3,0.52,3,0.32
2026-07,4385,4,0.8,4,0.9
2026-07,4387,6,1.0,5,0.75
2026-07,4388,2,0.22,1,0.11
2026-07,4390,3,0.5,2,0.32
2026-07,4391,8,1.01,6,1.0
2026-07,4393,3,0.67,5,1.03
2026-07,4394,2,0.3,2,0.22
2026-07,4395,6,1.27,4,0.56
2026-07,4396,2,0.32,2,0.21
2026-07,4397,3,0.4,1,0.11
2026-07,4398,2,0.19,1,0.07
2026-07,4400,2,0.59,1,0.28
2026-07,4401,3,0.62,4,0.46
2026-07,4402,4,0.5,5,0.87
2026-07,4403,2,0.3,2,0.27
2026-07,4404,2,0.54,3,0.56
2026-07,4405,4,0.95,3,0.4
2026-07,4406,4,0.67,6,1.0
2026-07,4407,4,0.62,3,0.35
2026-07,4409,3,0.37,4,0.78
2026-07,4410,3,0.36,5,0.77
2026-07,4411,6,1.05,3,0.5
2026-07,4413,4,0.52,6,0.65
2026-07,4414,1,0.17,3,0.41
2026-07,4415,4,0.5,3,0.49
2026-07,4416,3,0.72,5,0.97
2026-07,4418,5,0.63,5,0.59
2026-07,4419,4,0.57,3,0.59
2026-07,4420,6,0.91,3,0.68
2026-07,4421,3,0.4,4,0.85
2026-07,4423,3,0.39,5,0.71
2026-07,4424,5,0.91,4,0.82
2026-07,4425,3,0.43,5,0.68
2026-07,4427,6,0.81,3,0.4
2026-07,4428,6,0.77,3,0.28
2026-07,4429,3,0.56,2,0.34
2026-07,4430,3,0.37,2,0.35
2026-07,4431,4,0.52,7,1.59
2026-07,4432,3,0.54,1,0.11
2026-07,4433,8,1.68,5,1.11
2026-07,4434,4,0.66,5,0.97
2026-07,4435,4,0.51,2,0.35
2026-07,4437,5,1.03,1,0.13
2026-07,4438,4,0.35,4,0.32
2026-07,4439,3,0.64,4,0.75
2026-07,4440,1,0.05,1,0.21
