ym,regno,course,n,r1,r2,r3,st_sum,st_n,mk1
2026-05,4918,5,1,0,0,0,0.16,1,0
2026-05,4918,6,1,0,0,1,0.08,1,0
2026-05,4928,1,2,0,0,0,0.48,2,0
2026-05,4928,2,1,0,0,0,0.03,1,0
2026-05,4928,3,1,0,0,0,0.21,1,0
2026-05,4928,4,1,0,0,0,0.11,1,0
2026-05,4928,5,1,0,0,0,0.27,1,0
2026-05,4928,6,1,0,0,0,0.04,1,0
2026-05,4930,1,1,0,1,0,0.01,1,0
2026-05,4930,2,2,0,0,0,0.15,2,0
2026-05,4930,3,1,0,1,0,0.12,1,0
2026-05,4930,4,2,1,0,1,0.34,2,1
2026-05,4930,5,1,1,0,0,0.19,1,1
2026-05,4930,6,1,0,0,1,0.07,1,0
2026-05,4942,1,1,0,0,0,0.06,1,0
2026-05,4942,2,2,0,0,1,0.4,2,0
2026-05,4942,3,2,1,1,0,0.25,2,1
2026-05,4942,4,2,1,0,1,0.18,2,0
2026-05,4942,5,1,0,1,0,0.12,1,0
2026-05,4942,6,1,1,0,0,0.07,1,1
2026-05,4945,2,1,0,0,0,0.01,1,0
2026-05,4948,1,1,1,0,0,0.19,1,0
2026-05,4948,2,3,0,1,0,0.55,3,0
2026-05,4948,3,1,0,0,0,0.24,1,0
2026-05,4948,4,2,1,0,0,0.14,2,1
2026-05,4948,5,2,0,1,1,0.34,2,0
2026-05,4948,6,1,0,0,0,0.13,1,0
2026-05,4952,1,2,2,0,0,0.2,2,0
2026-05,4952,2,2,0,0,0,0.25,2,0
2026-05,4952,3,1,0,0,0,0.19,1,0
2026-05,4952,4,2,0,0,1,0.28,2,0
2026-05,4952,5,2,0,0,0,0.64,2,0
2026-05,4952,6,2,0,0,0,0.57,2,0
2026-05,4962,1,1,1,0,0,0.09,1,0
2026-05,4962,2,3,0,1,0,0.44,3,0
2026-05,4962,3,2,1,0,1,0.45,2,1
2026-05,4962,4,2,1,0,0,0.2,2,0
2026-05,4962,5,2,0,1,0,0.26,2,0
2026-05,4962,6,1,0,0,0,0.41,1,0
2026-05,4978,1,3,1,2,0,0.58,3,0
2026-05,4978,2,1,0,0,1,0.11,1,0
2026-05,4978,3,1,0,1,0,0.12,1,0
2026-05,4978,4,1,0,0,0,0.17,1,0
2026-05,4978,5,1,0,0,0,0.24,1,0
2026-05,4978,6,2,0,1,1,0.23,2,0
2026-05,4979,1,1,1,0,0,0.15,1,0
2026-05,4979,2,2,0,0,1,0.19,2,0
2026-05,4979,3,3,0,1,1,0.48,3,0
2026-05,4979,4,2,0,2,0,0.41,2,0
2026-05,4979,5,1,0,1,0,0.2,1,0
2026-05,4979,6,1,0,0,0,0.37,1,0
2026-05,4995,1,1,0,1,0,0.26,1,0
2026-05,4995,4,1,0,0,0,0.23,1,0
2026-05,5007,6,1,0,0,0,0.17,1,0
2026-05,5034,1,1,0,0,0,0.15,1,0
2026-05,5034,2,3,1,1,0,0.62,3,0
2026-05,5034,3,2,1,0,1,0.32,2,1
2026-05,5034,5,1,0,0,0,0.24,1,0
2026-05,5034,6,2,0,0,0,0.26,2,0
2026-05,5038,1,2,1,0,1,0.25,2,0
2026-05,5038,2,1,0,1,0,0.08,1,0
2026-05,5038,3,2,1,1,0,0.11,2,0
2026-05,5038,5,1,0,0,0,0.2,1,0
2026-05,5038,6,2,0,0,0,0.31,2,0
2026-05,5063,4,1,0,1,0,0.19,1,0
2026-05,5063,5,1,0,0,0,0.26,1,0
2026-05,5070,2,1,0,1,0,0.22,1,0
2026-05,5082,1,1,1,0,0,0.15,1,0
2026-05,5082,2,1,0,0,1,0.01,1,0
2026-05,5082,3,2,0,1,0,0.4,2,0
2026-05,5082,4,1,0,1,0,0.22,1,0
2026-05,5082,5,1,0,0,1,0.24,1,0
2026-05,5082,6,2,0,0,0,0.61,2,0
2026-05,5086,2,1,0,0,0,0.18,1,0
2026-05,5086,4,1,0,0,0,0.18,1,0
2026-05,5086,5,1,0,0,0,0.27,1,0
2026-05,5086,6,1,0,0,0,0.24,1,0
2026-05,5095,1,2,0,0,1,0.28,2,0
2026-05,5095,2,2,0,0,0,0.42,2,0
2026-05,5095,3,1,0,0,0,0.08,1,0
2026-05,5095,4,2,0,0,2,0.24,2,0
2026-05,5095,5,2,0,0,1,0.32,2,0
2026-05,5095,6,1,0,0,0,0.2,1,0
2026-05,5096,1,1,1,0,0,0.17,1,0
2026-05,5096,2,1,0,0,1,0.15,1,0
2026-05,5096,3,2,0,1,1,0.2,2,0
2026-05,5096,4,2,0,1,0,0.36,2,0
2026-05,5096,5,1,0,0,0,0.27,1,0
2026-05,5096,6,1,0,0,0,0.17,1,0
2026-05,5136,1,1,0,1,0,0.09,1,0
2026-05,5136,2,2,0,0,1,0.21,2,0
2026-05,5136,4,2,0,0,0,0.19,2,0
2026-05,5136,5,1,0,0,0,0.13,1,0
2026-05,5136,6,2,0,0,0,0.47,2,0
2026-05,5147,1,2,1,0,0,0.08,1,0
2026-05,5147,2,2,0,0,1,0.32,2,0
2026-05,5147,3,1,0,1,0,0.03,1,0
2026-05,5147,4,2,0,0,0,0.27,2,0
2026-05,5147,5,1,0,0,0,0.03,1,0
2026-05,5147,6,2,0,0,1,0.36,2,0
2026-05,5191,1,1,1,0,0,0.09,1,0
2026-05,5191,2,2,1,1,0,0.21,2,1
2026-05,5191,3,2,1,0,0,0.13,2,1
2026-05,5191,4,1,0,0,0,0.13,1,0
2026-05,5191,5,2,0,1,0,0.28,2,0
2026-05,5191,6,1,0,0,0,0.16,1,0
2026-05,5224,1,2,1,0,0,0.47,2,0
2026-05,5224,2,2,1,0,1,0.19,2,0
2026-05,5224,3,1,0,1,0,0.16,1,0
2026-05,5224,5,1,0,0,1,0.13,1,0
2026-05,5224,6,2,1,0,0,0.36,2,0
2026-05,5229,1,1,0,0,0,0.26,1,0
2026-05,5229,2,2,0,0,0,0.28,2,0
2026-05,5229,3,2,0,0,0,0.33,2,0
2026-05,5229,4,3,0,0,1,0.29,3,0
2026-05,5229,5,2,0,0,0,0.5,2,0
2026-05,5229,6,1,0,0,0,0.06,1,0
2026-05,5242,2,1,0,0,0,0.21,1,0
2026-05,5261,1,2,1,0,0,0.49,2,0
2026-05,5261,2,2,0,0,2,0.31,2,0
2026-05,5261,3,1,1,0,0,0.04,1,1
2026-05,5261,4,1,0,0,0,0.11,1,0
2026-05,5261,5,1,0,0,0,0.22,1,0
2026-05,5261,6,2,0,0,0,0.34,2,0
2026-05,5266,1,2,0,0,1,0.36,2,0
2026-05,5266,2,2,0,0,0,0.1,1,0
2026-05,5266,3,1,0,0,0,0.17,1,0
2026-05,5266,4,2,0,0,0,0.3,2,0
2026-05,5266,5,1,0,0,0,0.09,1,0
2026-05,5266,6,2,0,0,0,0.58,2,0
2026-05,5279,1,1,1,0,0,0.05,1,0
2026-05,5279,5,1,0,0,1,0.36,1,0
2026-05,5288,2,1,0,0,1,0,1,0
2026-05,5288,5,1,0,0,0,0.12,1,0
2026-05,5290,3,1,0,0,1,0.18,1,0
2026-05,5290,5,1,0,0,0,0.23,1,0
2026-05,5292,1,1,0,0,0,0.59,1,0
2026-05,5292,4,1,0,0,0,0.16,1,0
2026-05,5300,1,2,0,0,0,0.26,2,0
2026-05,5300,2,2,0,0,0,0.32,2,0
2026-05,5300,3,1,0,0,0,0.13,1,0
2026-05,5300,4,2,0,0,0,0.21,2,0
2026-05,5300,5,2,0,0,0,0.39,2,0
2026-05,5300,6,1,0,0,1,0.49,1,0
2026-05,5315,6,2,0,0,0,0.82,2,0
2026-05,5319,1,1,0,0,0,0.15,1,0
2026-05,5319,2,2,1,0,0,0.43,2,1
2026-05,5319,3,1,0,0,0,0.41,1,0
2026-05,5319,4,2,0,0,0,0.44,2,0
2026-05,5319,5,3,0,0,0,0.51,3,0
2026-05,5323,1,2,0,1,1,0.42,2,0
2026-05,5323,2,2,0,0,0,0.43,2,0
2026-05,5323,3,2,0,0,1,0.26,2,0
2026-05,5323,4,3,0,0,1,0.62,3,0
2026-05,5323,5,1,0,0,1,0.45,1,0
2026-05,5323,6,1,0,0,0,0.18,1,0
2026-05,5371,4,1,0,0,0,0.31,1,0
2026-05,5425,4,1,0,0,1,0.26,1,0
2026-05,5425,5,3,0,0,0,0.55,3,0
2026-05,5425,6,6,0,0,0,1.18,6,0
2026-05,5427,6,2,0,0,0,0.49,2,0
2026-05,5433,5,6,0,0,1,1.48,6,0
2026-05,5433,6,5,0,0,1,1.06,5,0
2026-06,3300,1,1,1,0,0,0.07,1,0
2026-06,3300,2,1,0,0,0,0,0,0
2026-06,3300,3,1,1,0,0,0.05,1,1
2026-06,3300,5,1,0,0,1,0.26,1,0
2026-06,3300,6,2,0,1,0,0.61,2,0
2026-06,3370,1,1,0,1,0,0.2,1,0
2026-06,3370,2,2,1,0,0,0.31,2,0
2026-06,3370,3,2,0,0,1,0.27,2,0
2026-06,3370,4,1,0,0,0,0.29,1,0
2026-06,3370,6,1,0,0,0,0.21,1,0
2026-06,3455,1,1,0,0,0,0.11,1,0
2026-06,3455,2,1,0,0,1,0.22,1,0
2026-06,3455,3,1,0,0,1,0.25,1,0
2026-06,3455,4,2,0,1,1,0.36,2,0
2026-06,3455,6,1,0,0,0,0.18,1,0
2026-06,3482,1,2,1,1,0,0.24,2,0
2026-06,3482,2,1,0,0,0,0.18,1,0
2026-06,3482,3,1,0,1,0,0.19,1,0
2026-06,3482,5,2,1,0,0,0.4,2,1
2026-06,3482,6,1,0,0,0,0.25,1,0
2026-06,3503,1,1,0,1,0,0.12,1,0
2026-06,3503,2,2,0,0,0,0.54,2,0
2026-06,3503,3,1,0,0,1,0.14,1,0
2026-06,3503,4,1,0,0,0,0.23,1,0
2026-06,3503,5,1,0,0,0,0.21,1,0
2026-06,3503,6,1,0,0,0,0.31,1,0
2026-06,3584,1,2,0,0,0,0.59,2,0
2026-06,3584,2,2,1,0,0,0.4,2,0
2026-06,3584,3,1,0,0,0,0.23,1,0
2026-06,3584,4,1,0,0,0,0.25,1,0
2026-06,3584,5,1,0,0,0,0.32,1,0
2026-06,3584,6,2,0,1,1,0.44,2,0
2026-06,3602,1,1,0,1,0,0.15,1,0
2026-06,3602,2,2,1,1,0,0.22,2,0
2026-06,3602,3,1,1,0,0,0.21,1,1
2026-06,3602,4,2,0,0,1,0.55,2,0
2026-06,3602,5,2,0,1,1,0.43,2,0
2026-06,3602,6,1,0,0,0,0.18,1,0
2026-06,3653,1,1,1,0,0,0.09,1,0
2026-06,3653,2,2,0,0,0,0.44,2,0
2026-06,3653,4,1,0,0,1,0.29,1,0
2026-06,3653,5,1,0,0,0,0.18,1,0
2026-06,3653,6,1,0,0,1,0.33,1,0
2026-06,3655,1,1,0,1,0,0.21,1,0
2026-06,3655,2,2,0,0,1,0.4,2,0
2026-06,3655,3,1,0,0,1,0.21,1,0
2026-06,3655,4,1,0,1,0,0.22,1,0
2026-06,3655,5,1,0,1,0,0.23,1,0
2026-06,3655,6,1,0,0,1,0.24,1,0
2026-06,3685,1,2,2,0,0,0.25,2,0
2026-06,3685,2,1,0,1,0,0.15,1,0
2026-06,3685,3,3,2,0,0,0.47,3,2
2026-06,3685,4,2,1,1,0,0.21,2,0
2026-06,3685,5,1,0,0,0,0.15,1,0
2026-06,3685,6,1,0,0,0,0.21,1,0
2026-06,3690,1,2,0,1,0,0.4,2,0
2026-06,3690,2,1,1,0,0,0.21,1,0
2026-06,3690,3,2,1,0,0,0.34,2,1
2026-06,3690,4,2,0,1,0,0.35,2,0
2026-06,3690,5,1,0,1,0,0.19,1,0
2026-06,3690,6,2,0,0,0,0.47,2,0
2026-06,3711,1,1,0,1,0,0.18,1,0
2026-06,3711,2,1,0,0,1,0.15,1,0
2026-06,3711,3,1,0,0,0,0.23,1,0
2026-06,3711,4,1,0,1,0,0.26,1,0
2026-06,3711,5,1,0,0,0,0.13,1,0
2026-06,3711,6,2,1,0,0,0.33,1,0
2026-06,3775,1,2,0,0,1,0.38,2,0
2026-06,3775,2,1,0,0,1,0.14,1,0
2026-06,3775,3,1,0,0,0,0.12,1,0
2026-06,3775,4,2,0,0,0,0.28,2,0
2026-06,3775,5,1,0,0,0,0.21,1,0
2026-06,3775,6,2,0,0,0,0.48,2,0
2026-06,3808,1,2,1,1,0,0.24,2,0
2026-06,3808,2,1,0,0,0,0.17,1,0
2026-06,3808,3,1,0,0,0,0.2,1,0
2026-06,3808,4,2,1,0,0,0.13,2,1
2026-06,3808,5,1,0,0,1,0.09,1,0
2026-06,3808,6,2,0,0,0,0.26,2,0
2026-06,3850,1,1,1,0,0,0.12,1,0
2026-06,3850,2,2,0,1,0,0.24,2,0
2026-06,3850,3,2,0,1,1,0.19,2,0
2026-06,3850,4,2,0,0,1,0.28,2,0
2026-06,3850,5,1,0,0,0,0.08,1,0
2026-06,3850,6,1,0,0,0,0.2,1,0
2026-06,3869,1,1,0,1,0,0.18,1,0
2026-06,3869,2,2,0,1,0,0.39,2,0
2026-06,3869,3,1,0,1,0,0.18,1,0
2026-06,3869,4,1,0,0,1,0.21,1,0
2026-06,3869,5,1,0,0,0,0.01,1,0
2026-06,3869,6,1,0,0,0,0.1,1,0
2026-06,3874,1,2,2,0,0,0.05,2,0
2026-06,3874,2,1,0,0,0,0.04,1,0
2026-06,3874,3,1,1,0,0,0.21,1,1
2026-06,3874,4,1,1,0,0,0.23,1,0
2026-06,3874,5,1,0,1,0,0.28,1,0
2026-06,3907,1,2,2,0,0,0.22,2,0
2026-06,3907,2,3,0,1,2,0.48,3,0
2026-06,3907,4,1,0,0,1,0.28,1,0
2026-06,3907,5,2,0,0,1,0.5,2,0
2026-06,3907,6,1,0,0,0,0.19,1,0
2026-06,3911,1,2,1,0,0,0.78,2,0
2026-06,3911,2,1,0,1,0,0.09,1,0
2026-06,3911,3,1,0,0,0,0.05,1,0
2026-06,3911,4,1,0,1,0,0.22,1,0
2026-06,3911,5,1,0,0,0,0.25,1,0
2026-06,3911,6,1,0,0,0,0.32,1,0
2026-06,3929,1,2,0,1,0,0.28,2,0
2026-06,3929,2,1,0,0,1,0.15,1,0
2026-06,3929,3,1,0,0,0,0.15,1,0
2026-06,3929,4,2,0,0,0,0.36,2,0
2026-06,3929,5,1,0,0,0,0.11,1,0
2026-06,3929,6,2,0,0,1,0.37,2,0
2026-06,3934,1,1,1,0,0,0.29,1,0
2026-06,3934,2,1,0,1,0,0.12,1,0
2026-06,3934,3,2,0,1,1,0.32,2,0
2026-06,3934,4,2,0,1,1,0.18,2,0
2026-06,3934,5,2,0,0,1,0.27,2,0
2026-06,3934,6,1,0,0,0,0.25,1,0
2026-06,3951,1,1,1,0,0,0.24,1,0
2026-06,3951,2,1,0,0,0,0.21,1,0
2026-06,3951,3,1,0,0,0,0,0,0
2026-06,3951,5,2,0,0,0,0.69,2,0
2026-06,3951,6,2,0,0,0,0.81,2,0
2026-06,3973,1,3,0,2,0,0.55,3,0
2026-06,3973,2,4,1,1,0,0.74,4,0
2026-06,3973,3,2,0,0,1,0.2,2,0
2026-06,3973,4,2,0,0,0,0.63,2,0
2026-06,3973,5,2,1,0,1,0.32,2,1
2026-06,3973,6,3,0,0,2,0.63,3,0
2026-06,3975,1,1,1,0,0,0.02,1,0
2026-06,3975,2,2,2,0,0,0.27,2,0
2026-06,3975,3,2,0,0,0,0.46,2,0
2026-06,3975,4,2,0,0,0,0.25,2,0
2026-06,3975,5,2,0,0,0,0.29,2,0
2026-06,3975,6,1,0,0,0,0.16,1,0
2026-06,3983,1,1,1,0,0,0.23,1,0
2026-06,3983,2,1,1,0,0,0.11,1,0
2026-06,3983,3,1,0,1,0,0.12,1,0
2026-06,3983,5,1,0,0,1,0.2,1,0
2026-06,3983,6,2,0,0,0,0.21,2,0
2026-06,4023,1,1,0,0,0,0.24,1,0
2026-06,4023,2,1,0,0,0,0.23,1,0
2026-06,4023,4,1,0,0,0,0.2,1,0
2026-06,4023,5,1,0,0,0,0.21,1,0
2026-06,4023,6,1,0,0,0,0.24,1,0
2026-06,4077,1,2,1,0,0,0.49,2,0
2026-06,4077,2,2,0,0,1,0.41,2,0
2026-06,4077,3,1,1,0,0,0.14,1,1
2026-06,4077,4,2,0,0,0,0.28,2,0
2026-06,4077,5,1,0,0,0,0.27,1,0
2026-06,4077,6,1,0,0,0,0.29,1,0
2026-06,4082,1,1,0,0,0,0,0,0
2026-06,4082,3,1,0,0,0,0.19,1,0
2026-06,4082,5,2,0,0,0,0.66,2,0
2026-06,4082,6,5,0,0,1,1.15,5,0
2026-06,4084,1,3,2,0,0,0.31,3,0
2026-06,4084,2,1,0,1,0,0.19,1,0
2026-06,4084,3,2,1,0,1,0.13,2,1
2026-06,4084,4,1,0,0,1,0.13,1,0
2026-06,4084,5,1,1,0,0,0.09,1,1
2026-06,4084,6,2,0,0,0,0.26,2,0
2026-06,4093,1,2,0,1,0,0.19,1,0
2026-06,4093,2,1,0,1,0,0.21,1,0
2026-06,4093,3,1,0,1,0,0.16,1,0
2026-06,4093,4,1,0,0,1,0.11,1,0
2026-06,4093,5,2,0,0,2,0.18,2,0
2026-06,4093,6,2,0,1,0,0.2,2,0
2026-06,4095,1,2,1,0,0,0.28,2,0
2026-06,4095,2,1,1,0,0,0.1,1,0
2026-06,4095,3,1,1,0,0,0.11,1,1
2026-06,4095,4,2,0,0,1,0.4,2,0
2026-06,4095,5,1,0,1,0,0.26,1,0
2026-06,4159,1,1,1,0,0,0.21,1,0
2026-06,4159,2,1,1,0,0,0.01,1,0
2026-06,4159,3,3,2,1,0,0.44,3,1
2026-06,4159,4,3,0,2,0,0.37,3,0
2026-06,4159,5,1,0,0,0,0.21,1,0
2026-06,4161,1,3,0,2,1,0.56,3,0
2026-06,4161,2,1,1,0,0,0.01,1,0
2026-06,4161,3,2,0,0,0,0.31,2,0
2026-06,4161,4,1,0,0,0,0.11,1,0
2026-06,4161,5,1,0,1,0,0.19,1,0
2026-06,4161,6,2,0,0,0,0.28,2,0
2026-06,4202,1,1,0,0,0,0.11,1,0
2026-06,4202,2,2,0,1,0,0.34,2,0
2026-06,4202,3,2,0,0,1,0.59,2,0
2026-06,4202,4,1,0,0,0,0.3,1,0
2026-06,4202,5,2,0,0,1,0.48,2,0
2026-06,4202,6,1,0,0,0,0.34,1,0
2026-06,4211,1,2,1,0,0,0.4,2,0
2026-06,4211,2,1,0,1,0,0.11,1,0
2026-06,4211,3,1,1,0,0,0.23,1,1
2026-06,4211,4,1,0,0,1,0.15,1,0
2026-06,4211,5,1,0,1,0,0.26,1,0
2026-06,4211,6,1,0,0,0,0.22,1,0
2026-06,4218,1,1,1,0,0,0.06,1,0
2026-06,4218,2,2,0,2,0,0.2,2,0
2026-06,4218,3,1,1,0,0,0.17,1,1
2026-06,4218,4,1,0,0,0,0.12,1,0
2026-06,4218,5,1,0,0,1,0.11,1,0
2026-06,4232,1,1,0,0,1,0.11,1,0
2026-06,4232,2,2,1,0,0,0.55,2,1
2026-06,4232,3,1,0,0,1,0.25,1,0
2026-06,4232,4,1,0,0,0,0.17,1,0
2026-06,4232,5,1,0,0,0,0.17,1,0
2026-06,4232,6,1,0,1,0,0.14,1,0
2026-06,4245,1,2,1,0,1,0.3,2,0
2026-06,4245,2,2,0,0,0,0.39,2,0
2026-06,4245,3,1,0,0,1,0.04,1,0
2026-06,4245,4,2,0,1,0,0.31,2,0
2026-06,4245,5,1,0,0,1,0.26,1,0
2026-06,4245,6,2,0,0,1,0.34,2,0
2026-06,4257,1,1,1,0,0,0.06,1,0
2026-06,4257,2,1,0,1,0,0.05,1,0
2026-06,4257,3,1,0,0,0,0.22,1,0
2026-06,4257,4,2,0,0,1,0.12,2,0
2026-06,4257,5,1,0,1,0,0.15,1,0
2026-06,4257,6,1,0,0,0,0.14,1,0
2026-06,4318,1,1,0,0,0,0,0,0
2026-06,4318,3,1,0,0,1,0.12,1,0
2026-06,4318,4,1,0,0,0,0.14,1,0
2026-06,4318,5,2,0,0,0,0.25,2,0
2026-06,4318,6,4,0,0,1,0.78,4,0
2026-06,4388,1,1,0,1,0,0.19,1,0
2026-06,4388,2,3,0,1,0,0.47,3,0
2026-06,4388,3,2,1,1,0,0.26,2,0
2026-06,4388,4,1,0,0,1,0.14,1,0
2026-06,4388,5,3,1,1,0,0.5,3,1
2026-06,4390,1,1,0,0,0,0.28,1,0
2026-06,4390,2,1,0,0,0,0.15,1,0
2026-06,4390,3,1,0,0,0,0.28,1,0
2026-06,4390,4,1,0,0,0,0.18,1,0
2026-06,4390,6,1,0,0,1,0.09,1,0
2026-06,4397,1,1,1,0,0,0.16,1,0
2026-06,4397,2,1,0,1,0,0.11,1,0
2026-06,4397,3,1,1,0,0,0.06,1,0
2026-06,4397,4,2,0,0,1,0.25,2,0
2026-06,4397,5,1,0,0,0,0.22,1,0
2026-06,4407,1,1,1,0,0,0.16,1,0
2026-06,4407,2,2,0,1,0,0.27,2,0
2026-06,4407,3,2,0,1,1,0.23,2,0
2026-06,4407,4,2,0,1,0,0.41,2,0
2026-06,4407,5,1,0,0,0,0.31,1,0
2026-06,4407,6,1,0,0,0,0.14,1,0
2026-06,4438,1,1,0,0,0,0.18,1,0
2026-06,4438,2,2,1,0,0,0.2,2,1
2026-06,4438,3,2,0,1,0,0.19,2,0
2026-06,4438,4,2,0,0,0,0.17,2,0
2026-06,4438,5,1,0,0,0,0.06,1,0
2026-06,4438,6,1,0,0,0,0.1,1,0
2026-06,4449,1,1,0,0,0,0.17,1,0
2026-06,4449,2,1,0,0,0,0.19,1,0
2026-06,4449,3,1,0,0,1,0.12,1,0
2026-06,4449,4,2,1,0,0,0.46,2,1
2026-06,4449,5,1,0,0,1,0.13,1,0
2026-06,4449,6,1,0,0,0,0.49,1,0
2026-06,4458,1,1,1,0,0,0.12,1,0
2026-06,4458,2,1,1,0,0,0.21,1,0
2026-06,4458,3,1,0,0,0,0.07,1,0
2026-06,4458,4,1,0,0,1,0.22,1,0
2026-06,4458,5,1,0,0,0,0.14,1,0
2026-06,4458,6,1,1,0,0,0.14,1,1
2026-06,4465,1,2,1,0,1,0.4,2,0
2026-06,4465,2,1,0,0,0,0.15,1,0
2026-06,4465,3,2,0,1,0,0.36,2,0
2026-06,4465,4,1,0,0,0,0.19,1,0
2026-06,4465,5,2,0,1,1,0.38,2,0
2026-06,4465,6,1,0,0,1,0.45,1,0
2026-06,4486,1,1,1,0,0,0.12,1,0
2026-06,4486,2,2,1,1,0,0.35,2,0
2026-06,4486,3,2,0,1,0,0.29,2,0
2026-06,4486,4,2,0,0,1,0.38,2,0
2026-06,4486,5,2,0,0,1,0.3,2,0
2026-06,4486,6,1,0,0,1,0.22,1,0
2026-06,4529,4,1,0,0,0,0.24,1,0
2026-06,4529,5,1,0,0,0,0.21,1,0
2026-06,4529,6,1,0,0,0,0.28,1,0
2026-06,4550,1,1,0,1,0,0.09,1,0
2026-06,4550,2,2,1,1,0,0.22,2,0
2026-06,4550,3,1,0,0,0,0.11,1,0
2026-06,4550,4,2,0,0,1,0.29,2,0
2026-06,4550,5,2,0,0,0,0.34,2,0
2026-06,4550,6,1,0,0,0,0.14,1,0
2026-06,4568,1,1,1,0,0,0.11,1,0
2026-06,4568,2,1,0,1,0,0.17,1,0
2026-06,4568,3,1,0,1,0,0.11,1,0
2026-06,4568,5,2,0,0,2,0.24,2,0
2026-06,4568,6,1,0,0,0,0.13,1,0
2026-06,4598,1,2,1,1,0,0.11,2,0
2026-06,4598,2,3,1,0,1,0.5,3,0
2026-06,4598,3,1,1,0,0,0.07,1,1
2026-06,4598,5,2,1,0,0,0.15,2,1
2026-06,4598,6,1,0,0,0,0.21,1,0
2026-06,4619,1,2,1,1,0,0.22,2,0
2026-06,4619,2,2,0,0,0,0.32,2,0
2026-06,4619,3,1,0,0,0,0.22,1,0
2026-06,4619,4,1,0,0,1,0.34,1,0
2026-06,4619,5,1,0,0,1,0.23,1,0
2026-06,4619,6,2,0,0,0,0.35,2,0
2026-06,4623,1,2,2,0,0,0.06,2,0
2026-06,4623,3,1,0,1,0,0.26,1,0
2026-06,4623,4,1,0,1,0,0.14,1,0
2026-06,4623,5,1,0,0,0,0.22,1,0
2026-06,4623,6,1,0,0,0,0.21,1,0
2026-06,4632,1,1,0,1,0,0.01,1,0
2026-06,4632,2,2,0,0,1,0.48,2,0
2026-06,4632,3,2,1,0,0,0.34,2,1
2026-06,4632,4,1,0,0,0,0.11,1,0
2026-06,4632,5,2,0,1,0,0.15,2,0
2026-06,4632,6,1,0,0,0,0.43,1,0
2026-06,4644,1,2,0,2,0,0.29,2,0
2026-06,4644,2,1,1,0,0,0.22,1,0
2026-06,4644,3,2,1,0,1,0.22,2,1
2026-06,4644,4,2,1,1,0,0.32,2,0
2026-06,4644,5,1,0,1,0,0.15,1,0
2026-06,4644,6,1,0,0,1,0.16,1,0
2026-06,4656,1,1,1,0,0,0.12,1,0
2026-06,4656,2,2,2,0,0,0.25,2,0
2026-06,4656,4,2,0,1,1,0.25,2,0
2026-06,4656,5,1,0,0,1,0.13,1,0
2026-06,4656,6,1,0,0,0,0.23,1,0
2026-06,4660,1,1,0,0,0,0.19,1,0
2026-06,4660,3,1,0,0,0,0.05,1,0
2026-06,4660,4,1,0,0,0,0.22,1,0
2026-06,4660,6,1,0,0,0,0.07,1,0
2026-06,4677,1,2,1,1,0,0.26,2,0
2026-06,4677,2,2,0,0,0,0.31,2,0
2026-06,4677,3,1,1,0,0,0.19,1,0
2026-06,4677,4,1,0,1,0,0.12,1,0
2026-06,4677,5,2,0,0,2,0.32,2,0
2026-06,4677,6,2,1,0,0,0.26,2,0
2026-06,4679,1,1,1,0,0,0.18,1,0
2026-06,4679,2,2,0,0,1,0.27,2,0
2026-06,4679,3,1,0,0,0,0.12,1,0
2026-06,4679,5,2,0,0,1,0.26,2,0
2026-06,4679,6,1,0,0,0,0.14,1,0
2026-06,4723,2,1,0,0,0,0.14,1,0
2026-06,4723,3,1,0,0,0,0.25,1,0
2026-06,4723,5,1,1,0,0,0.16,1,0
2026-06,4723,6,1,0,0,0,0.07,1,0
2026-06,4729,1,2,2,0,0,0.36,2,0
2026-06,4729,2,1,0,0,0,0.18,1,0
2026-06,4729,3,2,0,0,0,0.27,2,0
2026-06,4729,4,2,1,0,0,0.35,2,1
2026-06,4729,5,1,0,0,1,0.19,1,0
2026-06,4729,6,1,0,0,0,0.23,1,0
2026-06,4735,1,1,0,0,1,0.06,1,0
2026-06,4735,2,2,0,0,0,0.28,2,0
2026-06,4735,3,2,0,0,0,0.41,2,0
2026-06,4735,4,1,0,1,0,0.06,1,0
2026-06,4735,5,2,0,0,2,0.22,2,0
2026-06,4735,6,1,0,0,0,0.22,1,0
2026-06,4739,1,1,0,0,0,0.11,1,0
2026-06,4739,3,1,0,0,1,0.15,1,0
2026-06,4739,4,1,0,1,0,0.04,1,0
2026-06,4748,1,2,2,0,0,0.27,2,0
2026-06,4748,2,2,1,0,0,0.2,2,0
2026-06,4748,3,1,0,0,0,0.13,1,0
2026-06,4748,4,1,0,1,0,0.19,1,0
2026-06,4748,5,2,0,0,2,0.44,2,0
2026-06,4748,6,1,0,0,0,0.16,1,0
2026-06,4750,1,2,1,0,0,0.09,2,0
2026-06,4750,2,1,1,0,0,0.07,1,0
2026-06,4750,3,2,2,0,0,0.13,2,2
2026-06,4750,4,2,1,0,1,0.43,2,1
2026-06,4750,5,1,0,0,0,0.27,1,0
2026-06,4750,6,1,0,1,0,0.18,1,0
2026-06,4808,1,1,0,0,0,0.21,1,0
2026-06,4808,2,1,0,1,0,0.27,1,0
2026-06,4808,3,1,0,0,0,0.19,1,0
2026-06,4808,5,1,0,0,1,0.34,1,0
2026-06,4808,6,2,0,0,0,0.38,2,0
2026-06,4821,1,1,1,0,0,0.32,1,0
